group_key,a,b,m,k,rmse,mu_lo,mu_hi,rng,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source,g_hat
FQEBOQLYHASAOY,0.9621125346024915,0.6897486132242672,3.4138437319774853,2.934659110425578,0.0019511042812573205,0.9315786785621164,0.6980545449942852,0.2335241335678312,c1ccc(Oc2ccccc2)cc1,300.0353,31.0,4.0,2.0,2.0,8.0,21.26,0.2631578947368421,1.0,1.0,0.0,3.0,LCSB,2.5402224118584535
FQKUGOMFVDPBIZ,1.0499999999999998,0.42008247825008055,3.2425965938963843,3.5254461987172823,0.005383075204708439,0.968816613508876,0.425720269625797,0.543096343883079,c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,316.1076,37.0,4.0,3.0,3.0,11.5,30.71,0.2727272727272727,3.0,0.0,0.0,2.0,LCSB,0.9737382813645014
FQNKTJPBXAZUGC,1.0499999999999998,0.11510184537169835,4.000307718738634,0.9497327811680227,0.006948278412436751,0.8394240463027374,0.4670316684981222,0.37239237780461515,O=C(c1ccccc1)c1ccccc1,314.1387,42.0,6.0,2.0,2.0,10.0,77.84,0.217391304347826,1.0,4.0,0.0,0.0,LCSB,1.2848722176746863
FSAVDKDHPDSCTO,0.42475755830583406,0.3600431380215735,3.422805480057313,19.999999999999996,0.004932111279549214,0.4247501698725508,0.3618872637556396,0.07499740214097483,c1ccccc1,358.9768,34.0,7.0,1.0,1.0,6.0,44.760000000000005,0.4,0.0,4.0,0.0,3.0,LCSB,0.2756123017607941
FSVJFNAIGNNGKK,0.8093324915667047,0.2729120242273245,3.476054523344075,2.5443022232991623,0.0004088508307296491,0.5665719664974144,0.309520348713958,0.25705161778345637,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,313.1911,47.0,1.0,4.0,1.0,9.0,40.620000000000005,0.1739130434782608,2.0,2.0,0.0,0.0,LCSB,0.6692294049007689
FTLQSQQQFMZPKO,1.0499999999999667,0.4104772419477668,3.255347886226741,3.4612192076537744,0.002817590318481169,0.9681645486110588,0.415079472065388,0.5530850765456709,O=C(c1ccc(C#Cc2ccccc2)o1)N1CCC(c2ccccc2)CC1,403.1816,53.0,3.0,4.0,3.0,15.5,59.47,0.1666666666666666,2.0,2.0,0.0,1.0,LCSB,0.9670550242007986
FULZLIGZKMKICU,0.842752028412702,0.46300250308948376,4.2585081364766655,2.9696803880502722,0.008493286782191422,0.8324340982212055,0.5834740936086614,0.24896000461254408,c1ccccc1,153.0481,18.0,1.0,1.0,1.0,5.0,38.05,0.3,2.0,0.0,1.0,0.0,LCSB,1.8010426061546234
FUSNMLFNXJSCDI,1.0499999999999998,0.27323939042883677,2.943107334750835,1.6783018738790458,0.014341300894936753,0.744032088112784,0.3121960684142459,0.4318360196985381,S=C(Nc1ccccc1)Oc1ccc2ccccc2c1,308.1104,39.0,2.0,3.0,3.0,12.5,12.47,0.1363636363636363,1.0,1.0,1.0,0.0,LCSB,0.6110466595496239
FWQYJOPJMIEKHZ,0.7166254281704456,7.572393061065689e-18,4.826845192913405,3.306242525835964,0.0015742764924580957,0.717678301859877,0.5345211112352231,0.18315719062465396,c1ccccc1,179.1179,27.0,2.0,1.0,1.0,5.0,55.120000000000005,0.2307692307692307,2.0,1.0,0.0,0.0,LCSB,1.7727580962889244
FXKFFTMLFPWYFH,1.0118499848611942,0.3081086746575128,3.2339404252046724,2.7529076200307085,0.005744730366933552,0.877692096561495,0.3215371795807961,0.556154916980699,O=C1CCc2ccccc2[C@H]2CCCCN12,433.1792,58.0,5.0,3.0,1.0,10.0,103.78,0.2666666666666666,2.0,5.0,1.0,0.0,LCSB,0.7494115899523506
GCAOVMKRBUCSET,0.9766222167430013,0.41357536321442534,3.5684324261502622,6.151934084735405,0.011536660497995042,0.97283754064626,0.3950528101613053,0.5777847304849548,O=C(Nc1cccc2ccoc12)c1ccccc1,378.0658,42.0,3.0,3.0,3.0,12.0,62.47,0.24,1.0,3.0,0.0,2.0,LCSB,1.0819731683894285
GDLIGKIOYRNHDA,0.7680960222738524,0.27521519302099445,3.104805537696999,8.014182341710285,0.0018486053906362516,0.7484114019455077,0.2787817831626781,0.47515987267417803,c1ccc2c(c1)CCc1ccccc1N2,315.1623,45.0,4.0,3.0,2.0,9.0,6.48,0.1363636363636363,2.0,0.0,0.0,1.0,LCSB,0.3907321752997681
GFNANZIMVAIWHM,0.8969812846976416,0.3076980557123105,3.20239505764001,1.8884882406747647,0.0037497743705929933,0.7307449731574973,0.3583183559983719,0.3724266171591254,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,395.1864,55.0,2.0,4.0,0.0,8.0,115.06000000000002,0.25,0.0,6.0,0.0,1.0,LCSB,0.6397373806748413
GGLIEWRLXDLBBF,0.9181258539799135,0.5148693143545454,3.8293401715203363,4.461384680056102,0.013329962066951391,0.9067948906542664,0.5209923969908734,0.38580249366339303,c1ccccc1,181.0972,25.0,3.0,1.0,1.0,5.0,64.35,0.3076923076923077,2.0,2.0,0.0,0.0,LCSB,1.7325536557852863
GHOKWGTUZJEAQD,0.767127933248277,0.2927977506106977,3.6011667563895773,2.543731690695591,0.005263851256471484,0.7220435767604099,0.3317872415378651,0.39025633522254477,__ACYCLIC__GHOKWGTUZJEAQD,220.1179,32.0,6.0,0.0,0.0,2.0,106.86,0.4,1.0,5.0,0.0,0.0,LCSB,0.6681235534964306
GJTKAAFWJZWEPS,0.9635910679362674,0.19019905785080474,3.483828122853177,4.987338191440318,0.003837023059101608,0.9476956645530896,0.1889305417338351,0.7587651228192545,O=C(NC1CCNCC1)c1cc2ccccc2n1Cc1cc(-c2cccs2)on1,643.1988,79.0,10.0,5.0,4.0,18.0,125.13,0.2954545454545454,4.0,7.0,1.0,1.0,LCSB,0.68029646982654
GMBRUAIJEFRHFQ,0.9335573257170268,0.32845573826716207,4.010633934331146,5.657035771276984,0.006654428459129323,0.9259143048432568,0.3584384964761964,0.5674758083670604,c1ccc(-n2cncn2)cc1,401.9132,30.0,3.0,2.0,2.0,8.5,57.01,0.4545454545454545,3.0,2.0,0.0,5.0,LCSB,1.5376526318694963
GNBHRKFJIUUOQI,1.0022577944671556,0.603897565425794,4.190237183637724,7.688536667323261,0.0028707425600111615,0.9999996997679506,0.6364807139092186,0.3635195863228309,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,333.0757,37.0,0.0,5.0,3.0,15.0,75.99000000000001,0.2,0.0,5.0,0.0,0.0,LCSB,2.94115364511659
GNOIPBMMFNIUFM,0.8233156894196805,9.792720563459658e-16,5.0862079409132805,2.077661724430678,0.01048607107934629,0.8213043247812398,0.6256059457793338,0.195698379001906,__ACYCLIC__GNOIPBMMFNIUFM,180.126,29.0,3.0,0.0,0.0,1.0,26.790000000000006,0.4545454545454545,3.0,1.0,0.0,0.0,LCSB,1.8406023589328644
GOCUAJYOYBLQRH,0.9277331905367309,0.3944424014545825,3.498515406204445,5.717439417188176,0.023258455404759067,0.9208551503560488,0.3587517947946116,0.5621033555614372,c1ccc(Oc2ccccn2)cc1,362.0401,35.0,5.0,2.0,2.0,9.0,68.65,0.375,1.0,4.0,0.0,4.0,LCSB,0.9688237488485942
GOJCZVPJCKEBQV,0.43457103576283196,0.37131339700406935,4.30753235277137,19.999999999999996,0.012844235985962666,0.4419900547091836,0.3730345169311268,0.08318579453146857,c1ccccc1,337.1646,48.0,10.0,1.0,1.0,7.0,78.9,0.25,0.0,6.0,0.0,0.0,LCSB,0.2909482904301659
GPNAVOJCQIEKQF,0.9966933007996034,5.790264287871194e-22,5.048218264697671,1.95254914354738,0.010803418951958505,0.9834765320342927,0.73452589779339,0.2489506342409028,c1ccc2scnc2c1,196.0175,18.0,1.0,2.0,2.0,8.0,82.04999999999998,0.4615384615384615,3.0,2.0,1.0,0.0,LCSB,3.094619146342752
GPXLRLUVLMHHIK,1.0499999999999998,0.41478953446739303,2.655474116030605,1.4007842229531924,0.010814456106155704,0.7245477730147449,0.44445811733075,0.2800896556839949,O=C(Nc1ccccc1)Nc1ccncc1,248.0585,27.0,2.0,2.0,2.0,9.0,54.02,0.2941176470588235,3.0,1.0,0.0,1.0,LCSB,0.894755807971926
GVDRRZOORHCTAN,0.6837866050021234,0.2619929771486262,3.207977328355225,2.229221034302875,0.009006499183929251,0.579162593064848,0.2755519794013825,0.3036106136634655,O=C(N[C@H](CC(=O)N1CCCC1)Cc1ccccc1)c1cc2ccccc2[nH]1,458.1477,56.0,6.0,4.0,3.0,14.0,125.89,0.28125,3.0,5.0,0.0,1.0,LCSB,0.3623390672579035
GWLFIMOOGVXSMZ,1.030678267349663,0.30586722914974307,2.7025951470335503,19.999999999999996,0.022904715037016618,0.6485232432203855,0.3503552901773359,0.36723761790144416,O=c1c2ccccc2sc2ccccc12,414.1846,56.0,10.0,3.0,3.0,13.0,70.67,0.2413793103448276,3.0,3.0,1.0,0.0,LCSB,0.3449662541353829
GYSSRZJIHXQEHQ,0.8741586075112154,1.350824660772418e-22,4.397357640033338,1.0906137200202457,0.004676505680522241,0.7568114590989499,0.410918542545253,0.34589291655369686,O=C(Nc1ccccc1)C1=COCCS1,236.074,29.0,2.0,2.0,1.0,7.0,38.33,0.25,1.0,2.0,1.0,0.0,LCSB,0.8987508886628255
GZGZVOLBULPDFD,0.8222550868724601,0.5333982548197986,3.7469996592070673,2.8679085348564257,0.0046690627133042645,0.8072635534524101,0.5577671574866958,0.24949639596571427,c1ccccc1,198.0873,25.0,4.0,1.0,1.0,5.0,101.42,0.4285714285714285,3.0,3.0,0.0,0.0,LCSB,1.4245800527458166
GZUITABIAKMVPG,0.9985829942701324,0.19434284975863372,3.4012938143713116,7.2076298554474345,0.0027734978608168794,0.9931640256804224,0.1897637560563434,0.803400269624079,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,474.1734,61.0,7.0,5.0,4.0,17.0,70.0,0.1764705882352941,1.0,4.0,1.0,0.0,LCSB,0.577558986817599
GZVHEAJQGPRDLQ,0.9932792361477966,0.5039579398524283,3.9275291095826357,5.774473212370825,0.003078249210344371,0.988963089231928,0.5207299799206497,0.46823310931127826,c1ccc(-c2ncncn2)cc1,188.0931,23.0,1.0,2.0,2.0,8.0,90.71,0.3571428571428571,5.0,0.0,0.0,0.0,LCSB,1.950158711261051
HAORKNGNJCEJBX,1.0024198226605265,0.4578956248896521,4.078857256446902,7.070426549843079,0.002751880490293246,0.999999115568254,0.481757582378029,0.518241533190225,c1ccc(Nc2nccc(C3CC3)n2)cc1,226.1339,32.0,3.0,3.0,2.0,9.0,37.81,0.1764705882352941,3.0,0.0,0.0,0.0,LCSB,2.0311541837437384
HBBVCKCCQCQCTJ,1.0499999999999998,0.23882852072258948,3.0200844019310327,2.5567032028571655,0.018090488908618703,0.8057687044088969,0.2380097526501174,0.5677589517587796,c1ccc(OCCCOc2ccccc2)cc1,403.1751,55.0,12.0,2.0,2.0,10.0,102.29,0.2413793103448276,0.0,7.0,0.0,0.0,LCSB,0.5354129758894528
HBPDKDSFLXWOAE,0.9419093851131114,0.20122980323066364,4.101398646240296,2.567685486062139,0.004355960264866724,0.9236323705116444,0.4007518324871878,0.5228805380244566,c1nncs1,229.1118,31.0,1.0,1.0,1.0,4.5,58.120000000000005,0.4,4.0,1.0,1.0,0.0,LCSB,1.4183037566899892
HDHLIWCXDDZUFH,0.9686308024410555,0.210645407425251,3.9249892828195576,3.3201317763556104,0.008240002973923867,0.9599244044742214,0.3149922163411242,0.6449321881330973,c1ncnc(NC2CC2)n1,254.1434,36.0,4.0,2.0,1.0,5.0,62.73,0.3529411764705882,5.0,0.0,1.0,0.0,LCSB,1.0907929276113448
HEZNVIYQEUHLNI,0.7412083893815452,0.48005316458557207,3.6911166441719336,6.275465783701891,0.006101919192706577,0.7396173122000842,0.4713700491326481,0.2682472630674361,c1ccccc1,226.0896,30.0,4.0,1.0,1.0,5.0,38.33,0.2666666666666666,1.0,2.0,1.0,0.0,LCSB,0.9001294864632572
HFCYZXMHUIHAQI,0.8192867765249857,0.4195896962741467,3.1166089224052356,2.25515079796584,0.00796089394252693,0.7052180880015715,0.4268700585010044,0.2783480295005671,O=C(Nc1ccccc1)Nc1cnns1,221.0492,23.0,2.0,2.0,2.0,8.5,66.91,0.4,4.0,1.0,1.0,0.0,LCSB,0.8902180601639764
HGBGXSPIBLZGHS,1.0499999999999998,0.38451833525909807,2.988847991984451,3.401568681005384,0.010144227181198007,0.8669443023910376,0.3694669417947847,0.4974773605962529,c1ccc([C@@H]2CCCc3ccccc32)cc1,385.0539,42.0,3.0,3.0,2.0,11.0,72.19,0.2916666666666667,2.0,2.0,1.0,2.0,LCSB,0.6905961359455123
HKPHPIREJKHECO,0.5684540580855829,0.3154638247942486,3.352453383880826,14.098258929482782,0.007971039627007173,0.5684253845121537,0.3288382541727251,0.26716204632461193,c1ccccc1,312.1725,47.0,9.0,1.0,1.0,5.0,29.54,0.1904761904761904,1.0,2.0,0.0,1.0,LCSB,0.3453050518384088
HKQYGTCOTHHOMP,1.0078002901292598,0.5611449698910884,4.021261575678881,4.708458191031867,0.007080612586817891,0.9999067753231148,0.5977529097601779,0.40215386556293686,O=c1c(-c2ccccc2)coc2ccccc12,269.0808,32.0,2.0,3.0,3.0,12.5,59.67,0.2,0.0,4.0,0.0,0.0,LCSB,2.3052965303680653
HMXDWDSNPRNUKI,1.0499999999999998,0.18556392117573223,3.7698745581600837,2.1396642751889026,0.014651638345254972,0.9907474363314404,0.3289515177362912,0.6617959185951492,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,521.0505,54.0,5.0,4.0,3.0,13.5,50.16,0.2580645161290322,4.0,1.0,0.0,3.0,LCSB,1.042402626127218
HOMGKSMUEGBAAB,0.9962537511789394,0.29603312714617486,3.587568538454272,4.003690964524393,0.014020797016104201,0.9740760676622496,0.2958641296741617,0.678211937988088,O=[PH]1NCCCO1,261.0321,29.0,5.0,1.0,0.0,2.0,41.57,0.5,2.0,2.0,0.0,2.0,LCSB,0.985333501561073
HSHNITRMYYLLCV,0.9944031257554654,0.4986961583795521,4.00162054707986,5.579252139956397,0.003719671019565926,0.989081495447924,0.5256330195816421,0.4634484758662819,O=c1ccc2ccccc2o1,177.0546,21.0,0.0,2.0,2.0,8.5,50.44,0.2307692307692307,0.0,3.0,0.0,0.0,LCSB,1.992652250503242
HSMVPDGQOIQYSR,0.7386251686621242,0.18140604097987684,3.3149682425460325,19.999999996728622,0.010070187357357027,0.7386220908486142,0.1994975915426176,0.5698190792081208,C(=Nc1ccccc1)n1ccnc1,346.0929,38.0,5.0,2.0,2.0,8.5,39.41,0.3478260869565217,3.0,1.0,0.0,4.0,LCSB,0.3533742556560435
HWVNEWGKWRGSRK,1.0499999999999998,0.2591316901144227,3.5310237643354516,2.337279856599116,0.03926903156074294,1.0000002118348306,0.3050785435977244,0.6949216682371062,c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,472.0659,48.0,7.0,3.0,3.0,12.5,59.42,0.3225806451612903,1.0,3.0,2.0,4.0,LCSB,0.9793784568371464
HXHWSAZORRCQMX,0.9986481519880142,0.396324377967152,4.2823525522071035,2.2576293663923694,0.0037504792411500957,0.9834046206189933,0.6257845907421336,0.3576200298768597,c1ccc2[nH]cnc2c1,266.0958,33.0,4.0,2.0,2.0,8.0,67.01,0.3333333333333333,3.0,2.0,1.0,0.0,LCSB,2.433605037622802
HXTGXYRHXAGCFP,0.9966509989570553,0.2929755977424294,3.61485750940204,5.414175332436046,0.006098646650508034,0.9904149348668456,0.2902168812945404,0.7001980535723052,c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,374.2126,55.0,7.0,3.0,2.0,9.0,41.93,0.1851851851851851,1.0,3.0,0.0,1.0,LCSB,0.9922526027641766
HYAFETHFCAUJAY,1.0054571768891287,0.33942226463510233,3.4475602136375856,6.514178050811803,0.0058740622657978605,0.9999997199873322,0.3306503257981854,0.6693493941891469,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,357.1267,45.0,7.0,3.0,2.0,11.0,68.28999999999999,0.24,2.0,3.0,1.0,0.0,LCSB,0.7874103952040645
HYYBABOKPJLUIN,0.9353892116778296,0.7479087459793902,4.303679666479629,4.1003660724262225,0.00266613054602644,0.9385426440060868,0.8065379019554626,0.13200474205062418,c1ccc(Nc2ccccc2)cc1,242.1176,33.0,3.0,2.0,2.0,9.0,49.33,0.1666666666666666,1.0,2.0,0.0,0.0,LCSB,3.6342431619887106
HZJKXKUJVSEEFU,0.79415293277411,0.32626273605796535,3.28933914948129,19.99999991607467,0.00370246227451174,0.7941487289462718,0.3273786678569236,0.47496086571515134,c1ccc(CCn2cncn2)cc1,289.1215,37.0,6.0,2.0,2.0,9.5,54.5,0.25,4.0,0.0,0.0,1.0,LCSB,0.5197321107651924
IAJNXBNRYMEYAZ,0.9285289110753607,0.5534930775708855,3.6639410075212275,3.116241055155838,0.000477290202233844,0.9104679566568638,0.5799015010325643,0.3305664556242994,C=C(c1ccccc1)c1ccccc1,278.1176,36.0,4.0,2.0,2.0,12.0,50.09,0.1428571428571428,1.0,2.0,0.0,0.0,LCSB,1.7911636335013053
IAKHMKGGTNLKSZ,1.0499999999999998,0.3753274612650977,3.791473783325716,2.2236593043897006,0.0056802621852352,0.997737545528862,0.4854897802773407,0.5122477652515213,O=c1cccc2c(c1)CCCc1ccccc1-2,400.1755,54.0,5.0,3.0,2.0,11.5,83.09,0.2413793103448276,1.0,6.0,0.0,0.0,LCSB,1.5045371909855274
IANUJLZYFUDJIH,0.5201390038298367,0.34448036279149113,3.370160719498982,2.645634147880986,0.0045438635318121165,0.4941208915098276,0.3480800866443976,0.14604080486542997,O=C(COc1nncs1)Nc1ccccc1,364.0737,37.0,5.0,2.0,2.0,8.5,55.32000000000001,0.4166666666666667,3.0,2.0,1.0,4.0,LCSB,0.3045601512387444
IBXPYPUJPLLOIN,0.8391457110144264,0.5625493592626419,3.868552500285643,6.927846717363058,0.006453934123756355,0.8302755061823682,0.5615495549586446,0.2780502354554023,c1c[nH]cn1,142.0611,17.0,1.0,1.0,1.0,4.5,60.96,0.5,3.0,2.0,0.0,0.0,LCSB,1.7810897226855342
ICFJFFQQTFMIBG,0.7587125486290435,0.3885210383362686,3.431163826997059,11.140357809156963,0.007625334535711019,0.7586029162093456,0.4016182100023523,0.38311809173479583,c1ccccc1,206.14,30.0,3.0,1.0,1.0,6.0,97.78,0.3333333333333333,5.0,0.0,0.0,0.0,LCSB,0.6716828599489024
IIBYAHWJQTYFKB,1.0499999999999998,0.3060543152619847,3.03860463256346,3.16598247744501,0.006645321860667673,0.857195562015739,0.3031121790823843,0.5540833829333547,O=C(NCCc1ccccc1)c1ccccc1,362.1154,45.0,7.0,2.0,2.0,10.0,75.63,0.24,1.0,4.0,0.0,1.0,LCSB,0.5605118231840568
IITCWRFYJWUUPC,0.937678710642104,8.821105751053772e-25,4.497491979285498,1.568664505781517,0.008408582208312601,0.8873063844976882,0.4586879790638111,0.4286184054338771,c1ccncc1,252.123,35.0,6.0,1.0,1.0,6.0,65.49,0.2777777777777778,1.0,4.0,0.0,0.0,LCSB,1.4576799471231348
IKVXBIIHQGXQRQ,1.0499999999999998,0.22864516379878777,1.5052582486011254,1.2119612485437765,0.00814861083368612,0.3856952675541625,0.2397405868668605,0.145954680687302,O=C(Nc1ccccc1)c1ccccc1,364.111,44.0,5.0,2.0,2.0,10.0,46.61,0.24,1.0,3.0,0.0,2.0,LCSB,0.2051058740933085
ILBONRFSLATCRE,0.9767886407225511,0.23815809498739535,3.5603559438732435,1.930531948932523,0.009886940162615952,0.8561630999681341,0.331850156043616,0.5243129439245181,N=C1SCCS1,256.0225,28.0,5.0,1.0,0.0,3.0,47.89,0.5,1.0,3.0,2.0,0.0,LCSB,0.8806516631499041
IMTMBDXEKMXETQ,0.5505835004994193,0.3001907407618622,3.6165281937963765,3.5302993686609723,0.005322385898679121,0.5399764112491305,0.3037896568479581,0.23618675440117243,c1ccccc1,268.0928,32.0,7.0,1.0,1.0,7.0,135.56,0.4210526315789473,3.0,5.0,0.0,0.0,LCSB,0.4213104048869834
IOUNQDKNJZEDEP,1.0499999999999998,0.2080761636889427,2.554422571411496,2.6302459063341574,0.006276272265738091,0.5459321331171066,0.2047909460917235,0.34114118702538315,O=c1[nH]c2ccccc2o1,367.9941,36.0,7.0,2.0,2.0,9.0,53.6,0.4285714285714285,1.0,4.0,2.0,1.0,LCSB,0.288174661613325
IPEHSCPRVOWQFQ,0.7178368100333203,0.2781638730599958,3.7222901058502353,4.092476543160604,0.002153131969208494,0.7114125711517154,0.2949609621812927,0.4164516089704227,O=S(=O)(NC1CCCCC1)c1ccccc1,269.1318,38.0,3.0,2.0,1.0,7.0,63.400000000000006,0.2777777777777778,2.0,2.0,1.0,0.0,LCSB,0.6422044843978163
IPKKHRVROFYTEK,0.5190120532067685,0.446623044143254,4.374376929927373,19.99999999999637,0.022644446536844998,0.4867244471541688,0.4521057038154861,0.09697822294589575,c1ccccc1,307.1904,48.0,10.0,1.0,1.0,6.0,52.60000000000001,0.1818181818181818,0.0,4.0,0.0,0.0,LCSB,0.4528082794937859
IRGFNBRYIWLUOO,1.0372574039290936,0.23322121088042436,3.3891417598347533,4.342213690605218,0.007254073833408377,0.9973097372053082,0.230323365365435,0.7669863718398733,O=C(/C=C/c1ccccc1)NC1CCC(CCN2CCc3ccc(-c4ncon4)cc3CC2)CC1,503.2817,72.0,7.0,5.0,3.0,15.5,71.26,0.1891891891891892,4.0,2.0,0.0,1.0,LCSB,0.7567294810816545
IRIAEXORFWYRCZ,0.35615842461838715,1.082072970440863e-13,5.214249043570163,1.8166073671958771,0.0018531586689241163,0.3539296489112205,0.2793233644940013,0.07460628441721917,O=C(OCc1ccccc1)c1ccccc1,313.1434,43.0,7.0,2.0,2.0,10.0,52.60000000000001,0.1739130434782608,0.0,4.0,0.0,0.0,LCSB,0.2126858058861746
IRJQWZWMQCVOLA,0.5675880493727409,0.2329691583191697,4.0281863620502865,3.1058507783765377,0.0003570243449970311,0.5619269702712967,0.2955054753068656,0.26642149496443107,O=C(NN=Cc1ccccn1)Nc1ccccc1,335.095,36.0,4.0,2.0,2.0,11.0,103.68,0.375,4.0,3.0,0.0,2.0,LCSB,0.454872810440441
ISRUGXGCCGIOQO,0.5665099606482331,5.464924036107066e-17,4.684202574014643,4.048433423513893,0.011331587078702163,0.5857115507881671,0.3801156776393319,0.20559587314883515,c1ccccc1,210.1125,30.0,3.0,1.0,1.0,5.0,47.56,0.2666666666666666,1.0,3.0,0.0,0.0,LCSB,0.8921541437858443
IUHMIOAKWHUFKU,1.0499999999999998,0.3674833977929134,3.273542079737554,3.6683088484456556,0.021050709686787218,0.9935963006248628,0.3479742501773052,0.6456220504475576,c1ccc([C@H]2C[C@@H](c3ccc4c(c3)OCO4)c3cccnc32)cc1,532.233,72.0,10.0,5.0,3.0,16.0,115.18,0.2051282051282051,1.0,7.0,0.0,0.0,LCSB,0.9644870567502404
IVUXTESCPZUGJC,0.8866281641380301,0.28214183128433123,3.2931727808747757,9.549019373753598,0.00041185749992381297,0.8843727634504247,0.2814009558296881,0.6029718076207367,c1ccc(Oc2ccccc2)cc1,291.0895,35.0,3.0,2.0,2.0,9.0,41.57000000000001,0.25,2.0,2.0,0.0,1.0,LCSB,0.5411782057845995
IXSZQYVWNJNRAL,1.004136757923392,0.35086383154118184,3.239601759490388,5.22486822170428,0.007117212930436693,0.9658513722501584,0.3390905115953348,0.6267608606548236,c1ccc(C2=NC(c3ccccc3)CO2)cc1,360.177,49.0,4.0,3.0,2.0,10.0,30.82,0.1923076923076923,1.0,2.0,0.0,2.0,LCSB,0.7568913358529276
IYAZLDLPUNDVAG,1.0045240148447916,0.3105175451958871,3.700067262696802,6.23774799576471,0.00880231142500144,1.0000006168898266,0.3005034894279422,0.6994971274618844,c1ccc(-n2nc3ccccc3n2)cc1,324.207,49.0,3.0,3.0,3.0,11.0,50.94,0.1666666666666666,3.0,1.0,0.0,0.0,LCSB,1.0782586586313498
IYIKLHRQXLHMJQ,0.9586389314580804,0.1256862799691285,3.2618010427010837,19.99999931112153,0.0012138692427987301,0.9586260244067606,0.1279183846691967,0.8346878475096317,O=C(c1ccccc1)c1coc2ccccc12,646.031,60.0,11.0,3.0,3.0,12.0,42.68,0.1935483870967742,1.0,3.0,0.0,2.0,LCSB,0.5131443141439339
JAEZSIYNWDWMMN,0.7333012012135095,0.6777023863346444,4.1158127806487945,8.076515720723199,0.0024037536938445745,0.7365388641166514,0.6794537124099844,0.05708515170666695,__ACYCLIC__JAEZSIYNWDWMMN,119.0637,17.0,0.0,0.0,0.0,1.0,15.27,0.4285714285714285,2.0,0.0,1.0,0.0,LCSB,1.7946374067714983
JBDHZKLJNAIJNC,0.9089650384232821,0.3471942392218469,3.4116747493625676,3.3490326900738,0.011075142376800517,0.8597010490789834,0.346943605700511,0.5127574433784723,c1ccc(Oc2ccccn2)cc1,350.059,37.0,6.0,2.0,2.0,11.0,57.650000000000006,0.2916666666666667,1.0,4.0,0.0,2.0,LCSB,0.8178049177141817
JBIJLHTVPXGSAM,0.9962010635850093,0.8303053553462025,4.35397053767146,4.969257798254817,0.0005408497231925283,0.9954929525999308,0.8843088052646407,0.11118414733529003,c1ccc2ccccc2c1,144.0808,20.0,0.0,2.0,2.0,7.5,26.02,0.0909090909090909,1.0,0.0,0.0,0.0,LCSB,4.816507138601604
JCCNYMKQOSZNPW,1.0059152323905947,0.6237814999393564,3.6421584950904426,4.40484662478471,0.005725516672230892,0.9986720234540056,0.6236661475563465,0.3750058758976591,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,383.1521,50.0,1.0,4.0,2.0,12.0,42.43,0.1851851851851851,2.0,2.0,0.0,1.0,LCSB,1.9941636460322187
JCICIFOYVSPMHG,1.0029957526684132,0.5957463666413928,3.7769986792543935,5.166417187271497,0.008978798180974813,0.9984314943124792,0.5930917722708594,0.40533972204161983,O=C1Cc2ccccc2N1c1ccccc1,278.0134,27.0,1.0,3.0,2.0,10.0,20.31,0.2222222222222222,1.0,1.0,0.0,2.0,LCSB,2.045286162901056
JHWNWJKBPDFINM,1.003792108923601,0.30637607536759304,3.9834025374340745,5.947875535714949,0.003897832768768303,0.9986340070599068,0.338213512185386,0.6604204948745208,O=C1CCCCCCCCCCCN1,198.1852,37.0,0.0,1.0,0.0,2.0,29.1,0.1428571428571428,1.0,1.0,0.0,0.0,LCSB,1.5548234690553409
JJAPPCJXQFKMJL,1.007219445041478,0.36701573023446116,4.140625278370219,3.2434269911128304,0.00428487088335032,0.997787628073028,0.517004088208608,0.48078353986442,c1ccc(-c2ccnn2-c2ccccc2)cc1,363.0973,41.0,5.0,3.0,3.0,12.5,44.120000000000005,0.28,2.0,2.0,1.0,2.0,LCSB,2.0045504814508344
JJJPNTQYUJPWGQ,0.9972149215568952,0.46191403351382443,3.998242185623421,5.830429438707427,0.005344377832557209,0.9942779676028762,0.4937410954083626,0.5005368721945136,c1ccc(CCCc2ccccn2)cc1,198.1277,30.0,4.0,2.0,2.0,8.0,12.89,0.0666666666666666,1.0,0.0,0.0,0.0,LCSB,1.9600082038628173
JLFNLZLINWHATN,0.9940739203221285,0.44980430968608326,3.5355002219766596,19.99999999999432,0.1044462269233687,0.9896462127403388,0.372402716466603,0.6172434962737359,__ACYCLIC__JLFNLZLINWHATN,239.1489,38.0,13.0,0.0,0.0,0.0,77.38000000000001,0.375,0.0,6.0,0.0,0.0,LCSB,1.368260282454146
