rep,fold,arm,P1,S2,S4,E30,E45,E60,E75,E90
2,0,B0,0.15461922220279414,0.0,0.0,0.17616682373263307,0.16380103242496624,0.15151478516442785,0.1425913439391356,0.135918047543582
2,0,direct_ridge_per_energy,0.1202118524243713,0.5409836065573771,0.11475409836065574,0.15044129386470342,0.13969474590964986,0.11270438983585347,0.09846665611611646,0.08840649868969101
2,0,direct_hgb_per_energy,0.13019620652737304,0.4644808743169399,0.16393442622950818,0.16783924135636255,0.15142603756803152,0.11844429465599868,0.10428743903371814,0.09429260168450326
2,0,collapse_ridge_g,0.12464040118394767,0.4918032786885246,0.15846994535519127,0.17098201605346233,0.14014418836455345,0.10818930905384345,0.09568517262997463,0.09002709655683998
2,0,collapse_hgb_g,0.13493212746257358,0.453551912568306,0.16939890710382513,0.17367868110334672,0.15194458625220555,0.12204850537422127,0.11103581655658194,0.10345370628475717
2,0,collapse_gp_ridge_both,0.12616025485860868,0.5191256830601093,0.14207650273224043,0.15375749410744816,0.13873553540308436,0.11825813914639327,0.1094086886916995,0.10408575637275057
2,0,collapse_gp_ridge_g_oracle_p,0.13024708636291882,0.5792349726775956,0.16393442622950818,0.1649478449294219,0.15266921743250694,0.12189516645349212,0.10308105059319829,0.09464419680561806
2,0,collapse_gp_oracle_g_ridge_p,0.07442524129795364,0.7158469945355191,0.02185792349726776,0.05955187622821894,0.06820589349329702,0.07867922032096722,0.08173025734361407,0.08125436217530134
2,0,collapse_gp_oracle_both,0.021498799691051392,1.0,0.0,0.026110889938049518,0.024728505607170815,0.019125150146385633,0.014803467266045346,0.020881067694055233
2,0,collapse_oracle_g_only,0.05220598791978447,0.8142076502732241,0.0,0.07188483445913771,0.03777965196106391,0.0381014228958403,0.0495585056012089,0.05609052445163361
2,0,mass_decile_per_energy_mean,0.12801547980989353,0.4918032786885246,0.14754098360655737,0.16650545661085467,0.14911057910252268,0.11870186104129092,0.10045924476021388,0.08914107807696958
2,1,B0,0.18500973017179448,0.0,0.0,0.2307225320079214,0.21181841479169286,0.17612768028701895,0.15258960069283933,0.13688137468928627
2,1,direct_ridge_per_energy,0.13865240560877787,0.618421052631579,0.07236842105263158,0.1820167692632739,0.15844705540445964,0.1282047504171288,0.10947641903467568,0.09724398642294667
2,1,direct_hgb_per_energy,0.13464228047921306,0.618421052631579,0.06578947368421052,0.18099627653595013,0.1504717882013711,0.12195843075659454,0.10651081150917255,0.0949102533249424
2,1,collapse_ridge_g,0.14539403121836417,0.5592105263157895,0.07236842105263158,0.203444264495442,0.16492882784360488,0.12659143295118702,0.10729372954472018,0.09769975832494429
2,1,collapse_hgb_g,0.13588509149048011,0.6513157894736842,0.07894736842105263,0.17619894360123972,0.1478778371438337,0.12570909854334678,0.11319947839772605,0.10381802440731482
2,1,collapse_gp_ridge_both,0.1375546357147842,0.6513157894736842,0.09868421052631579,0.1826412080389705,0.15458868044790441,0.12630337307607284,0.10840556121398762,0.09814367936149605
2,1,collapse_gp_ridge_g_oracle_p,0.16279264957473882,0.5526315789473685,0.10526315789473684,0.19739673310072736,0.1830901006758769,0.15828657003798888,0.13665466506632679,0.1276140176421297
2,1,collapse_gp_oracle_g_ridge_p,0.097178383189994,0.756578947368421,0.039473684210526314,0.08460120982250988,0.08813691623686619,0.09806577380637377,0.10543409790978821,0.10751486687968129
2,1,collapse_gp_oracle_both,0.026457370151801052,1.0,0.0,0.02985274772726278,0.02405537712883023,0.020155858038270184,0.02474552710612376,0.03178269734602531
2,1,collapse_oracle_g_only,0.052063666412040584,0.9144736842105263,0.0,0.0723942028589915,0.03874707096300059,0.034880947704577066,0.04951834700241659,0.05596844275773005
2,1,mass_decile_per_energy_mean,0.16081361925559762,0.5526315789473685,0.10526315789473684,0.20577536063225912,0.18248814313433193,0.15229540452356177,0.12942352613698233,0.11706560230382673
2,2,B0,0.1826962708085369,0.0,0.0,0.2172195484309673,0.20205221399930637,0.1800264244728543,0.1605672529893554,0.14384237523498997
2,2,direct_ridge_per_energy,0.14352472476997358,0.5789473684210527,0.07236842105263158,0.16949854071993625,0.17200969879687478,0.14116682031324182,0.11803812615494119,0.10423028705816058
2,2,direct_hgb_per_energy,0.1420389971985337,0.5723684210526315,0.06578947368421052,0.17363831127159948,0.17093749830675506,0.13796334381168548,0.11390695637069215,0.09762569583928256
2,2,collapse_ridge_g,0.13696343555616966,0.5855263157894737,0.08552631578947369,0.17345443545313663,0.16161031773909945,0.1308762031657912,0.10788568019702154,0.09398269961458586
2,2,collapse_hgb_g,0.14531266648847224,0.6052631578947368,0.09210526315789473,0.18312999580996953,0.17166334372066402,0.1398851782879703,0.11490379346244883,0.09908794717411076
2,2,collapse_gp_ridge_both,0.1413394582648149,0.5986842105263158,0.07236842105263158,0.1820542863370713,0.16802920397852314,0.13338139115988923,0.10899508709872444,0.09403583621783798
2,2,collapse_gp_ridge_g_oracle_p,0.1624833274748922,0.6118421052631579,0.13157894736842105,0.2092808268776924,0.1972131307169175,0.15102916360591445,0.12339799675047701,0.1062710294178624
2,2,collapse_gp_oracle_g_ridge_p,0.06973787093145868,0.868421052631579,0.013157894736842105,0.061270426879276974,0.06243213879305681,0.07087683790128588,0.07547700216619167,0.07707921327354691
2,2,collapse_gp_oracle_both,0.02223942299157605,1.0,0.0,0.02124935015440428,0.026137901812538385,0.021364156630765754,0.017437282445260847,0.024089252282722837
2,2,collapse_oracle_g_only,0.04837137467091669,0.9868421052631579,0.0,0.06125445919200835,0.04115632455669187,0.03986012685605352,0.04454531811782007,0.051610393587273706
