group_key,s0,da,db,dk,dall
GNBHRKFJIUUOQI,0.0050550185102046325,0.0032970010489467667,0.0006123188233820194,0.001939810268048466,0.005014761391512346
GNOIPBMMFNIUFM,0.05676639920368771,0.05606072696333173,0.051142736733777394,0.05517369110043558,0.056184518313136
GNTVZNNILZKEIB,0.010447060823013027,0.009936177314527157,0.005890983725245737,0.009548660794184873,0.010431192867212547
GOCUAJYOYBLQRH,0.008811247662372658,0.00015123328828877194,0.004216033557820007,0.0019433032718643196,0.005757534956155185
GOJCZVPJCKEBQV,0.030861331633718812,0.028986148731143926,0.027273743025533273,0.02641616130520378,0.029945232775724046
GONRXGWUUBPRKF,0.011077006175967756,0.0009342762742760354,0.006555336918827363,0.008010570581647376,0.010959792528491942
GPMHHSJZGVOEFS,0.007878064958151933,0.002751763486658924,0.0011145584801492752,0.004578656636436064,0.00787416653156336
GPNAVOJCQIEKQF,0.0043319246455076985,0.0026656161594699364,0.002929673567919157,0.003572868771083469,0.003681864066519108
GPXLRLUVLMHHIK,0.0642143167600055,0.06374330451478796,0.062184695481102815,0.06392367591050334,0.06413734359278309
GSLOLTKGVZFNKZ,0.0005071778528946905,0.0002434086329790777,1.875816501861478e-05,0.0001718046947547225,0.00046024654733529616
GTKRZJVAXAQBMB,0.002286127063497575,0.002176936122011016,0.0014699727506074847,0.0022035815091461736,0.00227276133351019
GTZCKTIZOGTWQO,0.0034697910622243245,0.0019183432955054017,0.0014196383483949353,0.002966871091829631,0.0034374107310936354
GVDRRZOORHCTAN,0.002058602124965329,1.243705917914565e-05,0.0012635859891330264,0.00030392148185294423,0.0016157577663669844
GVGYEFKIHJTNQZ,0.0036506976168045467,0.003515235955282556,0.0014096022790805467,0.0030690585002095543,0.003647774685908488
GWLFIMOOGVXSMZ,0.003695299401724558,0.001917332812288879,0.00034517930634345596,0.00027318412265453723,0.003687173011818648
GYSCAQFHASJXRS,0.06622077731367636,0.05614279963243164,0.0640890985958099,0.0005090745976257666,0.06621615485879828
GYSSRZJIHXQEHQ,0.03912925163719622,0.03881468593147068,0.032527471754013375,0.038051266161006236,0.03910267430704675
GZGZVOLBULPDFD,0.07223502935347016,0.06796005303253105,0.07107674238553446,0.071934069068638,0.07217948747210759
GZUITABIAKMVPG,0.07722680766130618,0.0006802975351042351,0.06988113409401547,0.030268972832940763,0.07718232821596434
GZVHEAJQGPRDLQ,0.005981377986105268,0.0003078381960329368,0.002531341696488377,0.0005837170273562285,0.005978833710509239
HAORKNGNJCEJBX,0.009917819568107783,0.00615525358671741,0.0021261646143493594,0.006002710001092463,0.00988514335575632
HBBVCKCCQCQCTJ,0.010100469160372915,1.4846616095810436e-05,0.00673225558597808,0.000538679113208743,0.010100153270358682
HBPDKDSFLXWOAE,0.005339026464859117,0.005251476028408368,0.0014607707487683096,0.003904160674497399,0.005314548138006035
HDDSHPAODJUKPD,0.0015335854444081523,1.5621479873477277e-06,0.0005720940692019174,0.0001417455416177682,0.0015295198843120325
HDHLIWCXDDZUFH,0.005173982084540025,4.243454680846921e-05,0.004193006671886232,0.0014144812685528045,0.005171162776317351
HDOVUKNUBWVHOX,0.0063263832786659485,0.006204827479438696,0.005351149267757026,0.00619617759734959,0.006313013919047261
HDVAWXXJVMJBAR,0.006227103821547548,0.0037671453011018886,0.0029428595202441793,0.005071706140773288,0.006173642085709574
HEZNVIYQEUHLNI,0.042490620837315,0.03270897920548289,0.042292773967317926,0.04020516772758889,0.04232557084403177
HFCYZXMHUIHAQI,0.04258694175777339,0.039882129167433146,0.04204100911653138,0.04198804662757769,0.04222872917442693
HGBGXSPIBLZGHS,0.015071192025859461,0.013317351905186684,0.01443563943663691,0.014755814674221993,0.014806753921722586
