group_key,s0,da,db,dk,dall
JRBPAEWTRLWTQC,0.005486209393062897,0.0001027776863311413,0.004725681872373422,0.002978577025921714,0.005217812945088176
JTEGQNOMFQHVDC,0.07089542046628726,0.07048742455541027,0.0676404579210261,0.06594874523583359,0.0708417326423579
JUVSRZCUMWZBFK,0.034543242321366456,0.0129106205947453,0.0337020109688288,0.03045778290060069,0.03435415985442662
JWAZRIHNYRIHIV,0.007869660190032709,0.005639725445497051,0.0068784780447196615,0.007442181208395248,0.007801840649544205
JWUCHKBSVLQQCO,0.016554057403704546,0.0003750764582155508,0.015796504916777438,0.004592808986660035,0.01641584541470333
JWYUFVNJZUSCSM,0.0011057962847257326,0.0008343260594894692,0.00031221966674739696,0.0007911303375944947,0.0011039158302612187
KAJICSGLHKRDLN,0.02348777925290555,0.0030479206984428547,0.017552142800877822,0.0014380043281591245,0.023306010332855075
KCXZNSGUUQJJTR,0.02510819575488319,0.019364746854990383,0.009745618438440636,0.013661600269846858,0.02508470164493531
KDGDTPNBDMVKHC,0.008882913218949504,0.005142063208132716,0.0009130783379678493,0.005906618528599725,0.007319843488038115
KFFQABQEJATQAT,0.02320449164879965,0.020810002229903715,0.0030573939735883612,0.014007426448236958,0.023196164357757034
KIEDNEWSYUYDSN,0.09835519312569956,0.07026916353517548,0.09550634511706237,0.09477670013401489,0.09802134313504365
KJCVRFUGPWSIIH,0.07962181946481638,0.07705308258943568,0.06944795185205473,0.07803353584329305,0.07958226441689714
KLGMSAOQDHLCOS,0.010825403300585443,0.009631597306238306,0.0014608509698944457,0.007976493678383786,0.010807921812908253
KNHGNICBXADRMC,0.0018636265911009366,1.76247778307056e-05,0.00044867958117402905,0.0006058247722370166,0.0011126054311561557
KOKXXPKAPFSRCR,0.0019207829437010754,2.2291042195170772e-05,0.0013074118018095956,0.0010518176499309212,0.0014076834642092577
KQSABULTKYLFEV,0.0013864337042413719,4.239750461257005e-06,0.0010299445744892163,0.0006924891883352199,0.001375717743099229
KRNUKKZDGDAWBF,0.02965828106394775,0.013824146693284058,0.028586354759918352,0.02678118548224383,0.029433815280854685
KTALPKYXQZGAEG,0.01866746939071088,0.008755662337984142,0.017314873909994363,0.01735805026200748,0.01822572691579054
KVJXBPDAXMEYOA,0.02427841968136286,0.005119730124123759,0.017274177975529534,0.01851419920067814,0.020221397385950662
KYFWUBJMTHVBIF,0.08173370641995031,0.05191145719705331,0.06985234331737881,0.07582525180741236,0.07683956765536834
KZHGPDSVHSDCMX,0.00043807249685120635,9.43082363269846e-05,0.0001282181489692578,6.284341548036624e-05,0.00042139391914269343
LAKWINYVWJPHQW,0.05817152890012471,0.0465238895617216,3.220027629065314e-05,0.0209790576457195,0.05591086771345852
LGBYJXBCVZKJBL,0.017233428345543693,5.091244458029984e-05,0.010450779409162853,1.051045498124542e-06,0.017201474594439856
LIAWQASKBFCRNR,0.08724754337306251,0.0806659296657772,0.06113138738101731,0.08519054698340296,0.08724239252178372
LJOZMWRYMKECFF,0.019279349379196793,0.0014415829328652749,0.0014966832008170214,0.0026638136774536046,0.01659404693783993
LLEMOWNGBBNAJR,0.023570794884719297,0.013803430527473359,0.022708646208520908,0.02154111592413857,0.023425524960817446
LMEKQMALGUDUQG,0.10682487391031713,0.10527521537349206,0.08832302895864472,0.10303114855474005,0.10675787604552289
LMTIGABGABPAGU,0.04710390257041952,0.038305524498350056,0.03504753063868771,0.04332882133745053,0.04665174203441703
LOUPRKONTZGTKE,0.004503455772475431,0.0017512145097855316,9.544291507700142e-05,0.0010898504154362486,0.004429137414165775
LQDARGUHUSPFNL,0.014079126459527514,0.005494925859981292,0.002369400374505228,0.013736041459937426,0.013794346244180328
LUBJCRLGQSPQNN,0.08678277114198171,0.07850859584820548,0.06090466325254894,0.07197267475215408,0.07872128630771875
LUVXHMJTVXZFPD,0.006632133180874102,0.0027431430917791897,0.0012036489460138904,0.005343982910964614,0.0064303284596267125
MBIZFBDREVRUHY,0.017336421646672755,0.01675576875177124,0.005165187501573248,0.010016083457766856,0.017328642625020294
MESJRHHDBDCQTH,0.008063151135539275,0.006625519935873561,0.007016992127759336,0.0077715119081611704,0.008044244466375975
MEZLKOACVSPNER,0.11472113475562495,0.10213117121714388,0.10545228476427211,0.11262336144359289,0.114718081906333
MGWAVDBGNNKXQV,0.03684455809161101,0.034183734572457415,0.03421028987091219,0.03528920843635783,0.036492884666066185
MLKCGVHIFJBRCD,0.004749711811386729,0.0033672628378966472,0.002129035822911923,0.004225879056777967,0.004718998102840228
MMCJEAKINANSOL,0.10219066642190769,0.09803982905196407,0.09599260096708126,0.10176839730439977,0.10204531880534468
MROJXXOCABQVEF,0.08431975448420624,0.062184314280021996,0.06511251687054526,0.08014213847907031,0.0843012406863012
MRQIXHXHHPWVIL,0.07936003394216509,0.06154264880958552,0.06614491286306826,0.07923147410112852,0.07927433522805488
MVQUJEUCFOGFJU,0.02870548115289256,0.01034208493683865,0.02819265115465671,0.026339771974904426,0.0285399526905974
MWKVXOJATACCCH,0.1384758927825991,0.12613680471979566,0.1297583480380676,0.1383303094104497,0.13846909953971512
MWYHLEQJTQJHSS,0.014896009661223591,0.00875705482464151,0.00039922331448861807,0.006576888160159153,0.014556468214184796
MXHTZQSKTCCMFG,0.003475416173198972,0.0004166179942603921,0.00340472182237198,0.0009204857684097043,0.003441803891272087
NBNTWDUNCHRWMT,0.015443816921359457,0.004248718425241561,0.002557679695520846,0.014533100147790943,0.015433838313360851
NEBPTMCRLHKPOB,0.0005901782091592698,0.0005722203872736159,5.8640706182526295e-06,0.0001232572816648897,0.0005900457289770523
NHDHVHZZCFYRSB,0.0026599202757945865,0.0005275603729631754,0.00016315184307788295,0.0004247560864990606,0.0021070120086680876
NHKWRRHZTGQJMT,0.060427669345090515,0.003677126999023214,0.058619268978565266,0.014793608472809132,0.06013178593866554
NHOWDZOIZKMVAI,0.012929606830276951,0.002969726792460556,0.011103813110401825,0.011722207205385395,0.012368993293275973
NHUHCSRWZMLRLA,0.015172088144561665,0.013739693565322373,0.004773884838859224,0.012568048574538079,0.015091736694733451
NHZLNPMOSADWGC,0.011469787588956414,0.004764478909501657,0.0033809515052333934,0.002241859637654506,0.011313234461099237
NIBCDDKWFDEBEP,0.12623961237827624,0.006167355347554332,0.12230066886657778,0.030001393284686623,0.12612003917340006
NJDBZBVQIMZWPP,0.02206364801617533,0.005760400311043929,0.006254327498995831,0.02022440532643866,0.022034505817237066
NJGBTKGETPDVIK,0.10363678659550656,0.10017443467480816,0.0803350163818669,0.09954179496644869,0.10309024830229525
NJPQAIBZIHNJDO,0.03497592453715817,0.006025551219678942,0.023678241064322605,0.031433893580427336,0.034972767229708615
