spectrum_id,compound_name,adduct,adduct_csv,precursor_mz,source_file,well,scan,task,create_time,smiles,recorded_inchikey_csv,ppm_csv,classyfire_superclass,key,scaffold_group,mono_parent,formula_parent,elements,charged_raw,n_components_raw,charged_parent,any_formal_charge_parent,theoretical_mz,precursor_err_da,recorded_block1,scan_i,coinjected_ion_within_0p7_lower_bound,coinjected_isomer_lower_bound,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00013569935,nicergoline (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,484.123,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1631,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,COC12CC(COC(=O)c3cc(Br)cnc3)CN(C)C1Cc1cn(C)c3cccc2c13,YSEXMKHXIOCEJA-UHFFFAOYSA-N,0.0708222862191342,Organoheterocyclic compounds,YSEXMKHXIOCEJA,O=C(OCC1CNC2Cc3c[nH]c4cccc(c34)C2C1)c1cccnc1,483.1157537920001,C24H26BrN3O3,Br;C;H;N;O,False,1,False,False,484.12302979200007,-2.979200007757754e-05,YSEXMKHXIOCEJA,1631,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00013569936,MEDROGESTONE (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,341.248,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,2491,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,LNTHMSQVAKUJTB-UHFFFAOYSA-N,1.4432946444970414,,HCFSGRMEEXUOSS,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,340.240230264,C23H32O2,C;H;O,False,1,False,False,341.247506264,0.0004937360000099034,LNTHMSQVAKUJTB,2491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00013569937,532959-63-0 (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,362.165,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1103,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CCc1nc2c(c3ccccc3nc2N)n1CCCCNS(C)(=O)=O,YZOQZEXYFLXNKA-UHFFFAOYSA-N,1.3165510962134948,,YZOQZEXYFLXNKA,c1ccc2c(c1)ncc1nc[nH]c12,361.15724597599996,C17H23N5O2S,C;H;N;O;S,False,1,False,False,362.16452197599995,0.0004780240000741287,YZOQZEXYFLXNKA,1103,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00013569938,SCHEMBL2567730 (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,390.23,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1228,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CN(C)C(=O)c1nc(-c2cn(CC3(F)CCOCC3)c(C(C)(C)C)n2)cnc1,HJELJNZAIGIJPH-UHFFFAOYSA-N,0.0499349127504033,,HJELJNZAIGIJPH,c1cnc(-c2cn(CC3CCOCC3)cn2)cn1,389.222703356,C20H28FN5O2,C;F;H;N;O,False,1,False,False,390.229979356,2.0644000017000508e-05,HJELJNZAIGIJPH,1228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00013569939,CHEMBL2312075 (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,380.106,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1806,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CCS(=O)(=O)c1cc2c(cc1)nc(Oc1cnc(-c3ccccc3)cc1)[nH]2,RGFBZLBLQNVLCJ-UHFFFAOYSA-N,0.8944846857377949,,RGFBZLBLQNVLCJ,c1ccc(-c2ccc(Oc3nc4ccccc4[nH]3)cn2)cc1,379.09906240400005,C20H17N3O3S,C;H;N;O;S,False,1,False,False,380.10633840400004,-0.0003384040000469213,RGFBZLBLQNVLCJ,1806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00013569940,AMIFLOXACIN (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,335.151,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,976,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,RUXPNBWPIRDVTH-UHFFFAOYSA-N,1.1822269112926256,,RUXPNBWPIRDVTH,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,334.144118688,C16H19FN4O3,C;F;H;N;O,False,1,False,False,335.151394688,-0.0003946879999716657,RUXPNBWPIRDVTH,976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00013569941,Lumicitabine (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,434.149,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1696,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CC(C)C(=O)OCC1(CCl)OC(n2ccc(N)nc2=O)C(F)C1OC(=O)C(C)C,MJVKYGMNSQJLIN-UHFFFAOYSA-N,0.3053846500416297,,MJVKYGMNSQJLIN,O=c1ncccn1C1CCCO1,433.14159141999994,C18H25ClFN3O6,C;Cl;F;H;N;O,False,1,False,False,434.14886741999993,0.00013258000006999282,MJVKYGMNSQJLIN,1696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00013569942,Lumicitabine (known structural isomers: 0; isobaric peaks in run: 0),[M+Na]+,[M+Na]1+,456.131,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1697,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CC(C)C(=O)OCC1(CCl)OC(n2ccc(N)nc2=O)C(F)C1OC(=O)C(C)C,MJVKYGMNSQJLIN-UHFFFAOYSA-N,0.4128958078478308,,MJVKYGMNSQJLIN,O=c1ncccn1C1CCCO1,433.14159141999994,C18H25ClFN3O6,C;Cl;F;H;N;O,False,1,False,False,456.13080941999993,0.00019058000003724374,MJVKYGMNSQJLIN,1697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00013569943,SCHEMBL10506031 (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,307.165,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,972,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,COC(=O)c1cc2c(C(O)CNC(C)(C)C)ccc(O)c2[nH]1,RQEQDAFOHWDQKN-UHFFFAOYSA-N,0.7655758954981874,,RQEQDAFOHWDQKN,c1ccc2[nH]ccc2c1,306.157957184,C16H22N2O4,C;H;N;O,False,1,False,False,307.165233184,-0.00023318399996696826,RQEQDAFOHWDQKN,972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00013569944,CGP-57698 (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,425.187,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,2047,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CCC(CC)(CC(=O)Nc1cc(OCc2ccc3ccc(F)cc3n2)ccc1)C(=O)O,BFNAFTJCDGWFMQ-UHFFFAOYSA-N,0.2667475011023121,,BFNAFTJCDGWFMQ,c1ccc(OCc2ccc3ccccc3n2)cc1,424.1798355,C24H25FN2O4,C;F;H;N;O,False,1,False,False,425.1871115,-0.00011150000000270666,BFNAFTJCDGWFMQ,2047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00013569945,CGP-57698 (known structural isomers: 0; isobaric peaks in run: 0),[M+Na]+,[M+Na]1+,447.169,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,2049,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CCC(CC)(CC(=O)Nc1cc(OCc2ccc3ccc(F)cc3n2)ccc1)C(=O)O,BFNAFTJCDGWFMQ-UHFFFAOYSA-N,0.1289568208013398,,BFNAFTJCDGWFMQ,c1ccc(OCc2ccc3ccccc3n2)cc1,424.1798355,C24H25FN2O4,C;F;H;N;O,False,1,False,False,447.1690535,-5.350000003545574e-05,BFNAFTJCDGWFMQ,2049,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00013569946,Quilostigmine (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,378.218,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1596,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CN1CCC2(C)c3c(ccc(OC(=O)N4CCc5ccccc5C4)c3)N(C)C12,IIFRKALDATVOJE-UHFFFAOYSA-N,1.0461734078480287,,IIFRKALDATVOJE,O=C(Oc1ccc2c(c1)C1CCNC1N2)N1CCc2ccccc2C1,377.21032710400004,C23H27N3O2,C;H;N;O,False,1,False,False,378.21760310400003,0.0003968959999838262,IIFRKALDATVOJE,1596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00013569947,Lecimibide (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,591.296,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,2448,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1c(F)cc(F)cc1,TVXOXGBTADZYCZ-UHFFFAOYSA-N,0.6190865039090395,,TVXOXGBTADZYCZ,O=C(NCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Nc1ccccc1,590.2890893399999,C34H40F2N4OS,C;F;H;N;O;S,False,1,False,False,591.29636534,-0.00036533999991661403,TVXOXGBTADZYCZ,2448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00013569948,Bexagliflozin (known structural isomers: 0; isobaric peaks in run: 0),[M+NH4]+,[M+NH3+H]1+,482.194,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1717,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,OCC1OC(c2cc(Cc3ccc(OCCOC4CC4)cc3)c(Cl)cc2)C(O)C(O)C1O,BTCRKOKVYTVOLU-UHFFFAOYSA-N,0.0134371226328001,Organic oxygen compounds,BTCRKOKVYTVOLU,c1cc(Cc2ccc(OCCOC3CC3)cc2)cc(C2CCCCO2)c1,464.16018094799995,C24H29ClO7,C;Cl;H;O,False,1,False,False,482.19400394799993,-3.947999914544198e-06,BTCRKOKVYTVOLU,1717,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00013569949,EVODENOSON (known structural isomers: 0; isobaric peaks in run: 0),[M+H]+,[M+H]1+,500.225,reframe_drugs_pos_P2_F11_id.mzML,P2_F11,1290,fae7b61cb8b643339ce577878ce2bdba,2024-11-22 15:17:39.0,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn(C4OC(C(=O)NC5CC5)C(O)C4O)c3n2)CC1,SQJXTUJMBYVDBB-UHFFFAOYSA-N,0.4205765636295271,,SQJXTUJMBYVDBB,O=C(NC1CC1)C1CCC(n2cnc3cnc(C#CCC4CCNCC4)nc32)O1,499.217931648,C23H29N7O6,C;H;N;O,False,1,False,False,500.225207648,-0.00020764799995731664,SQJXTUJMBYVDBB,1290,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016142638,Fenyramidol,[M+H]+,[M+H]1+,215.118,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,871,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,OC(CNc1ccccn1)c1ccccc1,ZEAJXCPGHPJVNP-UHFFFAOYSA-N,0.5118054106909063,,ZEAJXCPGHPJVNP,c1ccc(CCNc2ccccn2)cc1,214.110613068,C13H14N2O,C;H;N;O,False,1,False,False,215.11788906799998,0.00011093200001255354,ZEAJXCPGHPJVNP,871,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00016142639,benzyl 5-amino-4-oxopentanoate,[M+H]+,[M+H]1+,222.113,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1055,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NCC(=O)CCC(=O)OCc1ccccc1,AFFZCQDLQIEQGB-UHFFFAOYSA-N,2.3819752117820974,Organic acids and derivatives,AFFZCQDLQIEQGB,c1ccccc1,221.10519334,C12H15NO3,C;H;N;O,False,1,False,False,222.11246934,0.0005306600000096751,AFFZCQDLQIEQGB,1055,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016142640,Butofilolol,[M+H]+,[M+H]1+,312.197,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1428,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCCC(=O)c1c(OCC(O)CNC(C)(C)C)ccc(F)c1,NMBNQRJDEPOXCP-UHFFFAOYSA-N,0.1619179818306218,,NMBNQRJDEPOXCP,c1ccccc1,311.189671912,C17H26FNO3,C;F;H;N;O,False,1,False,False,312.196947912,5.208800001810232e-05,NMBNQRJDEPOXCP,1428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00016142641,Metallibure,[M+H]+,[M+H]1+,219.073,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1131,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,C=CC(C)N=C(S)NNC(S)=NC,CGFFKDRVHZIQHL-UHFFFAOYSA-N,1.2092050580216105,,CGFFKDRVHZIQHL,__ACYCLIC__CGFFKDRVHZIQHL,218.06598844799998,C7H14N4S2,C;H;N;S,False,1,False,False,219.07326444799997,-0.00026444799996738766,CGFFKDRVHZIQHL,1131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016142642,Lotamilast,[M+H]+,[M+H]1+,473.182,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1659,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CNc1nc2cc(OC)c(OC)cc2c(-c2cc(NC(=O)c3ccc(C(=O)OC)cc3)ccc2)n1,BBTFKAOFCSOZMB-UHFFFAOYSA-N,0.1094240813694335,Benzenoids,BBTFKAOFCSOZMB,O=C(Nc1cccc(-c2ncnc3ccccc23)c1)c1ccccc1,472.17466986799997,C26H24N4O5,C;H;N;O,False,1,False,False,473.18194586799996,5.4132000059325946e-05,BBTFKAOFCSOZMB,1659,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016142643,Retapamulin,[M+H]+,[M+H]1+,518.33,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1616,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,STZYTFJPGGDRJD-UHFFFAOYSA-N,0.2740295544120348,Lipids and lipid-like molecules,STZYTFJPGGDRJD,O=C(CSC1CC2CCC(C1)N2)OC1CCCCC23CCCC1C2C(=O)CC3,517.322579984,C30H47NO4S,C;H;N;O;S,False,1,False,False,518.329855984,0.00014401600003566273,STZYTFJPGGDRJD,1616,False,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True
CCMSLIB00016142644,NIH-8735,[M+H]+,[M+H]1+,312.196,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1330,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cc1c(CN2CCC3(C)c4c(ccc(O)c4)CC2C3C)cco1,MTDCZKOSLIRABS-UHFFFAOYSA-N,0.6205893740903341,,MTDCZKOSLIRABS,c1ccc2c(c1)CC1CC2CCN1Cc1ccoc1,311.18852904,C20H25NO2,C;H;N;O,False,1,False,False,312.19580504,0.0001949600000443752,MTDCZKOSLIRABS,1330,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016142645,isoproterenol,[M+H]+,[M+H]1+,212.128,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,208,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(C)NCC(O)c1cc(O)c(O)cc1,JWZZKOKVBUJMES-UHFFFAOYSA-N,0.570399621962331,Benzenoids,JWZZKOKVBUJMES,c1ccccc1,211.120843404,C11H17NO3,C;H;N;O,False,1,False,False,212.128119404,-0.00011940400000298723,JWZZKOKVBUJMES,208,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016142646,proparacaine,[M+H]+,[M+H]1+,295.202,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1181,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCCOc1c(N)cc(C(=O)OCCN(CC)CC)cc1,KCLANYCVBBTKTO-UHFFFAOYSA-N,1.2862846065116875,Benzenoids,KCLANYCVBBTKTO,c1ccccc1,294.194342692,C16H26N2O3,C;H;N;O,False,1,False,False,295.201618692,0.00038130799998725706,KCLANYCVBBTKTO,1181,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016142647,promethazine,[M+H]+,[M+H]1+,285.142,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1521,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,PWWVAXIEGOYWEE-UHFFFAOYSA-N,0.0136928268811984,Organoheterocyclic compounds,PWWVAXIEGOYWEE,c1ccc2c(c1)Nc1ccccc1S2,284.13471963999996,C17H20N2S,C;H;N;S,False,1,False,False,285.14199563999995,4.360000048109214e-06,PWWVAXIEGOYWEE,1521,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00016142648,SCHEMBL11866042,[M+H]+,[M+H]1+,283.181,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,720,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COc1ccc(C2CC(c3ccncc3)C(C)(C)N2)cc1,GYABHVRATOXVPA-UHFFFAOYSA-N,1.800412520229812,,GYABHVRATOXVPA,c1ccc(C2CC(c3ccncc3)CN2)cc1,282.17321332399996,C18H22N2O,C;H;N;O,False,1,False,False,283.18048932399995,0.0005106760000330723,GYABHVRATOXVPA,720,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016142649,Nomifensine,[M+H]+,[M+H]1+,239.154,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1207,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN1Cc2c(cccc2N)C(c2ccccc2)C1,XXPANQJNYNUNES-UHFFFAOYSA-N,1.150010385512248,Organoheterocyclic compounds,XXPANQJNYNUNES,c1ccc(C2CNCc3ccccc32)cc1,238.146998576,C16H18N2,C;H;N,False,1,False,False,239.15427457599998,-0.00027457599998115256,XXPANQJNYNUNES,1207,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016142650,Pirifibrate,[M+H]+,[M+H]1+,336.1,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1931,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccc(CO)n1,YJBIJSVYPHRVCI-UHFFFAOYSA-N,0.8597749134850566,,YJBIJSVYPHRVCI,O=C(COc1ccccc1)OCc1ccccn1,335.092435736,C17H18ClNO4,C;Cl;H;N;O,False,1,False,False,336.099711736,0.0002882640000052561,YJBIJSVYPHRVCI,1931,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016142651,Pirifibrate,[M+Na]+,[M+Na]1+,358.082,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1930,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccc(CO)n1,YJBIJSVYPHRVCI-UHFFFAOYSA-N,0.9626915950681192,,YJBIJSVYPHRVCI,O=C(COc1ccccc1)OCc1ccccn1,335.092435736,C17H18ClNO4,C;Cl;H;N;O,False,1,False,False,358.081653736,0.000346263999972507,YJBIJSVYPHRVCI,1930,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016142652,J03L4XRQ2R,[M+H]+,[M+H]1+,301.081,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1276,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(O)(c1ccncc1)c1cnc(-c2ccc(F)cc2)s1,AQVYQEWAZCIHMU-UHFFFAOYSA-N,1.531039174628055,,AQVYQEWAZCIHMU,c1ccc(-c2ncc(Cc3ccncc3)s2)cc1,300.073262256,C16H13FN2OS,C;F;H;N;O;S,False,1,False,False,301.080538256,0.0004617440000060924,AQVYQEWAZCIHMU,1276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016142653,ZEP-3,[M+H]+,[M+H]1+,684.372,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1626,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCCCCCCC(=O)NCCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C1CCC(=O)N1)C(=O)O,RFDMQNKNNCOSFL-UHFFFAOYSA-N,0.6706517912973283,,RFDMQNKNNCOSFL,O=C(CNC(=O)C1CCC(=O)N1)NCCc1c[nH]c2ccccc12,683.3642615280002,C34H49N7O8,C;H;N;O,False,1,False,False,684.3715375280002,0.0004624719997536886,RFDMQNKNNCOSFL,1626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016142654,ZEP-3,[M+Na]+,[M+Na]1+,706.354,reframe_drugs_pos_P2_D7_id.mzML,P2_D7,1627,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCCCCCCC(=O)NCCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(N)=O)NC(=O)C1CCC(=O)N1)C(=O)O,RFDMQNKNNCOSFL-UHFFFAOYSA-N,0.7287103562985661,,RFDMQNKNNCOSFL,O=C(CNC(=O)C1CCC(=O)N1)NCCc1c[nH]c2ccccc12,683.3642615280002,C34H49N7O8,C;H;N;O,False,1,False,False,706.3534795280002,0.0005204719998346263,RFDMQNKNNCOSFL,1627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
