key,libraries,routes,in_msnlib_v1_0
HOFVNFXWPSLDGA,ENAMDISC,parent;recorded,False
HOGVTUZUJGHKPL,MCEBIO,parent;recorded,True
HOGZQUINEYNNQX,MCEDIV,parent;recorded,False
HOHDRALPTPPVRL,ENAMMOL,parent;recorded,False
HOHJZGOWOPGREZ,ENAMDISC,parent;recorded,False
HOHMLFYHNOBEIX,ENAMDISC,parent;recorded,False
HOHRBGHZPZUEEP,MCEDIV,parent;recorded,False
HOHYEMLUXLUALK,ENAMMOL,parent;recorded,False
HOIHMKVEUXTIKN,ENAMDISC,parent;recorded,False
HOIIHACBCFLJET,MCEBIO;MCEDRUG,parent;recorded,True
HOILZMZZDWRPFK,ENAMDISC,parent;recorded,False
HOIPFGFVVVGLQS,ENAMMOL,parent;recorded,False
HOIWUAKDGXLZDE,MCESCAF,parent;recorded,True
HOJQCTDRAATGDX,MCEDIV,parent;recorded,False
HOJZUWVUVKPLJU,ENAMDISC,parent;recorded,False
HOKDBMAJZXIPGC,MCEBIO;MCEDRUG,parent;recorded,True
HOKIDJSKDBPKTQ,MCEBIO,parent;recorded,True
HOKKHZGPKSLGJE,MCEBIO,parent;recorded,True
HOKURLPBNQPMHY,MCEDIV,parent;recorded,False
HOKWDDKSUNRVSE,ENAMMOL,parent;recorded,False
HOKWOBXRFSIFBF,MCEDIV,parent;recorded,False
HOKZCCDHYMZFSB,MCEDIV,parent;recorded,False
HOLHABRPTSWSSV,ENAMDISC,parent;recorded,False
HOLOTUISZHKMIA,ENAMDISC,parent;recorded,False
HOLPEQRNMJTIIX,MCEDIV,parent;recorded,False
HOMCMRVLJZABGH,NIHNP,parent;recorded,True
HOMMZVQJPVUUEL,MCEBIO,parent;recorded,True
HOMOFURNMOPKKN,ENAMDISC,parent;recorded,False
HOMQCLNBKVHZGD,MCEBIO,parent;recorded,True
HONASKOABUFICH,MCEDIV,parent;recorded,False
HONBVIRZSPTWLI,ENAMDISC,parent;recorded,False
HONLKDDLTAZVQV,NIHNP,parent;recorded,True
HONOFKKGVGSKOS,ENAMDISC,parent;recorded,False
HOOSGZJRQIVJSZ,MCEBIO;MCEDRUG,parent;recorded,True
HOOWCUZPEFNHDT,MCEBIO,parent;recorded,True
HOOWXTBPUVABTI,MCEDIV;MCESCAF,parent;recorded,True
HOPDZUOXNPWGEI,ENAMMOL,parent;recorded,False
HOPRIDLXKNYXTE,MCEDIV,parent;recorded,False
HOQGJQHYNMBJNO,MCEBIO,parent;recorded,True
HOQITTSQVCMCHR,ENAMDISC,parent;recorded,False
HOQNHAIDMSACQN,MCEDIV,parent;recorded,False
HOQNWHCZVSDJCF,MCEDIV,parent;recorded,False
HOQRLYGJGNDRKU,MCEDIV,parent;recorded,False
HORBZFFNOVIHPI,MCEDIV,parent;recorded,False
HORCGJMRBJYTLF,MCESCAF,parent;recorded,True
HORVINSDFQRNQX,ENAMDISC,parent;recorded,False
HORXBWNTEDOVKN,MCEBIO,parent;recorded,True
HORZNQYQXBFWNZ,TARGETMOL,parent;recorded,False
HOTAERVAWUXWIP,ENAMDISC,parent;recorded,False
HOTJGOTUQUQBRQ,MCEDIV;MCESCAF,parent;recorded,True
HOTQIMQHIHAYLW,ENAMDISC,parent;recorded,False
HOTSEAFYDNWTIS,ENAMMOL,parent;recorded,False
HOTZRJUTKPEHDD,ENAMDISC,parent;recorded,False
HOUMUCTZMMLNTR,MCEBIO,parent;recorded,True
HOUUJEJIRQVYJN,MCEBIO,parent;recorded,True
HOUUMUYLXCVWTB,MCEDIV,parent;recorded,False
HOVAGTYPODGVJG,MCEBIO;TARGETMOL,parent;recorded,True
HOWASUJRYLSSHJ,ENAMMOL,parent;recorded,False
HOWDUIVVWDUEED,MCEBIO,parent;recorded,True
HOWGUJZVBDQJKV,TARGETMOL,parent;recorded,False
HOWSHLXCCMORLL,MCEDIV,parent;recorded,False
HOWSJUOQSRVNPZ,MCEDIV,parent;recorded,False
HOWUELODSAXZIY,MCEDIV;MCESCAF,parent;recorded,True
HOWXGZGWXLFNHF,ENAMDISC,parent;recorded,False
HOWYWGLZULNODO,MCEDIV,parent;recorded,False
HOXDAYXEBLGRPE,ENAMDISC,parent;recorded,False
HOXDKXGZSFCMAZ,ENAMDISC,parent;recorded,False
HOXFNEPVXKQDSO,NIHNP,parent;recorded,True
HOXHRANVFGPSRY,ENAMDISC,parent;recorded,False
HOYCWYFKKSOZBH,NIHNP,parent;recorded,True
HOYFFJLUYUZTDO,MCESCAF,parent;recorded,True
HOYFNAFWOREDME,MCEDIV,parent;recorded,False
HOYNDNFPKOSHQC,MCESCAF,parent;recorded,True
HOYNJQIMUSCMAK,ENAMDISC,parent;recorded,False
HOYSMQQDRZNXDH,ENAMDISC,parent;recorded,False
HOYVIQIGQVWGKD,ENAMDISC,parent;recorded,False
HOZGHSLXUULZDR,MCEDIV,parent;recorded,False
HOZHGQYXEPACQU,MCESCAF,parent;recorded,True
HOZUXBLMYUPGPZ,MCEBIO,parent;recorded,True
HOZYZKCJNAKAIR,ENAMMOL,parent;recorded,False
HPADFYDJMDULGP,MCEDIV,parent;recorded,False
HPAJKVZQXILTRE,ENAMDISC,parent;recorded,False
HPAOWYBYSXFHBC,MCEDIV,parent;recorded,False
HPARJJSAJYFQDX,OTAVAPEP,parent;recorded,True
HPBBQLUGSUMSKA,MCEDIV,parent;recorded,False
HPBCUXAWNTXYEJ,MCEDIV,parent;recorded,False
HPBJJSKSRVQRQK,NIHNP,parent;recorded,True
HPBONSLETWERSP,MCEDIV;MCESCAF,parent;recorded,True
HPBPNENSAKBOER,ENAMMOL,parent;recorded,False
HPBWOKAISJCGIA,ENAMDISC,parent;recorded,False
HPBXGNUPWCRKPP,MCEDIV,parent;recorded,False
HPBXSQRATHCASL,MCEDIV,parent;recorded,False
HPCQCDGWCWAASJ,MCEDIV,parent;recorded,False
HPCRHSCSHAEJIO,MCEDIV,parent;recorded,False
HPCSOUYXRJCYOS,MCEDIV,parent;recorded,False
HPDFPQUQBVMZTJ,MCESCAF,parent;recorded,True
HPDJFHJDZYIBCP,NIHNP,parent;recorded,True
HPDOGYTYIOMNQQ,MCEDIV,parent;recorded,False
HPDOXHIRIGBZJH,MCEDIV,parent;recorded,False
HPDSHQFWGQFCTE,MCEDIV,parent;recorded,False
HPELJSBSAQPFKY,ENAMDISC,parent;recorded,False
HPEOCTURJWZAFZ,MCEDIV,parent;recorded,False
HPERVTUTKGLOKR,ENAMDISC,parent;recorded,False
HPEUJPJOZXNMSJ,MCEBIO,parent;recorded,True
HPFMQLOFVNJPPY,ENAMDISC,parent;recorded,False
HPFPFADZZCXCME,ENAMDISC,parent;recorded,False
HPFUAEOWBHBPFG,MCEDIV,parent;recorded,False
HPFXACZRFJDURI,MCEBIO,parent;recorded,True
HPGUVJXGSOQLHH,MCEDIV,parent;recorded,False
HPGVNQSYTFVGDG,ENAMMOL,parent;recorded,False
HPHBOJANXDKUQD,MCEBIO,parent;recorded,True
HPHUVLMMVZITSG,MCEBIO;MCEDRUG,parent;recorded,True
HPICMEGAGMPYID,MCEBIO,parent;recorded,True
HPILSJVIWVODDZ,MCEDIV,parent;recorded,False
HPIQKIKYAJGDAX,ENAMMOL,parent;recorded,False
HPIUHDCRVYDAEJ,MCEBIO,parent;recorded,True
HPIUSANCZRYVCP,ENAMDISC,parent;recorded,False
HPJFUZSZECPHAN,MCEDIV,parent;recorded,False
HPJHEPAGWJSHLV,MCEDIV;MCESCAF,parent;recorded,True
HPJJHZXDHSBDSM,MCEDIV,parent;recorded,False
HPJKCIUCZWXJDR,MCEBIO;MCEDRUG,parent;recorded,True
HPJMPDRAOPTWDC,ENAMMOL,parent;recorded,False
HPJZSQOSIXMMCF,ENAMDISC,parent;recorded,False
HPKDIVGHRACVSO,MCESCAF,parent;recorded,True
HPKGCTLWIRCGEW,MCEDIV,parent;recorded,False
HPKJUEHPWQJMMV,MCESCAF,parent;recorded,True
HPKVGWIPVJPRKJ,ENAMDISC,parent;recorded,False
HPKZYMUSHOSMAS,ENAMMOL,parent;recorded,False
HPLALXILNGTIHC,NIHNP,parent;recorded,True
HPLNQCPCUACXLM,MCEBIO,parent;recorded,True
HPLPEYBYZVSPAX,MCESCAF,parent;recorded,True
HPLSDEDZCURTPE,ENAMDISC,parent;recorded,False
HPMBMJNAPIPXFK,ENAMMOL,parent;recorded,False
HPMUGRYAMKBWBW,MCEDIV,parent;recorded,False
HPNGRQXDSAXIIM,MCEDIV,parent;recorded,False
HPNSFSBZBAHARI,MCEBIO;MCEDRUG,parent;recorded,True
HPNSHGWLDURZFA,ENAMDISC,parent;recorded,False
HPNSNYBUADCFDR,MCEBIO,parent;recorded,True
HPOCNXSXHBPCMS,MCEDIV,parent;recorded,False
HPOMQIDEKUWGCR,MCEDIV,parent;recorded,False
HPOZVUDVFOQUFB,MCEDIV,parent;recorded,False
HPPKAIYIRRAUJO,ENAMDISC,parent;recorded,False
HPPMGAWLMALEGY,MCEDIV,parent;recorded,False
HPPXAOSGJIWHIT,ENAMDISC,parent;recorded,False
HPQAYRRSRKDULX,MCEDIV,parent;recorded,False
HPQBCMJFIZDZEK,MCEDIV,parent;recorded,False
HPQKNJHVWUWAOR,NIHNP,parent;recorded,True
HPQLQAFQKYPYKV,MCEDIV,parent;recorded,False
HPQLRFGZNVTZHW,ENAMMOL,parent;recorded,False
HPQZTALGKRRNMA,MCEDIV,parent;recorded,False
HPSJNXLPDBFHIX,ENAMDISC,parent;recorded,False
HPSLSSRIUKRPDO,MCEDIV,parent;recorded,False
HPSWAEGGWLOOKT,MCEBIO;NIHNP;TARGETMOL,parent;recorded,True
HPTABMIUROHMOU,MCEDIV,parent;recorded,False
HPTJABJPZMULFH,MCEBIO,parent;recorded,True
HPTXLHAHLXOAKV,MCEBIO;OTAVAPEP,parent;recorded,True
HPUCNDDLZJMOLX,MCEDIV,parent;recorded,False
HPUKUXJVOWFPID,MCEDIV,parent;recorded,False
HPUQCTCFDLTAGL,ENAMDISC,parent;recorded,False
HPUQHNHGJNVEGU,MCEDIV,parent;recorded,False
HPVAYGJDJVODNI,MCEDIV,parent;recorded,False
HPVIXZSPUUHITL,ENAMDISC,parent;recorded,False
HPVMGZYQJQXKHC,ENAMDISC,parent;recorded,False
HPVOTXNEMUQPJI,ENAMDISC,parent;recorded,False
HPVWWHYNAAZHQR,TARGETMOL,parent;recorded,False
HPVYEBNQXQSXJD,ENAMDISC,parent;recorded,False
HPWHOITZEKCKPI,MCEDIV,parent;recorded,False
HPWMABTYJYZFLK,TARGETMOL,parent;recorded,False
HPWMFQVTTXJFJY,ENAMDISC,parent;recorded,False
HPWWQPXTUDMRBI,TARGETMOL,parent;recorded,False
HPXGRJSGVYZSBD,MCEDIV,parent;recorded,False
HPXKVLPDMGKMAW,OTAVAPEP,parent;recorded,True
HPXMMSHSCSJYTF,MCEDIV,parent;recorded,False
HPXUEVALMUJPFX,MCEDIV,parent;recorded,False
HPXZRVJMYVUWEL,MCEDIV,parent;recorded,False
HPYABBSANMLIPW,MCEDIV,parent;recorded,False
HPZGUSZNXKOMCQ,MCEBIO,parent;recorded,True
HPZJMUBDEAMBFI,MCEBIO,parent;recorded,True
HPZSKDUOVRNRKW,MCEDIV,parent;recorded,False
HQADDYRTVXIQLB,MCEDIV,parent;recorded,False
HQAJEZROWKHFGR,MCEDIV,parent;recorded,False
HQALGZNWXKLVMC,ENAMDISC,parent;recorded,False
HQBGMDJPLUFXNW,MCESCAF,parent;recorded,True
HQCFGYXNKRLCBF,MCEDIV,parent;recorded,False
HQCFNBIWDJHRPB,MCEDIV,parent;recorded,False
HQCXQHGIRDPMKK,MCESCAF,parent;recorded,True
HQDKLCORJIEXRD,ENAMMOL,parent;recorded,False
HQDMIIZKUAVBTI,MCEDIV,parent;recorded,False
HQDMQKVZTIKQQY,MCEDIV,parent;recorded,False
HQEBQNGGKFIFBW,NIHNP,parent;recorded,True
HQEKHDCHPBMANI,ENAMDISC,parent;recorded,False
HQFKMAGLRUCAMY,MCEDIV,parent;recorded,False
HQFNFOOGGLSBBT,MCEBIO,parent;recorded,True
HQFTUWBOAGKUAT,MCESCAF,parent;recorded,True
HQFWVSGBVLEQGA,MCEBIO,parent;recorded,True
HQGGJAWLHZDKLT,ENAMMOL,parent;recorded,False
HQGNKACCXMIAQP,MCEDIV,parent;recorded,False
HQGPKMSGXAUKHT,MCEBIO,parent;recorded,True
HQGUVOLCHIIKTD,ENAMMOL,parent;recorded,False
HQHCYKULIHKCEB,MCEBIO,parent;recorded,True
HQHPYXNXEDLNIP,ENAMDISC,parent;recorded,False
HQIAKJXYQPAFJC,ENAMDISC,parent;recorded,False
HQIDSGBRWUWMMI,ENAMDISC,parent;recorded,False
HQIDXEHGLJUNPT,MCEBIO,parent;recorded,True
HQIRNZOQPUAHHV,MCEDRUG,parent;recorded,False
HQJAAIQMYZANKX,ENAMDISC,parent;recorded,False
HQJDVUFKXCXGHX,MCEDIV,parent;recorded,False
HQKAYCHMYMSSEQ,NIHNP,parent;recorded,True
HQKJYAGNQSMRJK,ENAMMOL,parent;recorded,False
HQKQRXZEXPXXIG,MCEBIO,parent;recorded,True
HQKUVZSRXFNHFB,MCEDIV,parent;recorded,False
HQKZUSYPKIVHAJ,MCEDIV,parent;recorded,False
HQLHAQQVVQQMFJ,MCESCAF,parent;recorded,True
HQLKYWCVTVKFRH,MCEDIV,parent;recorded,False
HQLLRHCTVDVUJB,MCEBIO,parent;recorded,True
HQMNCQVAMBCHCO,MCEBIO;MCEDRUG,parent;recorded,True
HQNACSFBDBYLJP,MCEBIO,parent;recorded,True
HQNOUCSPWAGQND,MCEBIO,parent;recorded,True
HQNVVQDZNZFUET,MCEDIV,parent;recorded,False
HQNZUBHQNREEQL,MCEDIV,parent;recorded,False
HQOQXAQDRNYEBI,MCEDIV,parent;recorded,False
HQOSIUGHVHXYKL,MCEDIV,parent;recorded,False
HQPABGCUHPEBEI,MCESCAF,parent;recorded,True
HQPLJKGYRZAUGP,MCEDIV,parent;recorded,False
HQPSNGXRJBMMAL,NIHNP,parent;recorded,True
HQQJQLXDBBQTQW,MCESCAF,parent;recorded,True
HQQSMUBDNVIUPF,TARGETMOL,parent;recorded,False
HQQUZVFMUSCUJS,MCEBIO,parent;recorded,True
HQRDJHATGYHIPF,MCEDIV,parent;recorded,False
HQRPEIZLSDDCOA,MCEBIO,parent;recorded,True
HQRQWIBERSITPY,MCEDIV,parent;recorded,False
HQRWDHBXRGKCDN,MCEDIV,parent;recorded,False
HQSBCDPYXDGTCL,MCEBIO,parent;recorded,True
HQSFITLRCKIRLE,MCEDIV,parent;recorded,False
HQSOTDMZSLMSTN,ENAMDISC,parent;recorded,False
HQSSEGBEYORUBY,MCEBIO,parent;recorded,True
HQTACUOLGXUCFB,MCEDIV,parent;recorded,False
HQTDQPTUQLOSRW,MCEDIV,parent;recorded,False
HQTGROXCONVRQQ,MCESCAF,parent;recorded,True
HQTGTDVPGDEHAZ,MCEDIV,parent;recorded,False
HQTMGNSGKYFHAM,ENAMMOL,parent;recorded,False
HQTQVNQPAXAFPJ,MCEDIV,parent;recorded,False
HQUDXOZWWLRPCI,MCEDIV,parent;recorded,False
HQUKTIVGIVLXLH,MCEDIV,parent;recorded,False
HQVHOQAKMCMIIM,MCEBIO,parent;recorded,True
HQVMCSCKDHDESA,ENAMDISC,parent;recorded,False
HQVQSWNDHJMXCR,ENAMDISC,parent;recorded,False
HQVRAAHWGUMKGD,OTAVAPEP,parent;recorded,True
HQVZOORKDNCGCK,MCEBIO;MCEDRUG,parent;recorded,True
HQWFIQZEFSQADS,MCEDIV,parent;recorded,False
HQWTUOLCGKIECB,MCEBIO,parent;recorded,True
HQXPORMVZAXNNT,ENAMDISC,parent;recorded,False
HQYYWYUIMARZIQ,MCEDIV,parent;recorded,False
HQZGEOIOZIKYFB,MCEDIV,parent;recorded,False
HQZGOENDBSCGOT,MCEDIV,parent;recorded,False
HRAIPQLJAOOAAO,MCEDIV,parent;recorded,False
HRAQDVZJYIAWOV,MCEBIO,parent;recorded,True
HRAZJYRYYFOCNQ,ENAMMOL,parent;recorded,False
HRBPZPACVLQMQX,ENAMDISC,parent;recorded,False
HRBXULZHAMVAEX,ENAMDISC,parent;recorded,False
HRCHEFPSPZXMAR,ENAMDISC,parent;recorded,False
HRDBDYICWJCZKW,ENAMDISC,parent;recorded,False
HRDMCVCODUFPBQ,NIHNP,parent;recorded,True
HRDMRGSQKSPROC,ENAMMOL,parent;recorded,False
HRDPPWDSQVPXBQ,MCEDIV,parent;recorded,False
HRDQQHUKUIKFHT,MCEBIO,parent;recorded,True
HREKVYNARUCHNE,MCEDIV,parent;recorded,False
HREYBMGUISUQKE,MCEDIV,parent;recorded,False
HRFBMDIUNBUWLV,MCEDIV,parent;recorded,False
HRFFQABSYDYFQV,MCEDIV,parent;recorded,False
HRFIHEINCJZQIH,ENAMDISC,parent;recorded,False
HRFVVZAVGMSBRG,MCEDIV,parent;recorded,False
HRFYZRHGBICKAG,ENAMMOL,parent;recorded,False
HRGDKPJSKKORCR,MCEDIV,parent;recorded,False
HRGJTEFGFUJXIF,MCEBIO,parent;recorded,True
HRGUSFBJBOKSML,MCEBIO,parent;recorded,True
HRHLLNNVDFNBPZ,ENAMDISC,parent;recorded,False
HRHRRQSXHZPBJO,ENAMDISC,parent;recorded,False
HRHSRZQPUDFDNF,MCEDIV,parent;recorded,False
HRHWHEQJQTXUGL,MCEDIV,parent;recorded,False
HRHWVUUFRMUFGR,MCEDIV,parent;recorded,False
HRIALLGZJPUOJO,MCESCAF,parent;recorded,True
HRISLEUGLBNLRB,NIHNP,parent;recorded,True
HRJHJSVXCGLCEV,MCEDIV;MCESCAF,parent;recorded,True
HRJNUKJWFNXOCP,MCEDIV;MCESCAF,parent;recorded,True
HRJWSEPIRZRGCL,MCEBIO,parent;recorded,True
HRJWTAWVFDCTGO,MCEBIO,parent;recorded,True
HRKNNHYKWGYTEN,MCEBIO,parent;recorded,True
HRKPPQPRBJHNNB,MCEDIV;MCESCAF,parent;recorded,True
HRKRCTONQOYQPH,ENAMMOL,parent;recorded,False
HRKSJGPREIPVTR,MCEDIV,parent;recorded,False
HRLFUIXSXUASEX,NIHNP;TARGETMOL,parent;recorded,True
HRLSSWVGYWKSHO,MCESCAF,parent;recorded,True
HRMNAMUOXXSVDD,MCEDIV,parent;recorded,False
HRNLUBSXIHFDHP,MCEBIO;MCEDRUG,parent;recorded,True
HRNMLDAHSMUEJH,ENAMDISC,parent;recorded,False
HRNMOJZLZGYPOJ,NIHNP,parent;recorded,True
HRNRUVYTJGVDLZ,ENAMDISC,parent;recorded,False
HRNXTOFJEWKTJW,MCEDIV,parent;recorded,False
HROCHLQLWNRYQX,ENAMMOL,parent;recorded,False
HROCLGSPFZIQBB,MCEDIV,parent;recorded,False
HRODGIHEKIMSCT,MCEDIV,parent;recorded,False
HROJWOXFEZYMGL,ENAMMOL,parent;recorded,False
HROMQDGFIJITBS,MCEDIV,parent;recorded,False
HROVAQLKIIJONG,MCESCAF,parent;recorded,True
HRPNSJYROQEJKY,MCEDIV,parent;recorded,False
HRQXNTFHHVPZRI,ENAMDISC,parent;recorded,False
HRRAIHOSJIFLNS,NIHNP,parent;recorded,True
HRRBJVNMSRJFHQ,MCEBIO;MCEDRUG,parent;recorded,True
HRRFJZULVYGVNJ,MCEDIV,parent;recorded,False
HRRXCXABAPSOCP,MCEBIO;MCEDRUG,parent;recorded,True
HRSDPDBQVZHCRC,ENAMMOL,parent;recorded,False
HRSFCYYMBMDMOU,MCEBIO,parent;recorded,True
HRSSNGLOZGKKRK,MCEDIV,parent;recorded,False
HRSSNLZAZVKDLH,MCEDIV,parent;recorded,False
HRTKMOMTMZCGLF,NIHNP,parent;recorded,True
HRTVHALJQGMNAL,MCEDIV,parent;recorded,False
HRUASHPCEMXOMR,NIHNP,parent;recorded,True
HRUUAOBJZBVKNP,MCEDIV;MCESCAF,parent;recorded,True
HRUXUHQNXUDJEP,ENAMMOL,parent;recorded,False
HRUYMHRLVBTBQZ,MCEDIV,parent;recorded,False
HRVWGEKZONYEMK,ENAMMOL,parent;recorded,False
HRVZNPMOJFCHGH,MCESCAF,parent;recorded,True
HRWCVUIFMSZDJS,MCEDRUG,parent;recorded,False
HRYAHHJNTPNUND,ENAMDISC,parent;recorded,False
HRYIDVZLDQBLFF,NIHNP,parent;recorded,True
HRYLQFBHBWLLLL,MCEBIO;NIHNP,parent;recorded,True
HRYNCLKDKCPYBF,MCEBIO,parent;recorded,True
HRYRPLHKQOSTFH,MCEDIV,parent;recorded,False
HRZJHNXUTLDVKP,ENAMMOL,parent;recorded,False
HRZSAXMLTMOGTA,ENAMDISC,parent;recorded,False
HRZUDUHZDCCMHG,ENAMDISC,parent;recorded,False
HRZZHLOEGREYRM,ENAMDISC,parent;recorded,False
HSAFHOMZOHMVET,MCEDIV,parent;recorded,False
HSASDEBALSPXJY,MCEDIV,parent;recorded,False
HSASNHNRNGFZFM,MCEDIV,parent;recorded,False
HSBGDQRPMLKVIF,MCESCAF,parent;recorded,True
HSBIZRFQDPJLTR,MCEDIV,parent;recorded,False
HSBSUGYTMJWPAX,TARGETMOL,parent;recorded,False
HSCHNBJVZJVSHH,MCESCAF,parent;recorded,True
HSCJRCZFDFQWRP,MCEBIO,parent;recorded,True
HSDKJHHHNHDKDS,OTAVAPEP,parent;recorded,True
HSDSKVWQTONQBJ,MCEBIO,parent;recorded,True
HSEDTOTUKZYACJ,MCEDIV,parent;recorded,False
HSENQVAPRRWYDF,MCEDRUG,parent;recorded,False
HSEVMNOWHKEMIC,ENAMMOL,parent;recorded,False
HSFAATUFWDDUGW,MCEBIO,parent;recorded,True
HSFQEFCIJQZKNJ,MCEDIV,parent;recorded,False
HSFWKCAGVQFRDW,ENAMMOL,parent;recorded,False
HSGFAURARADKGN,MCEDIV,parent;recorded,False
HSGZJSDRZLBKGG,MCEDIV,parent;recorded,False
HSHGZXNAXBPPDL,MCEBIO,parent;recorded,True
HSHNITRMYYLLCV,MCEBIO;MCEDRUG;NIHNP,parent;recorded,True
HSHPBORBOJIXSQ,MCEBIO,parent;recorded,True
HSHPZFSEXMTXSY,ENAMMOL,parent;recorded,False
HSHRFFFZTGESCG,MCEDIV;MCESCAF,parent;recorded,True
HSIXXJINGFPKQI,ENAMDISC,parent;recorded,False
HSJFYRYGGKLQBT,MCEBIO;MCEDRUG,parent;recorded,True
HSJHPWVNBPKEQJ,MCESCAF,parent;recorded,True
HSJJWMKKIMXXCA,MCEDIV,parent;recorded,False
HSKAZIJJKRAJAV,MCEBIO,parent;recorded,True
HSKDUEFPFDTNNT,ENAMMOL,parent;recorded,False
HSKHEMGXJUDSBK,MCEDIV,parent;recorded,False
HSLCCGXRWIVAAL,ENAMDISC,parent;recorded,False
HSLLVMNNYQIKLW,MCEDIV,parent;recorded,False
HSLOVJNMSVLNAR,ENAMDISC,parent;recorded,False
HSLRGHBBKAPEOE,ENAMDISC,parent;recorded,False
HSMNQINEKMPTIC,MCEBIO;MCEDRUG,parent;recorded,True
HSMPDPBYAYSOBC,NIHNP,parent;recorded,True
HSMQVJWAYLKYIH,MCEDIV,parent;recorded,False
HSNBRHVAMPNXMD,ENAMDISC,parent;recorded,False
HSNPVWPIEFSIBP,ENAMDISC,parent;recorded,False
HSNWOLIXYBQFRX,ENAMDISC,parent;recorded,False
HSNXUNVHFFHYHX,MCEDIV,parent;recorded,False
HSNYZMWFFGZQDT,ENAMDISC,parent;recorded,False
HSOKMSLMDDMKRI,MCEDIV,parent;recorded,False
HSOPTSDHPZHGJY,MCEDIV,parent;recorded,False
HSOVSLGHXBWSIK,MCESCAF,parent;recorded,True
HSOWLIZRDRCWDM,MCEDIV,parent;recorded,False
HSPABWYIPDGCTD,ENAMDISC,parent;recorded,False
HSPTZCAAQDCNAK,MCEDIV,parent;recorded,False
HSPYGHDTVQJUDE,MCEBIO,parent;recorded,True
HSQAARMBHJCUOK,MCEBIO,parent;recorded,True
HSQGMTRYSIHDAC,TARGETMOL,parent;recorded,False
HSQQYSDKJAJVKL,OTAVAPEP,parent;recorded,True
HSQSGWOCFUFUIH,ENAMMOL,parent;recorded,False
HSRIJCIMASAFRT,MCESCAF,parent;recorded,True
HSRJKNPTNIJEKV,MCEBIO;MCEDRUG,parent;recorded,True
HSRVLJBCHYKOGI,ENAMDISC,parent;recorded,False
HSRXSKHRSXRCFC,MCEBIO,parent;recorded,True
HSSBORCLYSCBJR,MCEBIO,parent;recorded,True
HSSDDGQDMDJKGU,NIHNP,parent;recorded,True
HSSDVCMYTACNSM,TARGETMOL,parent;recorded,False
HSSGTNUCPAMHQW,MCEDIV,parent;recorded,False
HSSJYSJXBOCKQM,MCEBIO;TARGETMOL,parent;recorded,True
HSSLDCABUXLXKM,MCEBIO,parent;recorded,True
HSSLUTGUXFBXMN,ENAMDISC,parent;recorded,False
HSTSBUGWOGSMJG,MCEDIV,parent;recorded,False
HSTZMXCBWJGKHG,MCEBIO;NIHNP,parent;recorded,True
HSUGRBWQSSZJOP,MCEBIO;MCEDRUG,parent;recorded,True
HSUIVCLOAAJSRE,MCEDIV,parent;recorded,False
HSUWQUWVWSFDAY,MCEDIV,parent;recorded,False
HSUWWBYTINLYDY,MCESCAF,parent;recorded,True
HSVCFUHKBGLUPX,MCEDIV,parent;recorded,False
HSVIVYQEJKMMNY,MCEDIV;MCESCAF,parent;recorded,True
HSVZRWZTSRZWCU,MCEDIV,parent;recorded,False
HSWIRQIYASIOBE,MCEBIO,parent;recorded,True
HSWPZIDYAHLZDD,MCEBIO,parent;recorded,True
HSXBMHXEGUBPKM,MCEDIV,parent;recorded,False
HSYKDCQKKPQRJX,MCEDIV;MCESCAF,parent;recorded,True
HSYLMNJVGMMVPD,MCESCAF,parent;recorded,True
HSYLQPSFIPXJIF,MCEDIV,parent;recorded,False
HSYSSKFCQHXOBP,MCEBIO,parent;recorded,True
HSYSVXKJIVUNBR,MCEBIO,parent;recorded,True
HSZCBINTUIVRTH,MCEDIV,parent;recorded,False
HSZTYVSVUYZRLR,ENAMMOL,parent;recorded,False
HTAUVJPDFDVVHV,MCEDIV,parent;recorded,False
HTBAKDWSXHLESP,OTAVAPEP,parent;recorded,True
HTBDTXFBBBIGPI,ENAMMOL,parent;recorded,False
HTBWBWWADZJXID,MCEBIO;NIHNP;TARGETMOL,parent;recorded,True
HTBWYCSIRDWKJW,ENAMDISC,parent;recorded,False
HTBYABHLBWELKC,MCEBIO,parent;recorded,True
HTCDMDULQOKOGM,ENAMDISC,parent;recorded,False
HTCJUBZBSJQWBW,MCEBIO,parent;recorded,True
HTCNKYRTKNIDPE,MCEDIV,parent;recorded,False
HTCOFBWCALGNNX,MCEDIV,parent;recorded,False
HTCSFFGLRQDZDE,ENAMMOL,parent;recorded,False
HTCUURQJNZBKIA,NIHNP,parent;recorded,True
HTDFWDZWUYIBKB,MCESCAF,parent;recorded,True
HTDJNPWTFUHTCM,ENAMDISC,parent;recorded,False
HTDOMAVBQAIEIU,ENAMDISC,parent;recorded,False
HTEQQWJUYYUNQG,MCEBIO,parent;recorded,True
HTEZJZYXBPBXAX,ENAMDISC,parent;recorded,False
HTFAWYXPMMBPLN,MCEDIV,parent;recorded,False
HTFFMYRVHHNNBE,MCEBIO,parent;recorded,True
HTFNVAVTYILUCF,MCEBIO,parent;recorded,True
HTFUIYOLZFXOMK,ENAMDISC,parent;recorded,False
HTGXNSIVVUMMKF,ENAMDISC,parent;recorded,False
HTGYPUUSYROTEC,MCEDIV,parent;recorded,False
HTHBXLBFKDNRAZ,ENAMDISC,parent;recorded,False
HTHGAIADRJRJOY,MCEBIO,parent;recorded,True
HTHOSORJNHENAC,MCEDIV,parent;recorded,False
