spectrum_id,compound_name,adduct,ion_mode,task_polarity,source_file,scan,create_time,precursor_mz_gnps,exact_mass_gnps,structure_route,smiles_used,key,scaffold_group,formula_parent,mono_parent,theoretical_mz,precursor_err_da,mh_mz_theoretical,elements,n_components_raw,charged_raw,charged_parent,heavy_atoms,pool_library_keys,coiso_other_ion_within_0.7,coiso_isomer_in_pool,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00011906170,Niddamycin B,M+H,Positive,Positive,Pool7_20230523025557.mzML,4262,2023-09-18 11:43:18.0,784.448,783.44,gnps_smiles,O=CCC1CC(C(=O)C=CC=CCC(OC(=O)CC(O)C(OC)C1OC2OC(C)C(OC3OC(C)C(OC(=O)CC(C)C)C(O)(C)C3)C(N(C)C)C2O)C)C,SSANHLOZXYEHCY,O=C1C=CC=CCCOC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1,C40H65NO14,783.4405057599998,784.4477817599999,0.0002182400000947382,784.4477817599999,C;H;N;O,1.0,False,False,55.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906171,Nikkomycin M,M+H,Positive,Positive,Pool7_20230523025557.mzML,199,2023-09-18 11:43:18.0,417.125,416.118,gnps_smiles,C1=C(NC(=O)N1C2C(C(C(O2)C(C(=O)NC(CCC(=O)O)C(=O)O)N)O)O)C=O,NBXXBNKMLQTMIN,O=c1[nH]ccn1C1CCCO1,C15H20N4O10,416.11794283999984,417.12521883999983,-0.00021883999983174363,417.12521883999983,C;H;N;O,1.0,False,False,29.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906172,SS-228R,M+H,Positive,Positive,Pool7_20230523025557.mzML,6074,2023-09-18 11:43:18.0,321.076,320.068,gnps_smiles,CC1=CC2=CC3=C(C(=C2C(=C1)O)O)C(=O)C4=C(C3=O)C(=CC=C4)O,WOUNSTCQCVYPDP,O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,C19H12O5,320.068473484,321.07574948399997,0.00025051600005099317,321.07574948399997,C;H;O,1.0,False,False,24.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906173,Streptovaricin,M+H,Positive,Positive,Pool7_20230523025557.mzML,3777,2023-09-18 11:43:18.0,828.344,827.336,gnps_smiles,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=O)C(=C4C3=C(C(=CC(C(C(C(C(C(C(C1O)C)O)C(=O)OC)O)C)O)(C)O)C)OCO4)C)OC(=O)C)C)C,JDECNKBYILMOLE,O=C1C=CC=CCCCCCCCCCC=CC2=C3C(=CC(=O)c4cc(ccc43)N1)OCO2,C40H51NO14,769.330955312,770.3382313120001,58.00576868799999,770.3382313120001,C;H;N;O,1.0,False,False,55.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906174,Tetracenomycin D1,M+H,Positive,Positive,Pool7_20230523025557.mzML,5587,2023-09-18 11:43:18.0,337.071,336.063,gnps_smiles,CC1=CC(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C3=O)C=C(C=C4O)O)O,RZKZJERAFMFNMF,O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,C19H12O6,336.0633881039999,337.0706641039999,0.0003358960001378364,337.0706641039999,C;H;O,1.0,False,False,25.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906175,7-alpha-Hydroxy-3-Deoxy-Zaluzanin C,M+H,Positive,Positive,Pool8_20230523031251.mzML,2292,2023-09-18 11:43:18.0,247.133,246.126,gnps_smiles,C=C1CCC2(C(C3C1CCC3=C)OC(=O)C2=C)O,ZTYPRVNFNKGSDK,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,C15H18O3,246.125594436,247.132870436,0.00012956400001939983,247.132870436,C;H;O,1.0,False,False,18.0,23.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906176,Burrodin,M+H,Positive,Positive,Pool8_20230523031251.mzML,2286,2023-09-18 11:43:18.0,265.143,264.136,gnps_smiles,C[C@H]1C[C@H]2OC(=O)C(=C)[C@H]2C[C@@]2(C)[C@H]1[C@@H](O)CC2=O,HSNYUOAAQCCKRP,C=C1C(=O)OC2CCC3CCC(=O)C3CC12,C15H20O4,264.13615912,265.14343512,-0.0004351200000201061,265.14343512,C;H;O,1.0,False,False,19.0,23.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906177,Cochliodinol,M+H,Positive,Positive,Pool8_20230523031251.mzML,6388,2023-09-18 11:43:18.0,507.228,506.221,gnps_smiles,CC(=CCC1=CC2=C(C=C1)NC=C2C3=C(C(=O)C(=C(C3=O)O)C4=CNC5=C4C=C(C=C5)CC=C(C)C)O)C,ZXRULNXZJSCTQQ,O=C1C=C(c2c[nH]c3ccccc23)C(=O)C=C1c1c[nH]c2ccccc12,C32H30N2O4,506.22055743999994,507.2278334399999,0.00016656000008197225,507.2278334399999,C;H;N;O,1.0,False,False,38.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906178,Compactin,M+H,Positive,Positive,Pool8_20230523031251.mzML,5719,2023-09-18 11:43:18.0,391.248,390.241,gnps_smiles,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O,AJLFOPYRIVGYMJ,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,C23H34O5,390.2406241879999,391.2479001879999,9.981200008724045e-05,391.2479001879999,C;H;O,1.0,False,False,28.0,23.0,1.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906179,Coumermycin A1,M+H,Positive,Positive,Pool8_20230523031251.mzML,6498,2023-09-18 11:43:18.0,1110.38,1109.38,gnps_smiles,CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CNC(=C5C)C(=O)NC6=C(C7=C(C(=C(C=C7)OC8C(C(C(C(O8)(C)C)OC)OC(=O)C9=CC=C(N9)C)O)C)OC6=O)O)O)C)O,WTIJXIZOODAMJT,O=C(Nc1cc2ccc(OC3CC(OC(=O)c4ccc[nH]4)CCO3)cc2oc1=O)c1c[nH]c(C(=O)Nc2cc3ccc(OC4CC(OC(=O)c5ccc[nH]5)CCO4)cc3oc2=O)c1,C55H59N5O20,1109.375339288,1110.3826152880001,-0.0026152880000154255,1110.3826152880001,C;H;N;O,1.0,False,False,80.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906180,Desferrioxamine Et1,M+H,Positive,Positive,Pool8_20230523031251.mzML,1703,2023-09-18 11:43:18.0,603.335,602.328,gnps_smiles,C1CCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O,OYFVPOABQXXDNO,O=C1CCC(=O)NCCCCCNC(=O)CCC(=O)NCCOCCNC(=O)CCC(=O)NCCCCCN1,C26H46N6O10,602.3275416720002,603.3348176720002,0.0001823279998234284,603.3348176720002,C;H;N;O,1.0,False,False,42.0,23.0,0.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906181,Desoxyrabelomycin,M+H,Positive,Positive,Pool8_20230523031251.mzML,5392,2023-09-18 11:43:18.0,323.091,322.084,gnps_smiles,CC1CC2=CC(=C3C(=C2C(=O)C1)C(=O)C4=C(C3=O)C(=CC=C4)O)O,OTYDQANROURYGR,O=C1c2ccccc2C(=O)c2c1ccc1c2C(=O)CCC1,C19H14O5,322.0841235479999,323.0913995479999,-0.0003995479999048257,323.0913995479999,C;H;O,1.0,False,False,24.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
CCMSLIB00011906182,Enniatin-B,M+H,Positive,Positive,Pool8_20230523031251.mzML,6358,2023-09-18 11:43:18.0,640.417,639.409,gnps_smiles,CC(C)C1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,MIZMDSVSLSIMSC,O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1,C33H57N3O9,639.409480404,640.416756404,0.00024359600001844228,640.416756404,C;H;N;O,1.0,False,False,45.0,23.0,0.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906183,Galtamycinon,M+H,Positive,Positive,Pool8_20230523031251.mzML,5476,2023-09-18 11:43:18.0,451.139,450.131,gnps_smiles,CC1C(C(CC(O1)C2=C(C3=C(C=C2)C(=O)C4=C(C3=O)C=C5C(=CC(=CC5=C4O)C)O)O)O)O,PBTVAODWGBKPII,O=C1c2ccc(C3CCCCO3)cc2C(=O)c2cc3ccccc3cc21,C25H22O8,450.13146766399984,451.13874366399983,0.00025633600017727076,451.13874366399983,C;H;O,1.0,False,False,33.0,23.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906184,Germicidin B,M+H,Positive,Positive,Pool8_20230523031251.mzML,3035,2023-09-18 11:43:18.0,197.117,196.11,gnps_smiles,CCC1=C(C=C(OC1=O)C(C)C)O,SZBDLUWYHDLLAG,O=c1cccco1,C10H14O3,182.094294308,183.101570308,14.015429691999998,183.101570308,C;H;O,1.0,False,False,13.0,23.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906185,Holomycin,M+H,Positive,Positive,Pool8_20230523031251.mzML,1237,2023-09-18 11:43:18.0,214.994,213.987,gnps_smiles,CC(=O)NC1=C2C(=CSS2)NC1=O,HBUNPJGMNVQSBX,O=c1cc2sscc-2[nH]1,C7H6N2O2S2,213.987069432,214.994345432,-0.00034543199998893215,214.994345432,C;H;N;O;S,1.0,False,False,13.0,23.0,0.0,0.0,True,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906186,"""Leukomycin A3, Josamycin""",M+H,Positive,Positive,Pool8_20230523031251.mzML,4170,2023-09-18 11:43:18.0,828.474,827.467,gnps_smiles,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,XJSFLOJWULLJQS,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,C42H69NO15,827.4667205080001,828.4739965080001,3.4919999052362982e-06,828.4739965080001,C;H;N;O,1.0,False,False,58.0,23.0,0.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906187,Methidathion,M+H,Positive,Positive,Pool8_20230523031251.mzML,4518,2023-09-18 11:43:18.0,302.969,301.962,gnps_smiles,COC1=NN(C(=O)S1)CSP(=S)(OC)OC,MEBQXILRKZHVCX,O=c1[nH]ncs1,C6H11N2O4PS3,301.961856462,302.969132462,-0.00013246200001049147,302.969132462,C;H;N;O;P;S,1.0,False,False,16.0,23.0,1.0,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906188,Mycinamicin II,M+H,Positive,Positive,Pool8_20230523031251.mzML,2907,2023-09-18 11:43:18.0,728.422,727.414,gnps_smiles,CCC1C(C2C(O2)C=CC(=O)C(CC(C(C(C=CC(=O)O1)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)(COC4C(C(C(C(O4)C)O)OC)OC)O,WWIDEZOUVSJVHS,O=C1C=CC2OC2C(COC2CCCCO2)COC(=O)C=CCC(OC2CCCCO2)CCC1,C37H61NO13,727.4142910120001,728.4215670120002,0.00043298799982949276,728.4215670120002,C;H;N;O,1.0,False,False,51.0,23.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906189,Naphthgeranine F,M+H,Positive,Positive,Pool8_20230523031251.mzML,3055,2023-09-18 11:43:18.0,369.097,368.09,gnps_smiles,CC1(C2=C(C=C(C=C2)CO)C3=C(O1)C(=O)C4=C(C3=O)C=C(C=C4O)O)CO,FVVBNLLQSDWPMI,O=C1C2=C(C(=O)c3ccccc31)c1ccccc1CO2,C20H16O7,368.0896028519999,369.0968788519999,0.00012114800006202131,369.0968788519999,C;H;O,1.0,False,False,27.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906190,Naphthomycin B,M+H,Positive,Positive,Pool8_20230523031251.mzML,5248,2023-09-18 11:43:18.0,706.278,705.27,gnps_smiles,CC1C=CC=CC=CC(=O)NC2=C(C(=O)C3=C(C2=O)C=C(C(=C3C(=O)C(=CC(C(C(C=CC(CC=C(C(=O)CC1O)C)O)C)O)C)C)O)C)Cl,PGLCKEFYXCGUGA,O=C1C=CCCC=CCCCC=CC(=O)c2cccc3c2C(=O)C=C(NC(=O)C=CC=CC=CCCC1)C3=O,C39H44ClNO9,705.270459668,706.277735668,0.00026433200002884405,706.277735668,C;Cl;H;N;O,1.0,False,False,50.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00011906191,Nikkomycin D,M+H,Positive,Positive,Pool8_20230523031251.mzML,195,2023-09-18 11:43:18.0,227.103,226.095,gnps_smiles,CC(C(C1=NC=C(C=C1)O)O)C(C(=O)O)N,LLWAOLQUJLWNSA,c1ccncc1,C10H14N2O4,226.095356928,227.102632928,0.0003670720000172878,227.102632928,C;H;N;O,1.0,False,False,16.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00011906192,p-Coumaric acid,M+H,Positive,Positive,Pool8_20230523031251.mzML,546,2023-09-18 11:43:18.0,165.055,164.047,gnps_smiles,C1=CC(=CC=C1C=CC(=O)O)O,NGSWKAQJJWESNS,c1ccccc1,C9H8O3,164.047344116,165.054620116,0.0003798840000115433,165.054620116,C;H;O,1.0,False,False,12.0,23.0,1.0,0.0,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906193,Pyridomycin,M+H,Positive,Positive,Pool8_20230523031251.mzML,3317,2023-09-18 11:43:18.0,541.229,540.222,gnps_smiles,CCC(=C1C(=O)OC(C(C(=O)NC(C(C(C(=O)O1)C)O)CC2=CN=CC=C2)NC(=O)C3=C(C=CC=N3)O)C)C,WHIKSLGSXKIHCA,C=C1OC(=O)CCC(Cc2cccnc2)NC(=O)C(NC(=O)c2ccccn2)COC1=O,C27H32N4O8,540.222013984,541.229289984,-0.000289984000005461,541.229289984,C;H;N;O,1.0,False,False,39.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906194,Tirandamycin A,M+H,Positive,Positive,Pool8_20230523031251.mzML,5124,2023-09-18 11:43:18.0,418.186,417.179,gnps_smiles,CC1C2C(=O)C3C(O3)(C(O2)(OC1C(C)C=C(C)C=CC(=C4C(=O)CNC4=O)O)C)C,URGUBECARCAPRI,O=C1CNC(=O)C1=CC=CC=CCC1CC2OC(O1)C1OC1C2=O,C22H27NO7,417.178752204,418.18602820399997,-2.8203999988818396e-05,418.18602820399997,C;H;N;O,1.0,False,False,30.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906195,Aranciamycin,M+H,Positive,Positive,Pool9_20230523032945.mzML,3523,2023-09-18 11:43:18.0,545.165,544.158,gnps_smiles,CC1C(C(C(C(O1)OC2C(C(C(=O)C3=CC4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5O)(C)O)OC)OC)O)O,PGCZNTNNZCKKFG,O=C1c2ccccc2C(=O)c2cc3c(cc21)C(=O)CCC3OC1CCCCO1,C27H28O12,544.1580763359998,545.1653523359998,-0.00035233599987805064,545.1653523359998,C;H;O,1.0,False,False,39.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906196,Benzo-Isochromanequinon,M+H,Positive,Positive,Pool9_20230523032945.mzML,2426,2023-09-18 11:43:18.0,215.07,214.063,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906197,Berninamycin-D,M+H,Positive,Positive,Pool9_20230523032945.mzML,4466,2023-09-18 11:43:18.0,1008.31,1007.3,gnps_smiles,O=C(NC(C(NC(C1=NC(C(NC(C(NC(C2=NC(C3=C4C=CC(C(N)=O)=N3)=CO2)=C)=O )=C)=O)=C(O1)C)=C)=O)C(C)(O)C)C(NC(C5=C(OC(/C(NC(C(NC(C6= CSC4=N6)=O)C(O)C)=O)=C\C)=N5)C)=O)=C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906198,Chartreusin,M+H,Positive,Positive,Pool9_20230523032945.mzML,3724,2023-09-18 11:43:18.0,641.186,640.179,gnps_smiles,CC1C(C(C(C(O1)OC2=CC=CC3=C2C4=C5C6=C(C=CC(=C6C(=O)O4)C)OC(=O)C5=C3O)OC7C(C(C(C(O7)C)O)OC)O)O)O,PONPPNYZKHNPKZ,O=c1oc2c3c(OC4OCCCC4OC4CCCCO4)cccc3cc3c(=O)oc4cccc1c4c32,C32H32O14,640.179205704,641.186481704,-0.00048170399998070934,641.186481704,C;H;O,1.0,False,False,46.0,15.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906199,Damsin,M+H,Positive,Positive,Pool9_20230523032945.mzML,3561,2023-09-18 11:43:18.0,249.149,248.141,gnps_smiles,CC1CCC2C(C3(C1CCC3=O)C)OC(=O)C2=C,HPJYKMSFRBJOSW,C=C1C(=O)OC2C1CCCC1CCC(=O)C12,C15H20O3,248.1412445,249.1485205,0.0004795000000115124,249.1485205,C;H;O,1.0,False,False,18.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906200,Desferrioxamine Et2,M+H,Positive,Positive,Pool9_20230523032945.mzML,1348,2023-09-18 11:43:18.0,605.314,604.307,gnps_smiles,C1CCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CC1)O)O)O,VMAKIHJOJUFDPN,O=C1CCC(=O)NCCOCCNC(=O)CCC(=O)NCCOCCNC(=O)CCC(=O)NCCCCCN1,C25H44N6O11,604.306806228,605.3140822280001,-8.222800011026266e-05,605.3140822280001,C;H;N;O,1.0,False,False,42.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906201,FK-506,M+H,Positive,Positive,Pool9_20230523032945.mzML,6062,2023-09-18 11:43:18.0,804.489,803.482,gnps_smiles,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,QJJXYPPXXYFBGM,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,C44H69NO12,803.481976648,804.489252648,-0.0002526480000142328,804.489252648,C;H;N;O,1.0,False,False,57.0,15.0,0.0,0.0,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906202,Germicidin,M+H,Positive,Positive,Pool9_20230523032945.mzML,2352,2023-09-18 11:43:18.0,183.102,182.094,gnps_smiles,CCC1=C(C=C(OC1=O)C(C)CC)O,NPQKQKITPJTEBK,O=c1cccco1,C11H16O3,196.109944372,197.117220372,-14.015220371999987,197.117220372,C;H;O,1.0,False,False,14.0,15.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906203,Griseorhodin A,M+H,Positive,Positive,Pool9_20230523032945.mzML,4539,2023-09-18 11:43:18.0,509.071,508.064,gnps_smiles,CC1=CC2=CC3=C(C(=C2C(=O)O1)O)OC4(C5C3O5)C(C6=C(C7=C(C(=C6O4)O)C(=O)C(=CC7=O)OC)O)O,MRNNMFMPNANLHB,O=C1C=CC(=O)c2cc3c(cc21)CC1(O3)Oc2cc3c(=O)occc3cc2C2OC21,C25H16O12,508.06417595199986,509.07145195199985,-0.0004519519998211763,509.07145195199985,C;H;O,1.0,False,False,37.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906204,Hydroxyacyl-caprazol A,M+H,Positive,Positive,Pool9_20230523032945.mzML,5042,2023-09-18 11:43:18.0,830.439,829.432,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906205,Melampodin A,M+H,Positive,Positive,Pool9_20230523032945.mzML,3109,2023-09-18 11:43:18.0,421.149,420.142,gnps_smiles,CC1C(O1)(C)C(=O)OC2C3C(C=C(C4C(O4)C=C(C2O)C(=O)OC)C)OC(=O)C3=C,ZFFQDPLDTMMAKO,C=C1C(=O)OC2C=CC3OC3C=CCC(OC(=O)C3CO3)C12,C21H24O9,420.1420323479999,421.14930834799986,-0.00030834799986223516,421.14930834799986,C;H;O,1.0,False,False,30.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
