s4_row,cyanometdb_id,name,formula,smiles,inchikey_s4,unit_id,unit_is_group,level,purity,source,hash_prev_massbank,muru_key,scaffold_group,ik_s4_valid_format,ik14_s4,mh_theor,formula_rdkit,inchikey_rdkit_raw,heavy_atoms,formula_match,ik14_rdkit_eq_s4,inchikeys_in_records,record_ik14_contains_s4_ik14,in_msg15_any_route,in_msg15_simchallenge,in_muru_registry,in_muru_exposed_populations,muru_population_hits,in_study2,in_comparator,in_msnlib_9lib,msg15_same_formula_keys,n_msg15_same_formula_other_key,scaf_in_muru_registry,scaf_in_study2,scaf_in_comparator,scaf_in_msg15,n_mh_records,mh_nce_set,n_mh_distinct_nce,n_mh_distinct_nce_first_mass_40,n_mh_distinct_nce_muru_window_ok,has_nce20_and_nce60,has_nce20_and_nce60_muru_window_ok,has_nce20_and_nce60_first_mass_40,n_mh_records_with_scan_range,mh_precursor_mz_median,mh_instruments,mh_series,mh_fragmentation,has_mh,mh_record_vs_theor_da,msg15_nn_tanimoto
123,1503,Nostosin B,C22H37N5O5,OC1=CC=C(C=C1)CCC(C(N[C@H](C(N[C@@H](CCCNC(N)=N)CO)=O)[C@@H](C)CC)=O)O,NFEXMBMBZZNYQK-JEWWICQWSA-N,CMDB1503,False,2b,crude extract,Nostoc FSN,False,NFEXMBMBZZNYQK,c1ccccc1,True,NFEXMBMBZZNYQK,452.28674575099996,C22H37N5O5,NFEXMBMBZZNYQK-JEWWICQWSA-N,32.0,True,True,NFEXMBMBZZNYQK-JEWWICQWSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,452.2867,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,4.575099995918208e-05,0.42857142857142855
124,1504,Nostosin A,C22H35N5O5,OC1=CC=C(CCC(O)C(N[C@@H]([C@H](CC)C)C(N[C@H](C2O)CCCN2C(N)=N)=O)=O)C=C1,MKNWXPPWASGIJB-MBFYVNQYSA-N,CMDB1504,False,2b,crude extract,Nostoc FSN,False,MKNWXPPWASGIJB,O=C(CCCc1ccccc1)NCC(=O)NC1CCCNC1,True,MKNWXPPWASGIJB,450.271095687,C22H35N5O5,MKNWXPPWASGIJB-MBFYVNQYSA-N,32.0,True,True,MKNWXPPWASGIJB-MBFYVNQYSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,450.2711,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,4.3129999767188565e-06,0.3877551020408163
125,1800,MC-FR,C52H72N10O12,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)O)C(=O)O)[C@H](Cc1ccccc1)OC,NCIZAPYSXYPFOU-POWPIGGBSA-N,CMDB1800,False,2b,crude extract,AB2017/14,False,NCIZAPYSXYPFOU,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,True,NCIZAPYSXYPFOU,1029.5403942110001,C52H72N10O12,NCIZAPYSXYPFOU-POWPIGGBSA-N,74.0,True,True,NCIZAPYSXYPFOU-POWPIGGBSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,0.0,1029.5404,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,5.788999942524242e-06,0.8173076923076923
126,1835,MC-FL,C52H71N7O12,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)O)C(=O)O)[C@H](Cc1ccccc1)OC,JNMCFADRRBGAIM-QVWKUIOOSA-N,CMDB1835,False,2b,crude extract,Microcystis aeruginosa CCAP 1450/10,False,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,True,JNMCFADRRBGAIM,986.5233471790002,C52H71N7O12,JNMCFADRRBGAIM-QVWKUIOOSA-N,71.0,True,True,JNMCFADRRBGAIM-QVWKUIOOSA-N,True,False,False,False,False,,False,False,False,FEVBMCJUKWWWBT,1,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,9.0,986.5233,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,4.717900026207644e-05,1.0
127,1869,MC-YL,C52H71N7O13,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)[C@@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)O)C(=O)O)[C@H](Cc1ccccc1)OC,ULVKNPZLIDQRTH-WSTSHCHISA-N,CMDB1869,False,2b,crude extract,Microcystis aeruginosa CCAP 1450/10,False,ULVKNPZLIDQRTH,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,True,ULVKNPZLIDQRTH,1002.5182617990002,C52H71N7O13,ULVKNPZLIDQRTH-WSTSHCHISA-N,72.0,True,True,ULVKNPZLIDQRTH-WSTSHCHISA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,9.0,"15,20,25,30,40,50,60,70,80",9.0,0.0,0.0,True,False,False,0.0,1002.5183,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,3.820099971107993e-05,0.956989247311828
128,1877,[D-MeO-Glu6]MC-LR,C50H76N10O12,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)OC)C(=O)O)[C@H](Cc1ccccc1)OC,PONFOSATPJORFV-AFQNMZSJSA-N,CMDB1877,False,2b,reference material,"commercial, Alexis Biochemicals",False,PONFOSATPJORFV,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,True,PONFOSATPJORFV,1009.5716943390001,C50H76N10O12,PONFOSATPJORFV-AFQNMZSJSA-N,72.0,True,True,PONFOSATPJORFV-AFQNMZSJSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,18.0,1009.5717,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,5.660999818246637e-06,0.8076923076923077
129,1895,[D-Asp3]MC-RY,C51H70N10O13,O=C(N(C)C(C(N[C@@H](C1=O)C)=O)=C)CC[C@H](C(O)=O)NC([C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@@H](OC)CC2=CC=CC=C2)NC([C@H](CC3=CC=C(O)C=C3)NC(C[C@H](C(O)=O)NC([C@@H](N1)CCCNC(N)=N)=O)=O)=O)=O,AKRUYPJUAZTDLQ-XAIZWMDNSA-N,CMDB1895,False,2b,crude extract,CYA548,False,AKRUYPJUAZTDLQ,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCNC(=O)CNC(=O)CNC1=O,True,AKRUYPJUAZTDLQ,1031.519658767,C51H70N10O13,AKRUYPJUAZTDLQ-XAIZWMDNSA-N,74.0,True,True,AKRUYPJUAZTDLQ-XAIZWMDNSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,9.0,1031.5197,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,4.1233000047213864e-05,0.7606837606837606
130,1950,"[D-Asp3,Dha7]MC-LR",C47H70N10O12,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)C(=C)NC(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)O)C(=O)O)[C@H](Cc1ccccc1)OC,PENYTKSZIDPONS-NGLWDUFTSA-N,CMDB1950,False,2b,crude extract,NIVACYA661,False,PENYTKSZIDPONS,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,True,PENYTKSZIDPONS,967.5247441470002,C47H70N10O12,PENYTKSZIDPONS-NGLWDUFTSA-N,69.0,True,True,PENYTKSZIDPONS-NGLWDUFTSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,9.0,"15,20,25,30,40,50,60,70,80",9.0,0.0,0.0,True,False,False,9.0,967.5247,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,HCD,True,4.4147000153316185e-05,0.7241379310344828
131,1997,[D-Leu1]MC-LR,C52H80N10O12,O=C(N(C)C(C(N[C@@H](C1=O)CC(C)C)=O)=C)CC[C@H](C(O)=O)NC([C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@@H](OC)CC2=CC=CC=C2)NC([C@H](CCCNC(N)=N)NC([C@@H](C)[C@H](C(O)=O)NC([C@@H](N1)CC(C)C)=O)=O)=O)=O,PYRKYAINAPVHFV-OGPAHFFASA-N,CMDB1997,False,2b,crude extract,CPCC464,False,PYRKYAINAPVHFV,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,True,PYRKYAINAPVHFV,1037.6029944670001,C52H80N10O12,PYRKYAINAPVHFV-OGPAHFFASA-N,74.0,True,True,PYRKYAINAPVHFV-OGPAHFFASA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,1037.603,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,5.532999921342707e-06,0.803921568627451
132,2036,[D-Met(O)1]MC-LR,C51H78N10O13S,O=C(N(C)C(C(N[C@@H](C1=O)CCS(C)=O)=O)=C)CC[C@H](C(O)=O)NC([C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@@H](OC)CC2=CC=CC=C2)NC([C@H](CCCNC(N)=N)NC([C@@H](C)[C@H](C(O)=O)NC([C@@H](N1)CC(C)C)=O)=O)=O)=O,FYGVSVGVTBXKSQ-ZKCOOUHSSA-N,CMDB2036,False,2b,crude extract,CPCC464,False,FYGVSVGVTBXKSQ,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,True,FYGVSVGVTBXKSQ,1071.554330023,C51H78N10O13S,FYGVSVGVTBXKSQ-ZKCOOUHSSA-N,75.0,True,True,FYGVSVGVTBXKSQ-ZKCOOUHSSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,5.0,"15,20,25,30,35",5.0,0.0,0.0,False,False,False,5.0,1071.5543,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,HCD,True,3.002299990839674e-05,0.7606837606837606
133,2163,Nostocyclopeptide Ncp-E1-L,C39H54N8O10,O=C(NC(C(NC(C(NC(C(N1C(C(NC(CC2=CC=CC=C2)C([H])=O)=O)CCC1)=O)CO)=O)C(C)CC)=O)CCC(N)=O)CNC(C(CC3=CC=C(O)C=C3)N)=O,XFONTJUFZVROJR-UHFFFAOYSA-N,CMDB2163,False,2b,crude extract,Nodularia spumigena,False,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,True,XFONTJUFZVROJR,795.4035663949999,C39H54N8O10,XFONTJUFZVROJR-UHFFFAOYSA-N,57.0,True,True,XFONTJUFZVROJR-UHFFFAOYSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,795.4036,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,3.3605000112402195e-05,0.6
134,2165,Nostocyclopeptide Ncp-E2-L,C36H56N8O10,O=C(NC(C(NC(C(NC(C(N1C(C(NC(CC(C)C)C([H])=O)=O)CCC1)=O)CO)=O)C(C)CC)=O)CCC(N)=O)CNC(C(CC2=CC=C(O)C=C2)N)=O,CLSDHBVHQKWEJR-UHFFFAOYSA-N,CMDB2165,False,2b,crude extract,Nodularia spumigena,False,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,True,CLSDHBVHQKWEJR,761.4192164589998,C36H56N8O10,CLSDHBVHQKWEJR-UHFFFAOYSA-N,54.0,True,True,CLSDHBVHQKWEJR-UHFFFAOYSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,761.4192,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,1.6458999766655324e-05,0.5436893203883495
135,2240,Microginin 299A,C45H67ClN6O10,CC(C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC1=CC=C(C=C1)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)NC(=O)[C@H]([C@H](CCCCCCCCl)N)O,GTUNZCVHPMEXMH-ZTYVOHGWSA-N,CMDB2240,False,2b,bioreagent,"Microcystis aeruginosa, strain NIES-299",False,GTUNZCVHPMEXMH,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,True,GTUNZCVHPMEXMH,887.4679964910001,C45H67ClN6O10,GTUNZCVHPMEXMH-ZTYVOHGWSA-N,62.0,True,True,GTUNZCVHPMEXMH-ZTYVOHGWSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,9.0,887.468,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,3.5089998391413246e-06,0.6344086021505376
136,2241,Microginin 299B,C45H66Cl2N6O10,CC(C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC1=CC=C(C=C1)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)NC(=O)[C@H]([C@H](CCCCCCC(Cl)Cl)N)O,IPQXHBHVRZYMAN-RATCGQHHSA-N,CMDB2241,False,2b,bioreagent,"Microcystis aeruginosa, strain NIES-299",False,IPQXHBHVRZYMAN,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,True,IPQXHBHVRZYMAN,921.4290241390001,C45H66Cl2N6O10,IPQXHBHVRZYMAN-RATCGQHHSA-N,63.0,True,True,IPQXHBHVRZYMAN-RATCGQHHSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,9.0,921.429,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.41390001747277e-05,0.6344086021505376
137,2242,Microginin 299C,C45H68N6O10,CC(C(NC([C@H](O)C(N)CCCCCCC)=O)C(N([C@H](C(N(C(C(N1CCCC1C(NC(C(O)=O)CC2=CC=C(O)C=C2)=O)=O)CC3=CC=C(O)C=C3)C)=O)C(C)C)C)=O)C,DTXKFCMLEVLURZ-ZTYVOHGWSA-N,CMDB2242,False,2b,bioreagent,"Microcystis aeruginosa, strain NIES-299",False,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,True,DTXKFCMLEVLURZ,853.5069688430001,C45H68N6O10,DTXKFCMLEVLURZ-GEZLEYCYSA-N,61.0,True,True,DTXKFCMLEVLURZ-ZTYVOHGWSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,9.0,853.507,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,3.115699985301035e-05,0.7159090909090909
138,584,Cyanopeptolin 992,C48H68N10O13,CCCC(N[C@@H](C(N[C@H]1[C@H](C)OC([C@H]([C@H](CC)C)NC([C@H](CC2=CC=C(O)C=C2)N(C)C([C@H](CC3=CC=CC=C3)N4[C@H](O)CC[C@H](NC([C@H](CCC/N=C(N)\N)NC1=O)=O)C4=O)=O)=O)=O)=O)CC(O)=O)=O,YISRXUQQIVQAHS-ZCJMFZFASA-N,CMDB584,False,3,crude extract,Microcystis UV006,False,YISRXUQQIVQAHS,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,True,YISRXUQQIVQAHS,993.5040087030002,C48H68N10O13,YISRXUQQIVQAHS-ZCJMFZFASA-N,71.0,True,True,YISRXUQQIVQAHS-ZCJMFZFASA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,True,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,9.0,True,True,True,18.0,993.504,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,8.703000162313401e-06,0.7264957264957265
139,912,Microginin GH787,C40H58ClN5O9,O[C@@H]([C@@H](CCCCCCCCl)N)C(N[C@@H](CC1=CC=C(C=C1)O)C(N([C@H]([C@H](C)CC)C(N2[C@@H](CCC2)C(N[C@@H](C(O)=O)CC3=CC=C(C=C3)O)=O)=O)C)=O)=O,XYGVUPXPWWMUAK-UYFULXBISA-N,CMDB912,False,3,crude extract,Lake Kastoria,False,XYGVUPXPWWMUAK,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,True,XYGVUPXPWWMUAK,788.3995825830003,C40H58ClN5O9,XYGVUPXPWWMUAK-UYFULXBISA-N,55.0,True,True,XYGVUPXPWWMUAK-UYFULXBISA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,788.3996,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,1.7416999639863207e-05,0.6629213483146067
141,1471,Microcyclamide 7806A,C24H34N6O6S,,,Isomer Group_C24H34N6O6S@row140,True,3,crude extract,Microcystis aeruginosa PCC7806,False,,,False,,,,,,False,False,KMUPVKAZDBVWBO-UHFFFAOYSA-N|QZBXXIUSHVFCNF-ZIYJYRAWSA-N,False,False,False,False,False,,False,False,False,,0,False,False,False,False,,,,,,,,,,,,,,False,,
142,1465,Microcyclamide 7806B,C24H34N6O6S,,,Isomer Group_C24H34N6O6S@row140,True,3,crude extract,Microcystis aeruginosa PCC7806,False,,,False,,,,,,False,False,KMUPVKAZDBVWBO-UHFFFAOYSA-N|QZBXXIUSHVFCNF-ZIYJYRAWSA-N,False,False,False,False,False,,False,False,False,,0,False,False,False,False,,,,,,,,,,,,,,False,,
144,813,Nodulapeptin 855a,C42H61N7O10S,O=C(N(C(CCC1=CC=C(O)C=C1)C(NC(CO)C2=O)=O)C)C(NC(C(CCSC)NC(C(CCCCN2)NC(NC(C(CC)C)C(O)=O)=O)=O)=O)CCC3=CC=CC=C3,CWANKXLXOYMBBJ-UHFFFAOYSA-N,Isomer Group_C42H61N7O10S@row143,True,3,crude extract,Nodularia spumigena,False,CWANKXLXOYMBBJ,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,True,CWANKXLXOYMBBJ,856.4273386190001,C42H61N7O10S,CWANKXLXOYMBBJ-UHFFFAOYSA-N,60.0,True,True,CWANKXLXOYMBBJ-UHFFFAOYSA-N|WTOJHHZFHCUTDI-UHFFFAOYSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,9.0,"15,20,25,30,40,50,60,70,80",9.0,0.0,0.0,True,False,False,0.0,856.4273,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,3.8619000179096474e-05,0.5849056603773585
145,814,Nodulapeptin 855b,C42H61N7O10S,O=C(N(C(CCC1=CC=CC=C1)C(NC(CO)C2=O)=O)C)C(NC(C(CCS(C)=O)NC(C(CCCCN2)NC(NC(C(CC)C)C(O)=O)=O)=O)=O)CCC3=CC=CC=C3,WTOJHHZFHCUTDI-UHFFFAOYSA-N,Isomer Group_C42H61N7O10S@row143,True,3,crude extract,Nodularia spumigena,False,WTOJHHZFHCUTDI,O=C1CCCCCNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)C(CCc2ccccc2)NC(=O)CN1,True,WTOJHHZFHCUTDI,856.4273386190002,C42H61N7O10S,WTOJHHZFHCUTDI-UHFFFAOYSA-N,60.0,True,True,CWANKXLXOYMBBJ-UHFFFAOYSA-N|WTOJHHZFHCUTDI-UHFFFAOYSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,9.0,"15,20,25,30,40,50,60,70,80",9.0,0.0,0.0,True,False,False,0.0,856.4273,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,3.861900029278331e-05,0.5471698113207547
147,857,Microginin 767,C41H61N5O9,OC(C(NC(C(N(C(C(N1C(C(NC(CC2=CC=C(O)C=C2)C(O)=O)=O)CCC1)=O)C(CC)C)C)=O)CC3=CC=C(O)C=C3)=O)C(NC)CCCCCCC,IFMJJUPZIKGJIU-UHFFFAOYSA-N,Isomer Group_C41H61N5O9@row146,True,3,crude extract,Lake Kastoria,False,IFMJJUPZIKGJIU,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,True,IFMJJUPZIKGJIU,768.4542049989999,C41H61N5O9,IFMJJUPZIKGJIU-UHFFFAOYSA-N,55.0,True,True,IFMJJUPZIKGJIU-UHFFFAOYSA-N|PUNOWWCAVNLVNA-VBBYNRSSSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,768.4542,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,4.9989998842647765e-06,0.6153846153846154
148,858,Microginin KR767,C41H61N5O9,O[C@@H]([C@H](CCCCCCC)NC)C(N[C@H](CC1=CC=C(C=C1)O)C(N([C@@H](CC(C)C)C(N2[C@@H](CCC2)C(N[C@@H](C(O)=O)CC3=CC=C(C=C3)O)=O)=O)C)=O)=O,PUNoWWCAVNLVNA-VBBYNRSSSA-N,Isomer Group_C41H61N5O9@row146,True,3,crude extract,Lake Kastoria,False,PUNOWWCAVNLVNA,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,False,PUNOWWCAVNLVNA,768.4542049990002,C41H61N5O9,PUNOWWCAVNLVNA-VBBYNRSSSA-N,55.0,True,True,IFMJJUPZIKGJIU-UHFFFAOYSA-N|PUNOWWCAVNLVNA-VBBYNRSSSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,0.0,768.4542,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,,True,4.99900022532529e-06,0.6153846153846154
150,1222,Dihydrospumigin K,C31H44N6O7,OC1=CC=C(CCC(O)C(N[C@H](CC2=CC=C(O)C=C2)C(N3[C@H](C(N[C@H](CCCNC(N)=N)CO)=O)CC(C)C3)=O)=O)C=C1,OYLLIRIQZZWJCJ-CBJUXADFSA-N,Isomer Group_C31H44N6O7@row149,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,OYLLIRIQZZWJCJ,O=C(CCCc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1,True,OYLLIRIQZZWJCJ,613.3344242150001,C31H44N6O7,OYLLIRIQZZWJCJ-CBJUXADFSA-N,44.0,True,True,OYLLIRIQZZWJCJ-CBJUXADFSA-N|OYLLIRIQZZWJCJ-SNPABIAHSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,613.3344,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.4215000166805112e-05,0.3786407766990291
151,1223,Dihydrospumigin L,C31H44N6O7,OC1=CC=C(CCC(O)C(N[C@H](CC2=CC=C(O)C=C2)C(N3[C@H](C(N[C@@H](CCCNC(N)=N)CO)=O)CC(C)C3)=O)=O)C=C1,OYLLIRIQZZWJCJ-SNPABIAHSA-N,Isomer Group_C31H44N6O7@row149,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,OYLLIRIQZZWJCJ,O=C(CCCc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1,True,OYLLIRIQZZWJCJ,613.3344242150001,C31H44N6O7,OYLLIRIQZZWJCJ-SNPABIAHSA-N,44.0,True,True,OYLLIRIQZZWJCJ-CBJUXADFSA-N|OYLLIRIQZZWJCJ-SNPABIAHSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,613.3344,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.4215000166805112e-05,0.3786407766990291
153,1228,Spumigin E,C31H42N6O7,C[C@H]1C[C@H](N(C1)C(=O)[C@@H](CCC2=CC=C(C=C2)O)NC(=O)[C@@H](CC3=CC=C(C=C3)O)O)C(=O)NC(CCCN=C(N)N)C=O,GNEMRCVXTBTWCG-NBJYBXKZSA-N,Isomer Group_C31H42N6O7@row152,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,GNEMRCVXTBTWCG,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,True,GNEMRCVXTBTWCG,611.318774151,C31H42N6O7,GNEMRCVXTBTWCG-NBJYBXKZSA-N,44.0,True,True,CUYCVKFWPTWZJN-HPGRWYDASA-N|CUYCVKFWPTWZJN-XLOUHILKSA-N|GNEMRCVXTBTWCG-NBJYBXKZSA-N,True,False,False,False,False,,False,False,False,VYCMAAOURFJIHD,1,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,611.3188,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.584900005331292e-05,0.45977011494252873
