unique_sample_id,source_zip,member,file,n_candidates,file_sha256
pluskal_enamine_5008_I8_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_I8_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_I8_id_MSn_positive.mzML,1,2e0f1465be41ef0834136aafff35ebe567aca4fd687918ceb038529b1855c17c
pluskal_enamine_5008_J10_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J10_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J10_id_MSn_positive.mzML,1,3f41043454f9d200dc257f2f8656a6e161c27f4fb21ad383b3c9b08aec632e7c
pluskal_enamine_5008_J11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J11_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J11_id_MSn_positive.mzML,1,45c43d6310164a53674e0611e44b1455ef4e275dd29ceda2a138caaf2e2607b0
pluskal_enamine_5008_J13_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J13_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J13_id_MSn_positive.mzML,1,dbb038995f96a6d7fd1c11c0fc3b239b1313d8a6331b1bffdf3d02316d6a42a1
pluskal_enamine_5008_J14_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J14_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J14_id_MSn_positive.mzML,1,343156267d23e1f9b70f5c80175ee0b831e9573e2ef41dd75b01f6dddc0f2f50
pluskal_enamine_5008_J16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J16_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J16_id_MSn_positive.mzML,1,576679a2624660b288c5523fd2ade9ff61eca312b2240bae3dcca0f516f5cbc0
pluskal_enamine_5008_J18_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J18_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J18_id_MSn_positive.mzML,1,cb218e426b682ebab14f731eea66cdb39c34e4d984b7fa74af8844e028d0c8ce
pluskal_enamine_5008_J5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J5_id_MSn_positive.mzML,1,31a04d4dc4b65c7a6233d6028db5c6c124f4246844ebfd8ea493ef35f11d43a5
pluskal_enamine_5008_J9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_J9_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_J9_id_MSn_positive.mzML,1,e586bea9322aa5dd03b3f9aad1ce90e81f4e41c1af7f88dc9a93a14e919c6b2c
pluskal_enamine_5008_K10_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K10_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K10_id_MSn_positive.mzML,1,8bff5d73918f1878eab9fbd408241a23e576e3c82692cd1f80722ef1b36536b1
pluskal_enamine_5008_K11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K11_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K11_id_MSn_positive.mzML,1,18a3d4715a460d46e91541be0cc77041d7be26da4651a409dc0c910a7d59c62b
pluskal_enamine_5008_K13_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K13_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K13_id_MSn_positive.mzML,1,5eadcb036eac822055d76121816c0e16659dd4a0092e3538de17746a14aea1ce
pluskal_enamine_5008_K16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K16_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K16_id_MSn_positive.mzML,1,037ba56e17eb91ebc44febf16a8864f8a3a0c6b50a0fc7d70dcf791f3e11b13f
pluskal_enamine_5008_K17_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K17_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K17_id_MSn_positive.mzML,1,215226a49909ab4aebbb1e955aabcec9122c9e766e2865edfcb3443f18259997
pluskal_enamine_5008_K3_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K3_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K3_id_MSn_positive.mzML,1,15676b997ae78ab24389e1619341ab14f74c6b02d7751aae06baf387e2f5b4b7
pluskal_enamine_5008_K5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K5_id_MSn_positive.mzML,1,e3e2745cfa3f5ae739e14a0f5391c5349066a321d9fbc5ad408ab29d4cf828a4
pluskal_enamine_5008_K6_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K6_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K6_id_MSn_positive.mzML,1,1a03075192a0a1006a2c78988c62497465977bcd70b79763c22433658762d24f
pluskal_enamine_5008_K7_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K7_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K7_id_MSn_positive.mzML,1,193172eef85ba0921bba0af0359d4aa02e0e1a862b73506241e3a8f8e148f815
pluskal_enamine_5008_K9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_K9_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_K9_id_MSn_positive.mzML,1,85773555ff9bb84dbb86f3f486c353701308591ff36f76c4fbeeb0f831f8222a
pluskal_enamine_5008_L13_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L13_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L13_id_MSn_positive.mzML,1,1cfe8e17363de0d430f6b735a7294ffe8b33e8546212f01f5da3de927ff9964d
pluskal_enamine_5008_L15_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L15_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L15_id_MSn_positive.mzML,1,c1016e569bac110474f022e2747a924dc92bac7b085376b406ddc8ac8c544729
pluskal_enamine_5008_L3_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L3_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L3_id_MSn_positive.mzML,1,8f615fb55a6f8030068b7be9dbc02ec7d3998db34ee62b79816e034169014631
pluskal_enamine_5008_L4_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L4_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L4_id_MSn_positive.mzML,1,b165c157b415c346048af36312a69d8003d88fca1e399672747ce7c284bb7dbf
pluskal_enamine_5008_L5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L5_id_MSn_positive.mzML,1,eb6063b6a0b7096e12cefd0bb0abe5b98dae3b1a0fb24ba17d4ae6078b998d48
pluskal_enamine_5008_L8_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L8_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L8_id_MSn_positive.mzML,1,411ce55cb8f9c45af9e11cf9db2bf3b548755e6e77985b6748d42c14ed2e447f
pluskal_enamine_5008_L9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_L9_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_L9_id_MSn_positive.mzML,1,1e773073b7b2c66fc76e4a485105aecfe611edfd3ec39cac7fa369abd89c55ac
pluskal_enamine_5008_M10_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M10_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M10_id_MSn_positive.mzML,1,d90f8c65dee7031be2cf7deea87ab090f7fbeac261419b040a4484c84834a1ed
pluskal_enamine_5008_M11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M11_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M11_id_MSn_positive.mzML,1,badd033d9d8951d8011d47109bbc56a6cd853afe551aef6caa33f01e8e401713
pluskal_enamine_5008_M15_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M15_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M15_id_MSn_positive.mzML,1,d84440d789ab4aa28d558e7cbfb4bfedae99c6da8764d8d121fece7c6fd9a91c
pluskal_enamine_5008_M16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M16_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M16_id_MSn_positive.mzML,1,a18561337c02630690c5145cc9ef6807079bbf5e9aa6a3a4f3f7ddbc0badb406
pluskal_enamine_5008_M17_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M17_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M17_id_MSn_positive.mzML,1,fb02fc57e330758a0aaea35ed9213e9c9d1a20c937902c5e8e5001a95fa07cc2
pluskal_enamine_5008_M19_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M19_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M19_id_MSn_positive.mzML,1,6b513e313c38dcacd0708acf88b034c196213412d25223283b958611af620836
pluskal_enamine_5008_M21_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M21_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M21_id_MSn_positive.mzML,1,895febb3c5576bcb2eba0d003aa4f9ab79725697f6fff3e890aa40397bbd0b9d
pluskal_enamine_5008_M5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_M5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_M5_id_MSn_positive.mzML,1,0ea44322f4492cb88a4a591b054013e5316b1296e4d12da12473141e69534e13
pluskal_enamine_5008_N11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N11_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N11_id_MSn_positive.mzML,1,88bdd5db746a10f589b77ca11691c9fc4280736bb6241a4b9d8656c4de5eb7cb
pluskal_enamine_5008_N16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N16_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N16_id_MSn_positive.mzML,1,2c68a12b553a88735dcc5749e5a9f50807c5259b7f467094361c0f477020aa8e
pluskal_enamine_5008_N17_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N17_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N17_id_MSn_positive.mzML,1,d9d22b8b167e172657b1c0c4f31303e1dc674fc8c24c0e89f88484363be0a6a3
pluskal_enamine_5008_N19_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N19_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N19_id_MSn_positive.mzML,1,903f97de1cdf3336b4c57549fe71d19fb0a0ff1431449eb770c4b4e2e0e6a7bf
pluskal_enamine_5008_N5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N5_id_MSn_positive.mzML,1,a8fe394112d01f4a147bb89eedeaca2b3dee13cf7610de04828cd5416f49dea8
pluskal_enamine_5008_N6_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N6_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N6_id_MSn_positive.mzML,1,7ffda92e149e61c1355f7ae361ff5271b9d67038469c672c860e2f84c844bf0a
pluskal_enamine_5008_N9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_N9_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_N9_id_MSn_positive.mzML,1,1bacc2b248a5008c26193a310b8eeba281c2ada12874f372f630382cc7b2c736
pluskal_enamine_5008_O11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O11_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O11_id_MSn_positive.mzML,1,3574aff18b66784d76bf09accda342bf1117ccb97e64c9d0e51ad6b16fe4ef07
pluskal_enamine_5008_O15_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O15_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O15_id_MSn_positive.mzML,1,46f02bc5fdb023d1f3cb5782587bcc8516273ea86aa3cb0a045e52c5a4ab8739
pluskal_enamine_5008_O19_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O19_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O19_id_MSn_positive.mzML,1,dc54c81090e8b01f3d5bb57dd1d897b2851befca198cd61b92f508e3f5217660
pluskal_enamine_5008_O22_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O22_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O22_id_MSn_positive.mzML,1,8c8fdd7e8894adbbf5d8a2adc5d1e9a57fe6800a1f1f657e45f6c36d1a72bafd
pluskal_enamine_5008_O4_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O4_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O4_id_MSn_positive.mzML,1,88b0582a9612c520c38e5d72fc57aa7bc32013ae84b0dcbb019f50db206b8403
pluskal_enamine_5008_O5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O5_id_MSn_positive.mzML,1,40135b85b64d29a6e92c6c2c0e9d2826dd0397e06f82766484a97800b74a9121
pluskal_enamine_5008_O9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_O9_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_O9_id_MSn_positive.mzML,1,4caf193895c30094470ed095d5ed53b5ad30f91b00605d9453bcf43550a9861c
pluskal_enamine_5008_P10_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P10_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P10_id_MSn_positive.mzML,1,d9109e474391a31fa0a0d3a67470e43e6e6a1f6246800b5d6439e7bfb87788ee
pluskal_enamine_5008_P11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P11_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P11_id_MSn_positive.mzML,1,66e0d9b45ab0d94f7dcc1b38a4a8aa6131f48f5d187693398d90933203bf461a
pluskal_enamine_5008_P13_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P13_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P13_id_MSn_positive.mzML,1,686cab6df3a3bb898676ec028d3de0093950ed4015eceade8b36c6adef46e103
pluskal_enamine_5008_P16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P16_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P16_id_MSn_positive.mzML,1,b56dad11638644f44f8841a534934ef3e5228d1e7bb70661636ba86df8648f5a
pluskal_enamine_5008_P20_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P20_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P20_id_MSn_positive.mzML,1,fa1fab7eb897e6b1c175a81167084fc344cdc01c6f6a80b2199b549f7398c9d8
pluskal_enamine_5008_P21_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P21_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P21_id_MSn_positive.mzML,1,18869c65e98b38038667e3d3a39077057616d51bf5bc6bb692f8d6187198e16e
pluskal_enamine_5008_P3_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P3_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P3_id_MSn_positive.mzML,1,62a84a9f6d0a5dd7e582e1f9e9a7757119d845e7e2aba3ece2be89553752ec59
pluskal_enamine_5008_P5_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P5_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P5_id_MSn_positive.mzML,1,973be22b95cd7919942d56b56c5a48a9f24fa458905a9b04e63b7682dd751005
pluskal_enamine_5008_P6_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P6_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P6_id_MSn_positive.mzML,1,abb7c35091745cd42928455f879bb3e3ef18a7abfd64d1bb7a73ec0de598db4a
pluskal_enamine_5008_P8_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P8_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P8_id_MSn_positive.mzML,1,f936ab39408eeebb4a4671f41fe92e7d96bf7b7eb0134f12e41c5b33acf5de4c
pluskal_enamine_5008_P9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5008_P9_id_MSn_positive.mzML,20240502_pluskal_enamine_5008_P9_id_MSn_positive.mzML,1,77259e72e1a87dfdf5608d67c5aa74443f17570740ec35b002ad44a1bf4008f3
pluskal_enamine_5009_A16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A16_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A16_id_MSn_positive.mzML,1,823016cb4547a8474121fb1719e349448ec09e61390fcc4771f03eadb46fac86
pluskal_enamine_5009_A17_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A17_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A17_id_MSn_positive.mzML,1,4a2d8673ec201cc4d5d55b396b4506f8ff6d30776d526d415ef14db2d6975f2e
pluskal_enamine_5009_A19_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A19_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A19_id_MSn_positive.mzML,1,69e49c8c52840fb1e3577506b631aae42e36394b2863bb2d147e5d84b6394c27
pluskal_enamine_5009_A20_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A20_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A20_id_MSn_positive.mzML,1,e91710a9ea3d1631d4cd7518dfd3e978b37a69ae654ded6606ede9b0d6778a52
pluskal_enamine_5009_A22_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A22_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A22_id_MSn_positive.mzML,1,49f1f58fa368292e7354b54bd366550abe72b4224612f1b0f70c43e184a761fc
pluskal_enamine_5009_A6_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A6_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A6_id_MSn_positive.mzML,1,0198e8f4a605cbc3d6c25eb97231ed8ca1cea50639258ccdec60f69b33aed2cc
pluskal_enamine_5009_A7_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_A7_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_A7_id_MSn_positive.mzML,1,979bcb9976c1fe53a2221c640c79560b2e3b69befdb2bb877e1c3673d455a692
pluskal_enamine_5009_B11_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B11_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B11_id_MSn_positive.mzML,1,e57d44ba87c88395ea7d4adb24ba444a479c8dcad8af065976a1461cb06e1739
pluskal_enamine_5009_B16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B16_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B16_id_MSn_positive.mzML,1,86142413dc9711e6cfc0c2f86a935f9acc205049c3ae540bac90857520b5d65a
pluskal_enamine_5009_B18_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B18_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B18_id_MSn_positive.mzML,1,0007ce5587c392c81dce03f10257a391d51c75cb555fdfe915f945db473f88a6
pluskal_enamine_5009_B21_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B21_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B21_id_MSn_positive.mzML,1,46215e3e1de35fc4ee3ab9e0c1c4f01a5ae47194214f461cacb5b344b3eeae4b
pluskal_enamine_5009_B3_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B3_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B3_id_MSn_positive.mzML,1,fdcac2205ba2a3fe1a8d6632ea8f1e93c62c88f33bf6faacf94d3e4c9a5f6e9d
pluskal_enamine_5009_B7_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B7_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B7_id_MSn_positive.mzML,1,6fb41b5526fd7c73f66b6c57f65233b28dcc8a83efe00dac9e360bdf3b7575b2
pluskal_enamine_5009_B8_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B8_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B8_id_MSn_positive.mzML,1,591bbb2984b27701cc5450e9461d247fd36b527fe0390dcc97b825518b01df0b
pluskal_enamine_5009_B9_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_B9_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_B9_id_MSn_positive.mzML,1,d824a1067c9aea1cadfb50b420e803ba2389d442faef09bf206d465e59bf1be9
pluskal_enamine_5009_C15_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_C15_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_C15_id_MSn_positive.mzML,1,bbab5e4ed8f99f01afbbbd07852802cd16e8b095d6444449ca232d64c7931927
pluskal_enamine_5009_C16_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_C16_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_C16_id_MSn_positive.mzML,1,7e966771ad1acf339bad3dd12f28411afda2478fea60c0758b1f583f517a918e
pluskal_enamine_5009_C18_id,mzml_20240502_pluskal_enamdisc_MSn_positive.zip,mzml_20240502_pluskal_enamdisc_MSn_positive/20240502_pluskal_enamine_5009_C18_id_MSn_positive.mzML,20240502_pluskal_enamine_5009_C18_id_MSn_positive.mzML,1,95c7f336b01c5356e6d2daf19cc17e89dbedc305d645913fd4c65f3ba2397478
