record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-Eawag-EQ1091904__GLACIER__K3,HVLLSGMXQDNUAL,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,60,GLACIER,K3,0.5180826342892428,0.569959112014049,
MSBNK-Eawag-EQ1096302__ICEBERG_2_1__K1,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,30,ICEBERG_2_1,K1,0.061180099392215664,0.13844923846599833,
MSBNK-Eawag-EQ1096302__ICEBERG_2_1__K2,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,30,ICEBERG_2_1,K2,0.001710772704844067,0.01872674514306094,
MSBNK-Eawag-EQ1096302__ICEBERG_2_1__K3,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,30,ICEBERG_2_1,K3,0.003336267220252321,0.028397951187751014,
MSBNK-Eawag-EQ1096302__GLACIER__K1,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,30,GLACIER,K1,0.17160790733458017,0.21204374401725468,
MSBNK-Eawag-EQ1096302__GLACIER__K2,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,30,GLACIER,K2,0.008392424102271688,0.04781914557683398,
MSBNK-Eawag-EQ1096302__GLACIER__K3,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,30,GLACIER,K3,0.011732379189770645,0.060915595997275584,
MSBNK-Eawag-EQ1096304__ICEBERG_2_1__K1,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,60,ICEBERG_2_1,K1,0.009391997780179642,0.07974875771669632,
MSBNK-Eawag-EQ1096304__ICEBERG_2_1__K2,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,60,ICEBERG_2_1,K2,0.09827328413949656,0.16481029313025664,
MSBNK-Eawag-EQ1096304__ICEBERG_2_1__K3,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,60,ICEBERG_2_1,K3,0.09383482162046748,0.17169022969540093,
MSBNK-Eawag-EQ1096304__GLACIER__K1,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,60,GLACIER,K1,0.029069268440104462,0.11492007616867284,
MSBNK-Eawag-EQ1096304__GLACIER__K2,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,60,GLACIER,K2,0.06451884346647048,0.13975098063098845,
MSBNK-Eawag-EQ1096304__GLACIER__K3,AIBRSVLEQRWAEG,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,60,GLACIER,K3,0.03982191049982449,0.11089597916136995,
MSBNK-Eawag-EQ1096402__ICEBERG_2_1__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,0.016334699095866916,0.08645573937136697,
MSBNK-Eawag-EQ1096402__ICEBERG_2_1__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.13257705202813658,0.21365634240500353,
MSBNK-Eawag-EQ1096402__ICEBERG_2_1__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.13268339785371747,0.21180957586313442,
MSBNK-Eawag-EQ1096402__GLACIER__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,GLACIER,K1,0.06113037512972784,0.12564915820597045,
MSBNK-Eawag-EQ1096402__GLACIER__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,GLACIER,K2,0.10415201930676798,0.16185754253568374,
MSBNK-Eawag-EQ1096402__GLACIER__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,30,GLACIER,K3,0.10474690462665792,0.16282129442144955,
MSBNK-Eawag-EQ1096404__ICEBERG_2_1__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.38531660798588796,0.41294136622925715,
MSBNK-Eawag-EQ1096404__ICEBERG_2_1__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.4201359677043772,0.32578962281911683,
MSBNK-Eawag-EQ1096404__ICEBERG_2_1__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.34719831717631056,0.3039019969144835,
MSBNK-Eawag-EQ1096404__GLACIER__K1,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,GLACIER,K1,0.03361430288361767,0.11585518939864836,
MSBNK-Eawag-EQ1096404__GLACIER__K2,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,GLACIER,K2,0.006578526187100968,0.03502531092615979,
MSBNK-Eawag-EQ1096404__GLACIER__K3,HCILJBJJZALOAL,O=C(CCc1ccccc1)NNC(=O)CCc1ccccc1,60,GLACIER,K3,0.005822965004093761,0.03425104272229784,
