connectivity_key,ce_numeric,mu,survival_yield,fragment_depth,precursor_mass_ratio,source,n_acquisitions,n_accepted_rows
HWATZEJQIXKWQS,45.0,0.3957719453144566,0.0,0.3957719453144566,,WUR,1.0,2.0
HWATZEJQIXKWQS,60.0,0.3328652542548675,0.0,0.3328652542548675,,WUR,1.0,2.0
HWATZEJQIXKWQS,75.0,0.2869240415361453,0.0,0.2869240415361453,,WUR,1.0,2.0
HWATZEJQIXKWQS,90.0,0.2517881348525908,0.0,0.2517881348525908,,WUR,1.0,2.0
HWGBHCRJGXAGEU,15.0,0.8958029623611,0.6247961178486712,0.7222940159287323,0.999998920738004,WUR,1.0,2.0
HWGBHCRJGXAGEU,30.0,0.7203575191499144,0.1766800851203495,0.6603481301315478,0.9999981194186252,WUR,1.0,2.0
HWGBHCRJGXAGEU,45.0,0.5730196013008393,0.0233274137536231,0.5628213987718351,0.9999981315513198,WUR,1.0,2.0
HWGBHCRJGXAGEU,60.0,0.48509182154762,0.0017118885431867,0.4842088472867014,0.9999984204062988,WUR,1.0,2.0
HWGBHCRJGXAGEU,75.0,0.4476669431784009,0.0,0.4476669431784009,,WUR,1.0,2.0
HWGBHCRJGXAGEU,90.0,0.4335459160699574,0.0,0.4335459160699574,,WUR,1.0,2.0
HXHWSAZORRCQMX,15.0,0.9590518265581698,0.7027359740871381,0.8622494870634908,1.000000140316195,WUR,1.0,2.0
HXHWSAZORRCQMX,30.0,0.8687204775218845,0.0663912098715807,0.8593848009259933,1.000000954991405,WUR,1.0,2.0
HXHWSAZORRCQMX,45.0,0.7616795951285514,0.0006606233687999,0.7615220499175213,1.000001671545668,WUR,1.0,2.0
HXHWSAZORRCQMX,60.0,0.6786043419501283,0.0,0.6786043419501283,,WUR,1.0,2.0
HXHWSAZORRCQMX,75.0,0.6105364021697889,0.0,0.6105364021697889,,WUR,1.0,2.0
HXHWSAZORRCQMX,90.0,0.5305318686640486,0.0,0.5305318686640486,,WUR,1.0,2.0
HYYBABOKPJLUIN,15.0,0.9221333481581327,0.1137807719728112,0.912136106444431,1.0000001764481996,WUR,1.0,2.0
HYYBABOKPJLUIN,30.0,0.9163380364602204,0.0,0.9163380364602204,,WUR,1.0,2.0
HYYBABOKPJLUIN,45.0,0.8736065583541093,0.0,0.8736065583541093,,WUR,1.0,2.0
HYYBABOKPJLUIN,60.0,0.8145341757544137,0.0,0.8145341757544137,,WUR,1.0,2.0
HYYBABOKPJLUIN,75.0,0.7688830263818793,0.0,0.7688830263818793,,WUR,1.0,2.0
HYYBABOKPJLUIN,90.0,0.7526918536213618,0.0,0.7526918536213618,,WUR,1.0,2.0
HZJKXKUJVSEEFU,15.0,0.5248956269724872,0.3460915349711457,0.2734392388315884,0.9999995927618374,WUR,1.0,2.0
HZJKXKUJVSEEFU,30.0,0.3132762375507888,0.0072928089543489,0.3082312918417249,1.0000011901955597,WUR,1.0,2.0
HZJKXKUJVSEEFU,45.0,0.3254250493200992,0.0,0.3254250493200992,,WUR,1.0,2.0
HZJKXKUJVSEEFU,60.0,0.3338222412392739,0.0,0.3338222412392739,,WUR,1.0,2.0
HZJKXKUJVSEEFU,75.0,0.3313908063011811,0.0,0.3313908063011811,,WUR,1.0,2.0
HZJKXKUJVSEEFU,90.0,0.3179474544146325,0.0,0.3179474544146325,,WUR,1.0,2.0
HZRSNVGNWUDEFX,15.0,0.4631650305775571,0.0,0.4631650305775571,,WUR,1.0,2.0
HZRSNVGNWUDEFX,30.0,0.4053458525784389,0.0,0.4053458525784389,,WUR,1.0,2.0
HZRSNVGNWUDEFX,45.0,0.3668517345260226,0.0,0.3668517345260226,,WUR,1.0,2.0
HZRSNVGNWUDEFX,60.0,0.3359219103704913,0.0,0.3359219103704913,,WUR,1.0,2.0
HZRSNVGNWUDEFX,75.0,0.3101377503496474,0.0,0.3101377503496474,,WUR,1.0,2.0
HZRSNVGNWUDEFX,90.0,0.291867589526387,0.0,0.291867589526387,,WUR,1.0,2.0
IAKHMKGGTNLKSZ,15.0,0.9749932573441938,0.8715733364082071,0.8052948089039216,0.9999983884553652,WUR,1.0,2.0
IAKHMKGGTNLKSZ,30.0,0.851072807972824,0.2628786990799543,0.7979615918060585,0.999998563050396,WUR,1.0,2.0
IAKHMKGGTNLKSZ,45.0,0.6940165574586727,0.0,0.6940165574586727,,WUR,1.0,2.0
IAKHMKGGTNLKSZ,60.0,0.6293134348875595,0.0,0.6293134348875595,,WUR,1.0,2.0
IAKHMKGGTNLKSZ,75.0,0.5322956199240608,0.0,0.5322956199240608,,WUR,1.0,2.0
IAKHMKGGTNLKSZ,90.0,0.4789053509280269,0.0,0.4789053509280269,,WUR,1.0,2.0
IANUJLZYFUDJIH,15.0,0.4642143823597963,0.0,0.4642143823597963,,WUR,1.0,2.0
IANUJLZYFUDJIH,30.0,0.399685568422771,0.0,0.399685568422771,,WUR,1.0,2.0
IANUJLZYFUDJIH,45.0,0.3642234733570864,0.0,0.3642234733570864,,WUR,1.0,2.0
IANUJLZYFUDJIH,60.0,0.3392547546833012,0.0,0.3392547546833012,,WUR,1.0,2.0
IANUJLZYFUDJIH,75.0,0.3204790264765004,0.0,0.3204790264765004,,WUR,1.0,2.0
IANUJLZYFUDJIH,90.0,0.301552524533376,0.0,0.301552524533376,,WUR,1.0,2.0
IAPHXJRHXBQDQJ,15.0,0.9311851052049877,0.8887967618243506,0.379872782414474,0.999999324816272,WUR,2.0,4.0
IAPHXJRHXBQDQJ,30.0,0.5119205619272883,0.159973230018829,0.4186577673368343,0.9999995231095652,WUR,2.0,4.0
IAPHXJRHXBQDQJ,45.0,0.3449353687797206,0.004100805651923,0.3422319084785973,1.0000004023076563,WUR,2.0,4.0
IAPHXJRHXBQDQJ,60.0,0.2910135917653126,0.0,0.2910135917653126,,WUR,2.0,4.0
IAPHXJRHXBQDQJ,75.0,0.2656174907526547,0.0,0.2656174907526547,,WUR,2.0,4.0
IAPHXJRHXBQDQJ,90.0,0.2498771801103473,0.0,0.2498771801103473,,WUR,2.0,4.0
IAQLCKZJGNTRDO,15.0,0.6246026818731772,0.4074048464745022,0.3665195849089512,1.0000002594702893,WUR,1.0,2.0
IAQLCKZJGNTRDO,30.0,0.4127882428571344,0.0146774891493264,0.4040410298954063,1.0000021559937056,WUR,1.0,2.0
IAQLCKZJGNTRDO,45.0,0.3159034163097499,0.0,0.3159034163097499,,WUR,1.0,2.0
IAQLCKZJGNTRDO,60.0,0.2796935303816051,0.0,0.2796935303816051,,WUR,1.0,2.0
IAQLCKZJGNTRDO,75.0,0.2610835184938754,0.0,0.2610835184938754,,WUR,1.0,2.0
IAQLCKZJGNTRDO,90.0,0.2444915702585545,0.0,0.2444915702585545,,WUR,1.0,2.0
IBSNKSODLGJUMQ,15.0,0.431730291120694,0.0,0.431730291120694,,WUR,1.0,2.0
IBSNKSODLGJUMQ,30.0,0.392686099419497,0.0,0.392686099419497,,WUR,1.0,2.0
IBSNKSODLGJUMQ,45.0,0.3714797755311607,0.0,0.3714797755311607,,WUR,1.0,2.0
IBSNKSODLGJUMQ,60.0,0.3399283102960614,0.0,0.3399283102960614,,WUR,1.0,2.0
IBSNKSODLGJUMQ,75.0,0.3167429811760447,0.0,0.3167429811760447,,WUR,1.0,2.0
IBSNKSODLGJUMQ,90.0,0.298018527883223,0.0,0.298018527883223,,WUR,1.0,2.0
IBXPYPUJPLLOIN,15.0,0.9096559111444684,0.7344252371659963,0.6598199931585,0.999998823273375,WUR,1.0,2.0
IBXPYPUJPLLOIN,30.0,0.6930485459361686,0.1231585649312708,0.6499350316214136,1.000000123227625,WUR,1.0,2.0
IBXPYPUJPLLOIN,45.0,0.6002553002103254,0.0055833917817483,0.5980108356578775,1.0000002786671902,WUR,1.0,2.0
IBXPYPUJPLLOIN,60.0,0.5486049529272945,0.0,0.5486049529272945,,WUR,1.0,2.0
IBXPYPUJPLLOIN,75.0,0.5025572501632634,0.0,0.5025572501632634,,WUR,1.0,2.0
IBXPYPUJPLLOIN,90.0,0.4568697838353729,0.0,0.4568697838353729,,WUR,1.0,2.0
IDGKMGZVTKHZDA,15.0,0.9483380723168184,0.8794238544156634,0.5715435334803466,0.9999996606874424,WUR,1.0,2.0
IDGKMGZVTKHZDA,30.0,0.9766507568877312,0.9164447529246202,0.7205542366314277,0.9999999090945314,WUR,1.0,2.0
IDGKMGZVTKHZDA,45.0,0.7888474495819663,0.6882736384475249,0.3226353615964001,0.9999998020494116,WUR,1.0,2.0
IDGKMGZVTKHZDA,60.0,0.279584630410936,0.0923264118333893,0.2063056539486031,1.0000002750996002,WUR,1.0,2.0
IDGKMGZVTKHZDA,75.0,0.1960456805761084,0.0047278959950783,0.1922266077920661,1.00000088794075,WUR,1.0,2.0
IDGKMGZVTKHZDA,90.0,0.1683156886495119,0.0,0.1683156886495119,,WUR,1.0,2.0
IDGRYIRJIFKTAN,15.0,0.5921553170754925,0.0237008251204669,0.5822543965036169,1.0000002142779432,WUR,1.0,2.0
IDGRYIRJIFKTAN,30.0,0.4769544070690873,0.0,0.4769544070690873,,WUR,1.0,2.0
IDGRYIRJIFKTAN,45.0,0.4104138554765895,0.0,0.4104138554765895,,WUR,1.0,2.0
IDGRYIRJIFKTAN,60.0,0.3664790905622386,0.0,0.3664790905622386,,WUR,1.0,2.0
IDGRYIRJIFKTAN,75.0,0.336197563173768,0.0,0.336197563173768,,WUR,1.0,2.0
IDGRYIRJIFKTAN,90.0,0.3188781173988278,0.0,0.3188781173988278,,WUR,1.0,2.0
IDIMIWQPUHURPV,15.0,0.9593904168618604,0.9477406834499992,0.2230101963978581,0.9999996791664548,WUR,2.0,4.0
IDIMIWQPUHURPV,30.0,0.4736341747870649,0.2065747717792663,0.3366117758558339,0.999999921733387,WUR,2.0,4.0
IDIMIWQPUHURPV,45.0,0.3254091392944051,0.0092245303457804,0.3191290595778623,1.0000024026562888,WUR,2.0,4.0
IDIMIWQPUHURPV,60.0,0.2970872296823452,0.0,0.2970872296823452,,WUR,2.0,4.0
IDIMIWQPUHURPV,75.0,0.2782945699394327,0.0,0.2782945699394327,,WUR,2.0,4.0
IDIMIWQPUHURPV,90.0,0.2638686764778486,0.0,0.2638686764778486,,WUR,2.0,4.0
IDJJHEIUIYGFDX,15.0,0.955014040319884,0.7084408882146835,0.8457062095175956,0.9999997188571698,WUR,1.0,2.0
IDJJHEIUIYGFDX,30.0,0.777017159245597,0.1466844526489031,0.7386865813596836,0.999999741641638,WUR,1.0,2.0
IDJJHEIUIYGFDX,45.0,0.6360910608763297,0.0079919750075036,0.6331592778668526,1.000000140948194,WUR,1.0,2.0
IDJJHEIUIYGFDX,60.0,0.531954417820882,0.0,0.531954417820882,,WUR,1.0,2.0
IDJJHEIUIYGFDX,75.0,0.4551214689739174,0.0,0.4551214689739174,,WUR,1.0,2.0
IDJJHEIUIYGFDX,90.0,0.4127086668069618,0.0,0.4127086668069618,,WUR,1.0,2.0
IDOWTHOLJBTAFI,15.0,0.5601543569794234,0.0,0.5601543569794234,,WUR,1.0,2.0
IDOWTHOLJBTAFI,30.0,0.483655761843667,0.0,0.483655761843667,,WUR,1.0,2.0
IDOWTHOLJBTAFI,45.0,0.4425627926883657,0.0,0.4425627926883657,,WUR,1.0,2.0
IDOWTHOLJBTAFI,60.0,0.4111927027390288,0.0,0.4111927027390288,,WUR,1.0,2.0
IDOWTHOLJBTAFI,75.0,0.3892250635689296,0.0,0.3892250635689296,,WUR,1.0,2.0
IDOWTHOLJBTAFI,90.0,0.3649136087653149,0.0,0.3649136087653149,,WUR,1.0,2.0
IEDVJHCEMCRBQM,15.0,0.9817689232926584,0.9295320037055468,0.7412982940709176,0.9999990469907882,WUR,1.0,2.0
IEDVJHCEMCRBQM,30.0,0.7987436548537201,0.3293887210171117,0.6998912083775759,0.9999999861490184,WUR,1.0,2.0
IEDVJHCEMCRBQM,45.0,0.6704503248493756,0.0152797334669276,0.6653367492904958,1.0000006732357678,WUR,1.0,2.0
IEDVJHCEMCRBQM,60.0,0.5634536518684873,0.0,0.5634536518684873,,WUR,1.0,2.0
IEDVJHCEMCRBQM,75.0,0.4682903959897234,0.0,0.4682903959897234,,WUR,1.0,2.0
IEDVJHCEMCRBQM,90.0,0.4069484028208152,0.0,0.4069484028208152,,WUR,1.0,2.0
IFOLNWVBRSCJOJ,15.0,0.9744565234669526,0.9012614403126048,0.7412907434166561,1.000001223662457,WUR,1.0,2.0
IFOLNWVBRSCJOJ,30.0,0.8018198690978132,0.3931706800618619,0.6734157956809886,1.000001881389672,WUR,1.0,2.0
IFOLNWVBRSCJOJ,45.0,0.5870909286747429,0.0592419091762603,0.5610888785585425,1.0000019804107685,WUR,1.0,2.0
IFOLNWVBRSCJOJ,60.0,0.4579114265221968,0.0045906062914401,0.4554114494418159,0.9999968313427744,WUR,1.0,2.0
IFOLNWVBRSCJOJ,75.0,0.3970142023381044,0.0,0.3970142023381044,,WUR,1.0,2.0
IFOLNWVBRSCJOJ,90.0,0.3726227680883013,0.0,0.3726227680883013,,WUR,1.0,2.0
IIAGSABLXRZUSE,15.0,0.4368797552250871,0.0,0.4368797552250871,,WUR,1.0,2.0
IIAGSABLXRZUSE,30.0,0.3647559581152931,0.0,0.3647559581152931,,WUR,1.0,2.0
IIAGSABLXRZUSE,45.0,0.3393944530698208,0.0,0.3393944530698208,,WUR,1.0,2.0
IIAGSABLXRZUSE,60.0,0.3211383211763874,0.0,0.3211383211763874,,WUR,1.0,2.0
IIAGSABLXRZUSE,75.0,0.3047049519369789,0.0,0.3047049519369789,,WUR,1.0,2.0
IIAGSABLXRZUSE,90.0,0.2849336770535747,0.0,0.2849336770535747,,WUR,1.0,2.0
IIBYAHWJQTYFKB,15.0,0.8063076310677463,0.133492351177568,0.7764683625429936,0.9999962895105944,WUR,1.0,2.0
IIBYAHWJQTYFKB,30.0,0.4395427886750536,0.0003873492553563,0.4393256127173885,0.9999978088348288,WUR,1.0,2.0
IIBYAHWJQTYFKB,45.0,0.3603607567529161,0.0,0.3603607567529161,,WUR,1.0,2.0
IIBYAHWJQTYFKB,60.0,0.3436730125709952,0.0,0.3436730125709952,,WUR,1.0,2.0
IIBYAHWJQTYFKB,75.0,0.3282261921348943,0.0,0.3282261921348943,,WUR,1.0,2.0
IIBYAHWJQTYFKB,90.0,0.3128974912646808,0.0,0.3128974912646808,,WUR,1.0,2.0
IIMUEPCADBPEMF,15.0,0.4776375590181159,0.0225998561464882,0.4655592450330763,1.0000013187679826,WUR,1.0,2.0
IIMUEPCADBPEMF,30.0,0.400374075218974,0.0,0.400374075218974,,WUR,1.0,2.0
IIMUEPCADBPEMF,45.0,0.3866194811089299,0.0,0.3866194811089299,,WUR,1.0,2.0
IIMUEPCADBPEMF,60.0,0.3708037109214347,0.0,0.3708037109214347,,WUR,1.0,2.0
IIMUEPCADBPEMF,75.0,0.3550249876970409,0.0,0.3550249876970409,,WUR,1.0,2.0
IIMUEPCADBPEMF,90.0,0.3410876443704625,0.0,0.3410876443704625,,WUR,1.0,2.0
IIQKUGXEGMZCLE,15.0,0.9069409395168336,0.6812296616775196,0.7080643611640403,1.0000019991451323,WUR,1.0,2.0
IIQKUGXEGMZCLE,30.0,0.8435597277521877,0.0949849283352681,0.8271406832629951,1.0000001545176165,WUR,1.0,2.0
IIQKUGXEGMZCLE,45.0,0.6552999072108592,0.0,0.6552999072108592,,WUR,1.0,2.0
IIQKUGXEGMZCLE,60.0,0.4496430219495816,0.0,0.4496430219495816,,WUR,1.0,2.0
IIQKUGXEGMZCLE,75.0,0.3997762543071003,0.0,0.3997762543071003,,WUR,1.0,2.0
IIQKUGXEGMZCLE,90.0,0.3814694241673532,0.0,0.3814694241673532,,WUR,1.0,2.0
IJJVMEJXYNJXOJ,15.0,0.7780509507700757,0.5814921935912973,0.4696653476977228,1.0000002455194157,WUR,1.0,2.0
IJJVMEJXYNJXOJ,30.0,0.84135092680383,0.0,0.84135092680383,,WUR,1.0,2.0
IJJVMEJXYNJXOJ,45.0,0.6106587708963752,0.0,0.6106587708963752,,WUR,1.0,2.0
IJJVMEJXYNJXOJ,60.0,0.4491599255478459,0.0,0.4491599255478459,,WUR,1.0,2.0
IJJVMEJXYNJXOJ,75.0,0.3419659786144254,0.0,0.3419659786144254,,WUR,1.0,2.0
IJJVMEJXYNJXOJ,90.0,0.2982722274291026,0.0,0.2982722274291026,,WUR,1.0,2.0
IKVXBIIHQGXQRQ,15.0,0.2920542867757448,0.0,0.2920542867757448,,WUR,1.0,2.0
IKVXBIIHQGXQRQ,30.0,0.2861307060992306,0.0,0.2861307060992306,,WUR,1.0,2.0
IKVXBIIHQGXQRQ,45.0,0.2778832893025748,0.0,0.2778832893025748,,WUR,1.0,2.0
IKVXBIIHQGXQRQ,60.0,0.2646243296313534,0.0,0.2646243296313534,,WUR,1.0,2.0
IKVXBIIHQGXQRQ,75.0,0.2571907009712346,0.0,0.2571907009712346,,WUR,1.0,2.0
IKVXBIIHQGXQRQ,90.0,0.2450211702768781,0.0,0.2450211702768781,,WUR,1.0,2.0
IMHBYKMAHXWHRP,15.0,0.8894515520333509,0.8464683641234694,0.2799529623194753,1.0000018330708595,WUR,1.0,2.0
IMHBYKMAHXWHRP,30.0,0.6893463273664397,0.2134049999274241,0.6050650611263593,1.0000008230285793,WUR,1.0,2.0
IMHBYKMAHXWHRP,45.0,0.5520983513249266,0.0099094237274084,0.5476154516997009,1.0000029717556127,WUR,1.0,2.0
IMHBYKMAHXWHRP,60.0,0.4659767465101663,0.0,0.4659767465101663,,WUR,1.0,2.0
IMHBYKMAHXWHRP,75.0,0.4019245457641155,0.0,0.4019245457641155,,WUR,1.0,2.0
IMHBYKMAHXWHRP,90.0,0.3523584069586887,0.0,0.3523584069586887,,WUR,1.0,2.0
INFDPOAKFNIJBF,15.0,0.7480338107940208,0.0,0.7480338107940208,,WUR,1.0,1.0
INFDPOAKFNIJBF,30.0,0.664558628858168,0.0,0.664558628858168,,WUR,1.0,1.0
INFDPOAKFNIJBF,45.0,0.66025704328383,0.0,0.66025704328383,,WUR,1.0,1.0
INFDPOAKFNIJBF,60.0,0.5651902024038504,0.0,0.5651902024038504,,WUR,1.0,1.0
INFDPOAKFNIJBF,75.0,0.5224979083173278,0.0,0.5224979083173278,,WUR,1.0,1.0
INFDPOAKFNIJBF,90.0,0.4088342728373748,0.0,0.4088342728373748,,WUR,1.0,1.0
INISTDXBRIBGOC,15.0,0.3882989350789798,0.0095049190363709,0.3824289657681955,1.0000006976601292,WUR,1.0,2.0
INISTDXBRIBGOC,30.0,0.3565884041901471,0.0,0.3565884041901471,,WUR,1.0,2.0
INISTDXBRIBGOC,45.0,0.3477868118014205,0.0,0.3477868118014205,,WUR,1.0,2.0
INISTDXBRIBGOC,60.0,0.3430234751482969,0.0,0.3430234751482969,,WUR,1.0,2.0
INISTDXBRIBGOC,75.0,0.3268260589632132,0.0,0.3268260589632132,,WUR,1.0,2.0
INISTDXBRIBGOC,90.0,0.3175051237668376,0.0,0.3175051237668376,,WUR,1.0,2.0
IOPTXXRNXCPJGO,15.0,0.4255546696250889,0.0,0.4255546696250889,,WUR,1.0,2.0
IOPTXXRNXCPJGO,30.0,0.4133441035159096,0.0,0.4133441035159096,,WUR,1.0,2.0
IOPTXXRNXCPJGO,45.0,0.4066349680422014,0.0,0.4066349680422014,,WUR,1.0,2.0
IOPTXXRNXCPJGO,60.0,0.3876390265865914,0.0,0.3876390265865914,,WUR,1.0,2.0
IOPTXXRNXCPJGO,75.0,0.3655050232215595,0.0,0.3655050232215595,,WUR,1.0,2.0
IOPTXXRNXCPJGO,90.0,0.3505975957571522,0.0,0.3505975957571522,,WUR,1.0,2.0
IPRJXAGUEGOFGG,15.0,0.613260068862194,0.0335465442016449,0.5998358914950386,1.0000016220234578,WUR,1.0,2.0
IPRJXAGUEGOFGG,30.0,0.4558350875976081,0.0,0.4558350875976081,,WUR,1.0,2.0
IPRJXAGUEGOFGG,45.0,0.4155757684218928,0.0,0.4155757684218928,,WUR,1.0,2.0
IPRJXAGUEGOFGG,60.0,0.4050386656758066,0.0,0.4050386656758066,,WUR,1.0,2.0
IPRJXAGUEGOFGG,75.0,0.3867020406986765,0.0,0.3867020406986765,,WUR,1.0,2.0
IPRJXAGUEGOFGG,90.0,0.3548101067048095,0.0,0.3548101067048095,,WUR,1.0,2.0
IPVCSECPEVHQOV,15.0,0.29816754457475,0.0,0.29816754457475,,WUR,1.0,2.0
IPVCSECPEVHQOV,30.0,0.326482367804895,0.0,0.326482367804895,,WUR,1.0,2.0
IPVCSECPEVHQOV,45.0,0.3288699906849454,0.0,0.3288699906849454,,WUR,1.0,2.0
IPVCSECPEVHQOV,60.0,0.3263339878435581,0.0,0.3263339878435581,,WUR,1.0,2.0
IPVCSECPEVHQOV,75.0,0.304977141093473,0.0,0.304977141093473,,WUR,1.0,2.0
IPVCSECPEVHQOV,90.0,0.2812237425672844,0.0,0.2812237425672844,,WUR,1.0,2.0
IQGKIPDJXCAMSM,15.0,0.968173291527083,0.9088473695960594,0.6508698507851091,0.999997164519868,WUR,1.0,2.0
IQGKIPDJXCAMSM,30.0,0.8505455453663283,0.6879614805871864,0.521041765266806,0.9999984938009172,WUR,1.0,2.0
IQGKIPDJXCAMSM,45.0,0.6031480584798369,0.2164127126616394,0.4935450317847455,0.999998767090283,WUR,1.0,2.0
IQGKIPDJXCAMSM,60.0,0.4834676036734127,0.0256806933544752,0.469853058796445,1.0000001498053823,WUR,1.0,2.0
IQGKIPDJXCAMSM,75.0,0.4448041502485715,0.0,0.4448041502485715,,WUR,1.0,2.0
IQGKIPDJXCAMSM,90.0,0.4068548577621279,0.0,0.4068548577621279,,WUR,1.0,2.0
IRCMYGHHKLLGHV,15.0,0.7120373120531653,0.0014186080491431,0.7116282159853947,1.0000067205467276,WUR,1.0,2.0
IRCMYGHHKLLGHV,30.0,0.489309004914713,0.0,0.489309004914713,,WUR,1.0,2.0
IRCMYGHHKLLGHV,45.0,0.4540311091317883,0.0,0.4540311091317883,,WUR,1.0,2.0
IRCMYGHHKLLGHV,60.0,0.4012003513225087,0.0,0.4012003513225087,,WUR,1.0,2.0
IRCMYGHHKLLGHV,75.0,0.3513996316654607,0.0,0.3513996316654607,,WUR,1.0,2.0
IRCMYGHHKLLGHV,90.0,0.3219644205339277,0.0,0.3219644205339277,,WUR,1.0,2.0
IRIAEXORFWYRCZ,15.0,0.361835043384103,0.0,0.361835043384103,,WUR,1.0,2.0
IRIAEXORFWYRCZ,30.0,0.3373010748404153,0.0,0.3373010748404153,,WUR,1.0,2.0
IRIAEXORFWYRCZ,45.0,0.3232435703260569,0.0,0.3232435703260569,,WUR,1.0,2.0
IRIAEXORFWYRCZ,60.0,0.3088634597396688,0.0,0.3088634597396688,,WUR,1.0,2.0
IRIAEXORFWYRCZ,75.0,0.2924488709027023,0.0,0.2924488709027023,,WUR,1.0,2.0
IRIAEXORFWYRCZ,90.0,0.2743262295443934,0.0,0.2743262295443934,,WUR,1.0,2.0
IROINLKCQGIITA,15.0,0.9429837465313626,0.7555063097783319,0.7667979041737036,1.0000002481876835,WUR,1.0,2.0
IROINLKCQGIITA,30.0,0.7495792059825525,0.1294934276543354,0.712327407602331,1.0000006822619527,WUR,1.0,2.0
IROINLKCQGIITA,45.0,0.5429257361801223,0.0,0.5429257361801223,,WUR,1.0,2.0
IROINLKCQGIITA,60.0,0.3953229178004737,0.0,0.3953229178004737,,WUR,1.0,2.0
IROINLKCQGIITA,75.0,0.309365186719824,0.0,0.309365186719824,,WUR,1.0,2.0
IROINLKCQGIITA,90.0,0.2707537404085015,0.0,0.2707537404085015,,WUR,1.0,2.0
IRSCQMHQWWYFCW,15.0,0.593440923917749,0.0,0.593440923917749,,WUR,1.0,2.0
IRSCQMHQWWYFCW,30.0,0.595979423036664,0.0,0.595979423036664,,WUR,1.0,2.0
IRSCQMHQWWYFCW,45.0,0.5748987341575462,0.0,0.5748987341575462,,WUR,1.0,2.0
IRSCQMHQWWYFCW,60.0,0.5511079988375399,0.0,0.5511079988375399,,WUR,1.0,2.0
IRSCQMHQWWYFCW,75.0,0.4965264839813134,0.0,0.4965264839813134,,WUR,1.0,2.0
IRSCQMHQWWYFCW,90.0,0.443720534394547,0.0,0.443720534394547,,WUR,1.0,2.0
IRVDMKJLOCGUBJ,15.0,0.5769587203454447,0.0468381887062697,0.5561705196765718,1.0000006771414396,WUR,1.0,2.0
IRVDMKJLOCGUBJ,30.0,0.4738562622251455,0.0,0.4738562622251455,,WUR,1.0,2.0
IRVDMKJLOCGUBJ,45.0,0.4441637228990217,0.0,0.4441637228990217,,WUR,1.0,2.0
IRVDMKJLOCGUBJ,60.0,0.4241852632974079,0.0,0.4241852632974079,,WUR,1.0,2.0
IRVDMKJLOCGUBJ,75.0,0.4015764378725277,0.0,0.4015764378725277,,WUR,1.0,2.0
IRVDMKJLOCGUBJ,90.0,0.3749491848956664,0.0,0.3749491848956664,,WUR,1.0,2.0
ISRUGXGCCGIOQO,15.0,0.5591641277898062,0.0,0.5591641277898062,,WUR,1.0,2.0
ISRUGXGCCGIOQO,30.0,0.4962350934985343,0.0,0.4962350934985343,,WUR,1.0,2.0
ISRUGXGCCGIOQO,45.0,0.446518820494181,0.0,0.446518820494181,,WUR,1.0,2.0
ISRUGXGCCGIOQO,60.0,0.3841513074486185,0.0,0.3841513074486185,,WUR,1.0,2.0
ISRUGXGCCGIOQO,75.0,0.3364817557592914,0.0,0.3364817557592914,,WUR,1.0,2.0
ISRUGXGCCGIOQO,90.0,0.3127545865485053,0.0,0.3127545865485053,,WUR,1.0,2.0
ISZQNKFXNXQTTF,15.0,0.4389911188118336,0.0051938858069015,0.4360620852945285,1.0000008444819286,WUR,1.0,2.0
ISZQNKFXNXQTTF,30.0,0.4240773729791703,0.0,0.4240773729791703,,WUR,1.0,2.0
ISZQNKFXNXQTTF,45.0,0.4004408926805455,0.0,0.4004408926805455,,WUR,1.0,2.0
ISZQNKFXNXQTTF,60.0,0.3679892282693862,0.0,0.3679892282693862,,WUR,1.0,2.0
ISZQNKFXNXQTTF,75.0,0.3415458989087832,0.0,0.3415458989087832,,WUR,1.0,2.0
ISZQNKFXNXQTTF,90.0,0.3203113943827655,0.0,0.3203113943827655,,WUR,1.0,2.0
ITBOACXGWYGOHV,15.0,0.9882587867881628,0.9597706251392972,0.7081729071088116,0.999998758351863,WUR,1.0,2.0
ITBOACXGWYGOHV,30.0,0.8551958591052199,0.4597101338982525,0.731989058573086,0.9999988139538608,WUR,1.0,2.0
ITBOACXGWYGOHV,45.0,0.6386665646250833,0.0543234113438254,0.6179101910185075,0.9999991116719604,WUR,1.0,2.0
ITBOACXGWYGOHV,60.0,0.5447323911866284,0.0,0.5447323911866284,,WUR,1.0,2.0
ITBOACXGWYGOHV,75.0,0.4922951741202563,0.0,0.4922951741202563,,WUR,1.0,2.0
ITBOACXGWYGOHV,90.0,0.4687594750098205,0.0,0.4687594750098205,,WUR,1.0,2.0
ITKAIUGKVKDENI,15.0,0.6163839173996852,0.3093997931167157,0.4445164488705276,1.000003143925697,WUR,1.0,2.0
ITKAIUGKVKDENI,30.0,0.468871900684521,0.0170094726740983,0.4596813850074071,0.999998880629072,WUR,1.0,2.0
ITKAIUGKVKDENI,45.0,0.4441929424993708,0.0,0.4441929424993708,,WUR,1.0,2.0
ITKAIUGKVKDENI,60.0,0.4121558317971693,0.0,0.4121558317971693,,WUR,1.0,2.0
ITKAIUGKVKDENI,75.0,0.4070765322462698,0.0,0.4070765322462698,,WUR,1.0,2.0
ITKAIUGKVKDENI,90.0,0.3614964525655133,0.0,0.3614964525655133,,WUR,1.0,2.0
ITYMTTQVNYAJAA,15.0,0.4845829285006103,0.0,0.4845829285006103,,WUR,1.0,2.0
