connectivity_key,ce_numeric,mu,survival_yield,fragment_depth,precursor_mass_ratio,n_acquisitions,n_creation_dates,precursor_mass,scan_lo,adduct,n_accepted_rows
UELITFHSCLAHKR,30.0,0.5717238549927212,0.1903702735775923,0.4710226189022548,0.9999982525345822,1,1,210.999526977539,40.0,[M+H]+,2
UELITFHSCLAHKR,45.0,0.4623839700091149,0.017372339679853178,0.45287922878731274,0.9999984652839811,1,1,210.999526977539,40.0,[M+H]+,2
UELITFHSCLAHKR,60.0,0.43960722263781904,0.0,0.43960722263781904,,1,1,210.999526977539,40.0,[M+H]+,2
UELITFHSCLAHKR,75.0,0.4018876770127834,0.0,0.4018876770127834,,1,1,210.999526977539,40.0,[M+H]+,2
UELITFHSCLAHKR,90.0,0.36566157778219266,0.0,0.36566157778219266,,1,1,210.999526977539,40.0,[M+H]+,2
UFEODZBUAFNAEU,15.0,0.8527055349724203,0.2781710985203523,0.7959427715737576,0.9999997843281206,1,1,459.086364746094,40.0,[M+H]+,2
UFEODZBUAFNAEU,30.0,0.38552239899935614,0.0,0.38552239899935614,,1,1,459.086273193359,40.0,[M+H]+,2
UFEODZBUAFNAEU,45.0,0.3426488560417855,0.0,0.3426488560417855,,1,1,459.086273193359,40.0,[M+H]+,2
UFEODZBUAFNAEU,60.0,0.32758643639874274,0.0,0.32758643639874274,,1,1,459.086303710938,40.0,[M+H]+,2
UFEODZBUAFNAEU,75.0,0.2938509300598629,0.0,0.2938509300598629,,1,1,459.086303710938,40.0,[M+H]+,2
UFEODZBUAFNAEU,90.0,0.26250433471553064,0.0,0.26250433471553064,,1,1,459.086273193359,40.0,[M+H]+,2
UFFBMTHBGFGIHF,15.0,0.9749881519646639,0.7837730818872397,0.8843260517984887,0.9999999659215293,1,1,122.096321105957,40.0,[M+H]+,2
UFFBMTHBGFGIHF,30.0,0.8714469009025663,0.23063963816703378,0.8329093176596091,0.9999993441148514,1,1,122.096305847168,40.0,[M+H]+,2
UFFBMTHBGFGIHF,45.0,0.7875389829383811,0.02599280073947014,0.7818691530700307,0.9999999318645062,1,1,122.096321105957,40.0,[M+H]+,2
UFFBMTHBGFGIHF,60.0,0.7289366560874944,0.0,0.7289366560874944,,1,1,122.096305847168,40.0,[M+H]+,2
UFFBMTHBGFGIHF,75.0,0.6708838559205187,0.0,0.6708838559205187,,1,1,122.096321105957,40.0,[M+H]+,2
UFFBMTHBGFGIHF,90.0,0.5853083895060439,0.0,0.5853083895060439,,1,1,122.096305847168,40.0,[M+H]+,2
UFKTZIXVYHGAES,15.0,0.9933595566115299,0.9855453483949239,0.5406692128409344,0.9999990087837135,1,1,257.164855957031,40.0,[M+H]+,2
UFKTZIXVYHGAES,30.0,0.8880083648227081,0.6579417975754546,0.672596193733119,0.9999992738891337,1,1,257.164855957031,40.0,[M+H]+,2
UFKTZIXVYHGAES,45.0,0.6752817328071707,0.10067496094848603,0.6389314438002196,0.9999972804738585,1,1,257.165100097656,40.0,[M+H]+,2
UFKTZIXVYHGAES,60.0,0.6169036954330736,0.0,0.6169036954330736,,1,1,257.164855957031,40.0,[M+H]+,2
UFKTZIXVYHGAES,75.0,0.5885504399102732,0.0,0.5885504399102732,,1,1,257.165100097656,40.0,[M+H]+,2
UFKTZIXVYHGAES,90.0,0.5717313792769617,0.0,0.5717313792769617,,1,1,257.165069580078,40.0,[M+H]+,2
UFNOUKDBUJZYDE,15.0,0.5685016008512217,0.41096079038240135,0.267454002192675,0.9999997965941804,1,1,292.121307373047,40.0,[M+H]+,2
UFNOUKDBUJZYDE,30.0,0.2923960509756219,0.009195023508894019,0.28582923386962344,1.0000000132750926,1,1,292.121337890625,40.0,[M+H]+,2
UFNOUKDBUJZYDE,45.0,0.3015850844476966,0.0,0.3015850844476966,,1,1,292.121337890625,40.0,[M+H]+,2
UFNOUKDBUJZYDE,60.0,0.31044725610062646,0.0,0.31044725610062646,,1,1,292.121337890625,40.0,[M+H]+,2
UFNOUKDBUJZYDE,75.0,0.3108716131703018,0.0,0.3108716131703018,,1,1,292.121337890625,40.0,[M+H]+,2
UFNOUKDBUJZYDE,90.0,0.303990310768305,0.0,0.303990310768305,,1,1,292.121337890625,40.0,[M+H]+,2
UHFFVFAKEGKNAQ,15.0,0.6080800602802028,0.1581040659236355,0.5344792613620236,1.0000004893469414,1,1,367.238067626953,40.0,[M+H]+,2
UHFFVFAKEGKNAQ,30.0,0.5247783217673451,0.0,0.5247783217673451,,1,1,367.238067626953,40.0,[M+H]+,2
UHFFVFAKEGKNAQ,45.0,0.4975581166538011,0.0,0.4975581166538011,,1,1,367.238067626953,40.0,[M+H]+,2
UHFFVFAKEGKNAQ,60.0,0.45434528656933243,0.0,0.45434528656933243,,1,1,367.238067626953,40.0,[M+H]+,2
UHFFVFAKEGKNAQ,75.0,0.390888955696867,0.0,0.390888955696867,,1,1,367.238067626953,40.0,[M+H]+,2
UHFFVFAKEGKNAQ,90.0,0.3346669156904591,0.0,0.3346669156904591,,1,1,367.238067626953,40.0,[M+H]+,2
UHJFDRHZOBLJTP,15.0,0.9018554150336644,0.8716147510129532,0.23555197873952752,0.9999991562566445,1,1,404.147705078125,40.0,[M+H]+,2
UHJFDRHZOBLJTP,30.0,0.4836937143768386,0.25799014312322377,0.3041785879923831,1.0000002353283968,1,1,404.147644042969,40.0,[M+H]+,2
UHJFDRHZOBLJTP,45.0,0.30604326882060584,0.011166685377263319,0.2982065405414637,1.000001926941317,1,1,404.147644042969,40.0,[M+H]+,2
UHJFDRHZOBLJTP,60.0,0.2826300197851598,0.0,0.2826300197851598,,1,1,404.147644042969,40.0,[M+H]+,2
UHJFDRHZOBLJTP,75.0,0.2633220690382581,0.0,0.2633220690382581,,1,1,404.147644042969,40.0,[M+H]+,2
UHJFDRHZOBLJTP,90.0,0.24525801402820202,0.0,0.24525801402820202,,1,1,404.147644042969,40.0,[M+H]+,2
UIOFUWFRIANQPC,15.0,0.37601415745140543,0.0,0.37601415745140543,,1,1,454.06396484375,40.0,[M+H]+,2
UIOFUWFRIANQPC,30.0,0.37204848596920836,0.0,0.37204848596920836,,1,1,454.063720703125,40.0,[M+H]+,2
UIOFUWFRIANQPC,45.0,0.31884965277999355,0.0,0.31884965277999355,,1,1,454.063720703125,40.0,[M+H]+,2
UIOFUWFRIANQPC,60.0,0.29329465617126543,0.0,0.29329465617126543,,1,1,454.06396484375,40.0,[M+H]+,2
UIOFUWFRIANQPC,75.0,0.2807400835529404,0.0,0.2807400835529404,,1,1,454.063720703125,40.0,[M+H]+,2
UIOFUWFRIANQPC,90.0,0.24753675053108157,0.0,0.24753675053108157,,1,1,454.063720703125,40.0,[M+H]+,2
UJVHVMNGOZXSOZ,15.0,0.7714360289067514,0.24256771135515345,0.6982402239363256,0.9999943385359263,1,0,119.081550598145,40.0,[M+H]+,1
UJVHVMNGOZXSOZ,30.0,0.557197083758025,0.013391057269042156,0.5511870725599559,0.9999948908913101,1,0,119.081497192383,40.0,[M+H]+,1
UJVHVMNGOZXSOZ,45.0,0.44069664667170877,0.0,0.44069664667170877,,1,0,119.081550598145,40.0,[M+H]+,1
UJVHVMNGOZXSOZ,60.0,0.38975046003918873,0.0,0.38975046003918873,,1,0,119.081550598145,40.0,[M+H]+,1
UJVHVMNGOZXSOZ,75.0,0.37154146447762026,0.0,0.37154146447762026,,1,0,119.081550598145,40.0,[M+H]+,1
UJVHVMNGOZXSOZ,90.0,0.3698608769878022,0.0,0.3698608769878022,,1,0,119.081550598145,40.0,[M+H]+,1
UJYGDMFEEDNVBF,15.0,0.5802839542958357,0.09743512869913518,0.5308076332964203,1.000000316411347,2,1,562.3030700683595,40.0,[M+H]+,4
UJYGDMFEEDNVBF,30.0,0.45320634363583706,0.0,0.45320634363583706,,2,1,562.302947998047,40.0,[M+H]+,4
UJYGDMFEEDNVBF,45.0,0.38077382404924653,0.0,0.38077382404924653,,2,1,562.302947998047,40.0,[M+H]+,4
UJYGDMFEEDNVBF,60.0,0.3455391725445147,0.0,0.3455391725445147,,2,1,562.302947998047,40.0,[M+H]+,4
UJYGDMFEEDNVBF,75.0,0.32960537156267333,0.0,0.32960537156267333,,2,1,562.302947998047,40.0,[M+H]+,4
UJYGDMFEEDNVBF,90.0,0.32328861622263627,0.0,0.32328861622263627,,2,1,562.302947998047,40.0,[M+H]+,4
ULSLJYXHZDTLQK,15.0,0.8932715932572814,0.7829587692983792,0.5082615509397197,0.9999988651057964,1,1,293.117553710938,40.0,[M+H]+,2
ULSLJYXHZDTLQK,30.0,0.5424014780781418,0.07219988604781749,0.5067919302831411,0.9999997418774255,1,1,293.117492675781,40.0,[M+H]+,2
ULSLJYXHZDTLQK,45.0,0.46129699559202486,0.0011631810197453782,0.46066965662752807,1.0000001252712372,1,1,293.117492675781,40.0,[M+H]+,2
ULSLJYXHZDTLQK,60.0,0.3824233501666537,0.0,0.3824233501666537,,1,1,293.117492675781,40.0,[M+H]+,2
ULSLJYXHZDTLQK,75.0,0.33606097916640265,0.0,0.33606097916640265,,1,1,293.117492675781,40.0,[M+H]+,2
ULSLJYXHZDTLQK,90.0,0.31586409027143436,0.0,0.31586409027143436,,1,1,293.117492675781,40.0,[M+H]+,2
UNFWWIHTNXNPBV,15.0,0.7788953801956213,0.0,0.7788953801956213,,1,0,333.165863037109,40.0,[M+H]+,1
UNFWWIHTNXNPBV,30.0,0.347044558532399,0.027456783690391773,0.3286102607479879,1.0000034578638621,1,0,333.165863037109,40.0,[M+H]+,1
UNFWWIHTNXNPBV,45.0,0.30459830841346225,0.0,0.30459830841346225,,1,0,333.166015625,40.0,[M+H]+,1
UNFWWIHTNXNPBV,60.0,0.27326160911316344,0.0,0.27326160911316344,,1,0,333.165863037109,40.0,[M+H]+,1
UNFWWIHTNXNPBV,75.0,0.25283272086693137,0.0,0.25283272086693137,,1,0,333.165863037109,40.0,[M+H]+,1
UNFWWIHTNXNPBV,90.0,0.23010055721741504,0.0,0.23010055721741504,,1,0,333.165863037109,40.0,[M+H]+,1
UOUIARGWRPHDBX,15.0,0.8149257104524248,0.015820756396316707,0.8122667942153728,0.999996749360691,2,2,277.2164001464845,40.0,[M+H]+,4
UOUIARGWRPHDBX,30.0,0.6282158117327226,0.0,0.6282158117327226,,2,2,277.2164154052735,40.0,[M+H]+,4
UOUIARGWRPHDBX,45.0,0.4911236315234162,0.0,0.4911236315234162,,2,2,277.2164154052735,40.0,[M+H]+,4
UOUIARGWRPHDBX,60.0,0.4132427243728466,0.0,0.4132427243728466,,2,2,277.2164306640625,40.0,[M+H]+,4
UOUIARGWRPHDBX,75.0,0.3704655311456223,0.0,0.3704655311456223,,2,2,277.21647644043003,40.0,[M+H]+,4
UOUIARGWRPHDBX,90.0,0.34888533364318175,0.0,0.34888533364318175,,2,2,277.2164306640625,40.0,[M+H]+,4
UPSPUYADGBWSHF,15.0,0.5216846355244033,0.11604242226328805,0.45889321382009607,1.0000006853776957,1,1,258.112518310547,40.0,[M+H]+,2
UPSPUYADGBWSHF,30.0,0.45965569769025827,0.0005557041803294507,0.45935525815384975,1.0000017874464455,1,1,258.112518310547,40.0,[M+H]+,2
UPSPUYADGBWSHF,45.0,0.4391458281741402,0.0,0.4391458281741402,,1,1,258.112426757813,40.0,[M+H]+,2
UPSPUYADGBWSHF,60.0,0.39995910391898953,0.0,0.39995910391898953,,1,1,258.112426757813,40.0,[M+H]+,2
UPSPUYADGBWSHF,75.0,0.3616304512678833,0.0,0.3616304512678833,,1,1,258.112426757813,40.0,[M+H]+,2
UPSPUYADGBWSHF,90.0,0.33109771093897283,0.0,0.33109771093897283,,1,1,258.112426757813,40.0,[M+H]+,2
UPUGLJYNCXXUQV,15.0,0.5702873900869874,0.00011491926317888572,0.570238001245037,1.0000079160891864,1,1,291.030792236328,40.0,[M+H]+,2
UPUGLJYNCXXUQV,30.0,0.4794377720480872,0.0,0.4794377720480872,,1,1,291.030944824219,40.0,[M+H]+,2
UPUGLJYNCXXUQV,45.0,0.4311947183990328,0.0,0.4311947183990328,,1,1,291.030944824219,40.0,[M+H]+,2
UPUGLJYNCXXUQV,60.0,0.40011378903027295,0.0,0.40011378903027295,,1,1,291.030944824219,40.0,[M+H]+,2
UPUGLJYNCXXUQV,75.0,0.3726805019326879,0.0,0.3726805019326879,,1,1,291.030944824219,40.0,[M+H]+,2
UPUGLJYNCXXUQV,90.0,0.34588065934823725,0.0,0.34588065934823725,,1,1,291.030944824219,40.0,[M+H]+,2
UQCSETXJXJTMKO,15.0,0.29483008475587535,0.0,0.29483008475587535,,1,1,671.459350585938,40.0,[M+NH4]+,2
UQCSETXJXJTMKO,30.0,0.28929315788273485,0.0,0.28929315788273485,,1,1,671.458618164063,40.0,[M+NH4]+,2
UQCSETXJXJTMKO,45.0,0.22402680944172843,0.0,0.22402680944172843,,1,1,671.458618164063,40.0,[M+NH4]+,2
UQCSETXJXJTMKO,60.0,0.16192730425011406,0.0,0.16192730425011406,,1,1,671.458618164063,40.0,[M+NH4]+,2
UQCSETXJXJTMKO,75.0,0.1387371696727895,0.0,0.1387371696727895,,1,1,671.458618164063,40.0,[M+NH4]+,2
UQCSETXJXJTMKO,90.0,0.13036417481856477,0.0,0.13036417481856477,,1,1,671.458618164063,40.0,[M+NH4]+,2
UQRKOHUZCZBNCN,15.0,0.6993136189702396,0.4719052588497967,0.4306201111784369,1.0000003050900401,1,1,400.129241943359,40.0,[M+H]+,2
UQRKOHUZCZBNCN,30.0,0.607405004366215,0.03621206790954477,0.5926542597351105,0.9999975980926691,1,1,400.129241943359,40.0,[M+H]+,2
UQRKOHUZCZBNCN,45.0,0.4850974004546073,0.0,0.4850974004546073,,1,1,400.129241943359,40.0,[M+H]+,2
UQRKOHUZCZBNCN,60.0,0.4454937045350391,0.0,0.4454937045350391,,1,1,400.128936767578,40.0,[M+H]+,2
UQRKOHUZCZBNCN,75.0,0.42820612985237627,0.0,0.42820612985237627,,1,1,400.129241943359,40.0,[M+H]+,2
UQRKOHUZCZBNCN,90.0,0.4001189329806998,0.0,0.4001189329806998,,1,1,400.128936767578,40.0,[M+H]+,2
URDNHJIVMYZFRT,15.0,0.37236767734156084,0.1736289069964342,0.24049590134434906,0.9999994787061534,1,1,328.097961425781,40.0,[M+H]+,2
URDNHJIVMYZFRT,30.0,0.23727762836829822,0.004230042416108018,0.23403756551658345,1.00000219021552,1,1,328.097961425781,40.0,[M+H]+,2
URDNHJIVMYZFRT,45.0,0.24053796599134983,0.0,0.24053796599134983,,1,1,328.097961425781,40.0,[M+H]+,2
URDNHJIVMYZFRT,60.0,0.2446080464776256,0.0,0.2446080464776256,,1,1,328.097961425781,40.0,[M+H]+,2
URDNHJIVMYZFRT,75.0,0.24744279945147565,0.0,0.24744279945147565,,1,1,328.097930908203,40.0,[M+H]+,2
URDNHJIVMYZFRT,90.0,0.2479515305234701,0.0,0.2479515305234701,,1,1,328.097930908203,40.0,[M+H]+,2
UREBDLICKHMUKA,15.0,0.6157795085068326,0.0,0.6157795085068326,,1,1,393.207336425781,40.0,[M+H]+,2
UREBDLICKHMUKA,30.0,0.45328833935038065,0.0,0.45328833935038065,,1,1,393.207336425781,40.0,[M+H]+,2
UREBDLICKHMUKA,45.0,0.3938166316589032,0.0,0.3938166316589032,,1,1,393.207336425781,40.0,[M+H]+,2
UREBDLICKHMUKA,60.0,0.3498600373706578,0.0,0.3498600373706578,,1,1,393.207336425781,40.0,[M+H]+,2
UREBDLICKHMUKA,75.0,0.3289931735799562,0.0,0.3289931735799562,,1,1,393.207336425781,40.0,[M+H]+,2
UREBDLICKHMUKA,90.0,0.29586509093815466,0.0,0.29586509093815466,,1,1,393.207336425781,40.0,[M+H]+,2
URKOMYMAXPYINW,15.0,0.836711807236483,0.5443151416951495,0.6416655998525704,0.9999988381609595,1,1,384.174133300781,40.0,[M+H]+,2
URKOMYMAXPYINW,30.0,0.628203113124201,0.038734690433088706,0.6132214015607711,0.9999990263699731,1,1,384.174133300781,40.0,[M+H]+,2
URKOMYMAXPYINW,45.0,0.572424918324038,0.0,0.572424918324038,,1,1,384.174133300781,40.0,[M+H]+,2
URKOMYMAXPYINW,60.0,0.5413168392047486,0.0,0.5413168392047486,,1,1,384.174133300781,40.0,[M+H]+,2
URKOMYMAXPYINW,75.0,0.525631905727996,0.0,0.525631905727996,,1,1,384.174133300781,40.0,[M+H]+,2
URKOMYMAXPYINW,90.0,0.4918426882977151,0.0,0.4918426882977151,,1,1,384.174133300781,40.0,[M+H]+,2
USRKFGIXLGKMKU,15.0,0.43808531127957073,0.07091467644179054,0.39519586586750977,0.9999993785404642,1,1,382.159851074219,40.0,[M+H]+,2
USRKFGIXLGKMKU,30.0,0.3626241920354068,0.0,0.3626241920354068,,1,1,382.16015625,40.0,[M+H]+,2
USRKFGIXLGKMKU,45.0,0.343723727852375,0.0,0.343723727852375,,1,1,382.16015625,40.0,[M+H]+,2
USRKFGIXLGKMKU,60.0,0.3348450030820569,0.0,0.3348450030820569,,1,1,382.16015625,40.0,[M+H]+,2
USRKFGIXLGKMKU,75.0,0.3229166000236449,0.0,0.3229166000236449,,1,1,382.16015625,40.0,[M+H]+,2
USRKFGIXLGKMKU,90.0,0.3027488276475064,0.0,0.3027488276475064,,1,1,382.16015625,40.0,[M+H]+,2
UTOHZQYBSYOOGC,15.0,0.7439367851824029,0.03499858953910196,0.7346498739611331,1.000000887918257,1,1,332.142761230469,40.0,[M+H]+,2
UTOHZQYBSYOOGC,30.0,0.6207596232835043,0.0,0.6207596232835043,,1,1,332.142761230469,40.0,[M+H]+,2
UTOHZQYBSYOOGC,45.0,0.5389435042906997,0.0,0.5389435042906997,,1,1,332.142761230469,40.0,[M+H]+,2
UTOHZQYBSYOOGC,60.0,0.458762641980973,0.0,0.458762641980973,,1,1,332.142761230469,40.0,[M+H]+,2
UTOHZQYBSYOOGC,75.0,0.4027663543981325,0.0,0.4027663543981325,,1,1,332.142761230469,40.0,[M+H]+,2
UTOHZQYBSYOOGC,90.0,0.37428326528894124,0.0,0.37428326528894124,,1,1,332.142761230469,40.0,[M+H]+,2
UTSVPXMQSFGQTM,15.0,0.9683557286690522,0.9425221587102409,0.4494591868423275,0.9999996033528413,1,1,325.070831298828,40.0,[M+H]+,2
UTSVPXMQSFGQTM,30.0,0.9636505014296157,0.5418133698102736,0.9206694879352774,0.999997566364551,1,1,325.071502685547,40.0,[M+H]+,2
UTSVPXMQSFGQTM,45.0,0.8814875116838091,0.04594555707813147,0.87578015184286,1.000000211493972,1,1,325.070831298828,40.0,[M+H]+,2
UTSVPXMQSFGQTM,60.0,0.8122141197854689,0.0,0.8122141197854689,,1,1,325.071502685547,40.0,[M+H]+,2
UTSVPXMQSFGQTM,75.0,0.6821794837051834,0.0,0.6821794837051834,,1,1,325.070831298828,40.0,[M+H]+,2
UTSVPXMQSFGQTM,90.0,0.5323934201591785,0.0,0.5323934201591785,,1,1,325.071502685547,40.0,[M+H]+,2
UURAUHCOJAIIRQ,15.0,0.4135441626640087,0.03536999863181723,0.39204053064841504,1.0000030086636096,1,1,494.329803466797,40.0,[M+H]+,2
UURAUHCOJAIIRQ,30.0,0.35827228518235366,0.0,0.35827228518235366,,1,1,494.329803466797,40.0,[M+H]+,2
UURAUHCOJAIIRQ,45.0,0.28041711667731917,0.0,0.28041711667731917,,1,1,494.329803466797,40.0,[M+H]+,2
UURAUHCOJAIIRQ,60.0,0.2287175456101928,0.0,0.2287175456101928,,1,1,494.329803466797,40.0,[M+H]+,2
UURAUHCOJAIIRQ,75.0,0.20431000997870058,0.0,0.20431000997870058,,1,1,494.329803466797,40.0,[M+H]+,2
UURAUHCOJAIIRQ,90.0,0.1861642285485159,0.0,0.1861642285485159,,1,1,494.329803466797,40.0,[M+H]+,2
UVBUBMSSQKOIBE,15.0,0.1542645531247962,0.004663696869048734,0.15030185479663355,0.9999922269264332,1,1,722.395629882813,40.0,[M+H]+,2
UVBUBMSSQKOIBE,30.0,0.2139666713258597,0.0,0.2139666713258597,,1,1,722.395874023438,40.0,[M+H]+,2
UVBUBMSSQKOIBE,45.0,0.16053779999814324,0.0,0.16053779999814324,,1,1,722.395874023438,40.0,[M+H]+,2
UVBUBMSSQKOIBE,60.0,0.12990500043517805,0.0,0.12990500043517805,,1,1,722.395629882813,40.0,[M+H]+,2
UVBUBMSSQKOIBE,75.0,0.12053429480502398,0.0,0.12053429480502398,,1,1,722.395874023438,40.0,[M+H]+,2
UVBUBMSSQKOIBE,90.0,0.11377541077227074,0.0,0.11377541077227074,,1,1,722.395874023438,40.0,[M+H]+,2
UWVKRNOCDUPIDM,15.0,0.6375235066790742,0.05038210770520542,0.6182922971388527,0.9999994232628067,1,1,399.097137451172,40.0,[M+H]+,2
UWVKRNOCDUPIDM,30.0,0.539000708905355,0.0,0.539000708905355,,1,1,399.097137451172,40.0,[M+H]+,2
UWVKRNOCDUPIDM,45.0,0.4206839647354407,0.0,0.4206839647354407,,1,1,399.097137451172,40.0,[M+H]+,2
UWVKRNOCDUPIDM,60.0,0.3360974172256115,0.0,0.3360974172256115,,1,1,399.097137451172,40.0,[M+H]+,2
UWVKRNOCDUPIDM,75.0,0.2770529604730679,0.0,0.2770529604730679,,1,1,399.097137451172,40.0,[M+H]+,2
UWVKRNOCDUPIDM,90.0,0.23254746181451103,0.0,0.23254746181451103,,1,1,399.097137451172,40.0,[M+H]+,2
UWVQIROCRJWDKL,15.0,0.6000261489180994,0.0,0.6000261489180994,,1,1,279.134399414063,40.0,[M+H]+,2
UWVQIROCRJWDKL,30.0,0.4683291149732647,0.0,0.4683291149732647,,1,1,279.134063720703,40.0,[M+H]+,2
UWVQIROCRJWDKL,45.0,0.4387471156954028,0.0,0.4387471156954028,,1,1,279.134063720703,40.0,[M+H]+,2
UWVQIROCRJWDKL,60.0,0.42381306945558833,0.0,0.42381306945558833,,1,1,279.134399414063,40.0,[M+H]+,2
UWVQIROCRJWDKL,75.0,0.4077763796280618,0.0,0.4077763796280618,,1,1,279.134063720703,40.0,[M+H]+,2
UWVQIROCRJWDKL,90.0,0.39215637588122243,0.0,0.39215637588122243,,1,1,279.134063720703,40.0,[M+H]+,2
UWYHMGVUTGAWSP,15.0,0.4270684854141642,0.0,0.4270684854141642,,1,1,402.111633300781,40.0,[M+H]+,2
UWYHMGVUTGAWSP,30.0,0.3884871476034915,0.0,0.3884871476034915,,1,1,402.111633300781,40.0,[M+H]+,2
UWYHMGVUTGAWSP,45.0,0.32946691316236526,0.0,0.32946691316236526,,1,1,402.111633300781,40.0,[M+H]+,2
UWYHMGVUTGAWSP,60.0,0.29376403593467076,0.0,0.29376403593467076,,1,1,402.111633300781,40.0,[M+H]+,2
UWYHMGVUTGAWSP,75.0,0.2626258972341564,0.0,0.2626258972341564,,1,1,402.111633300781,40.0,[M+H]+,2
UWYHMGVUTGAWSP,90.0,0.2303011952990141,0.0,0.2303011952990141,,1,1,402.111633300781,40.0,[M+H]+,2
UXAFRQPVHYZDED,15.0,0.76178712013597,0.5580471006268423,0.46100047083303475,0.9999991484806172,1,1,548.212768554688,40.0,[M+H]+,2
UXAFRQPVHYZDED,30.0,0.6716168072362556,0.0274468077363862,0.6623494094295723,0.9999987964071878,1,1,548.212768554688,40.0,[M+H]+,2
UXAFRQPVHYZDED,45.0,0.547916789165949,0.0,0.547916789165949,,1,1,548.212768554688,40.0,[M+H]+,2
UXAFRQPVHYZDED,60.0,0.4364085225827761,0.0,0.4364085225827761,,1,1,548.212768554688,40.0,[M+H]+,2
UXAFRQPVHYZDED,75.0,0.3957478844608796,0.0,0.3957478844608796,,1,1,548.212768554688,40.0,[M+H]+,2
UXAFRQPVHYZDED,90.0,0.35901356713265875,0.0,0.35901356713265875,,1,1,548.212768554688,40.0,[M+H]+,2
UXDPXZQHTDAXOZ,15.0,0.16342962148145876,0.008664730027514406,0.1561176212215557,0.9999985311499886,1,1,706.4013671875,40.0,[M+H]+,2
UXDPXZQHTDAXOZ,30.0,0.2188188253891174,0.0,0.2188188253891174,,1,1,706.400817871094,40.0,[M+H]+,2
UXDPXZQHTDAXOZ,45.0,0.15975997370517317,0.0,0.15975997370517317,,1,1,706.400817871094,40.0,[M+H]+,2
UXDPXZQHTDAXOZ,60.0,0.12497545634563445,0.0,0.12497545634563445,,1,1,706.400817871094,40.0,[M+H]+,2
UXDPXZQHTDAXOZ,75.0,0.11606228401851865,0.0,0.11606228401851865,,1,1,706.400817871094,40.0,[M+H]+,2
UXDPXZQHTDAXOZ,90.0,0.10796014212970448,0.0,0.10796014212970448,,1,1,706.400817871094,40.0,[M+H]+,2
UYJUZNLFJAWNEZ,15.0,0.9735654556290737,0.9318829823364554,0.6119185406933263,1.0000004370157716,1,1,185.070983886719,40.0,[M+H]+,2
UYJUZNLFJAWNEZ,30.0,0.9321597961538628,0.6577356638439243,0.8017938904824786,0.9999979910621897,1,1,185.07112121582,40.0,[M+H]+,2
UYJUZNLFJAWNEZ,45.0,0.8350712945715915,0.17069235194128002,0.8011251570556538,0.9999983762120431,1,1,185.07112121582,40.0,[M+H]+,2
UYJUZNLFJAWNEZ,60.0,0.7399763721790892,0.018119731802257084,0.7351778761304875,0.999999458534033,1,1,185.07112121582,40.0,[M+H]+,2
UYJUZNLFJAWNEZ,75.0,0.6627415802043987,0.0,0.6627415802043987,,1,1,185.070983886719,40.0,[M+H]+,2
UYJUZNLFJAWNEZ,90.0,0.580851757120317,0.0,0.580851757120317,,1,1,185.07112121582,40.0,[M+H]+,2
VACCAVUAMIDAGB,15.0,0.5705262559415128,0.08205225400117333,0.5321368604049024,1.000002076344753,1,1,271.031616210938,40.0,[M+H]+,2
VACCAVUAMIDAGB,30.0,0.43901534231623757,0.0,0.43901534231623757,,1,1,271.031616210938,40.0,[M+H]+,2
VACCAVUAMIDAGB,45.0,0.3697814997066682,0.0,0.3697814997066682,,1,1,271.031616210938,40.0,[M+H]+,2
VACCAVUAMIDAGB,60.0,0.33992006297677113,0.0,0.33992006297677113,,1,1,271.031616210938,40.0,[M+H]+,2
VACCAVUAMIDAGB,75.0,0.30978460759033644,0.0,0.30978460759033644,,1,1,271.031646728516,40.0,[M+H]+,2
VACCAVUAMIDAGB,90.0,0.28167095718904656,0.0,0.28167095718904656,,1,1,271.031616210938,40.0,[M+H]+,2
VAGOJLCWTUPBKD,15.0,0.790586320366217,0.18687379462396578,0.7424585145916682,1.0000002735707336,1,1,278.138793945313,40.0,[M+H]+,2
VAGOJLCWTUPBKD,30.0,0.6164925512285159,0.0,0.6164925512285159,,1,1,278.138793945313,40.0,[M+H]+,2
VAGOJLCWTUPBKD,45.0,0.5134120657497272,0.0,0.5134120657497272,,1,1,278.138732910156,40.0,[M+H]+,2
VAGOJLCWTUPBKD,60.0,0.451327954688135,0.0,0.451327954688135,,1,1,278.138549804688,40.0,[M+H]+,2
VAGOJLCWTUPBKD,75.0,0.4152884924046816,0.0,0.4152884924046816,,1,1,278.138549804688,40.0,[M+H]+,2
VAGOJLCWTUPBKD,90.0,0.3902094593697799,0.0,0.3902094593697799,,1,1,278.138610839844,40.0,[M+H]+,2
VAOCPAMSLUNLGC,15.0,0.8238637758077432,0.36746420428543647,0.721539669367804,0.9999997349922004,1,1,172.071640014648,40.0,[M+H]+,2
VAOCPAMSLUNLGC,30.0,0.638578821359879,0.019921206296205182,0.6312325475259783,0.9999990632012907,1,1,172.071640014648,40.0,[M+H]+,2
VAOCPAMSLUNLGC,45.0,0.5028772558959739,0.0,0.5028772558959739,,1,1,172.071884155273,40.0,[M+H]+,2
VAOCPAMSLUNLGC,60.0,0.4404829345081687,0.0,0.4404829345081687,,1,1,172.071640014648,40.0,[M+H]+,2
VAOCPAMSLUNLGC,75.0,0.3795420368803745,0.0,0.3795420368803745,,1,1,172.071640014648,40.0,[M+H]+,2
