cmp_key,recorded_key14s,parent_keys,scaffold_groups,n_distinct_smiles,smiles,name,uchem_ids,first_release,releases,n_records,nce_ladder,n_nce,instruments,n_instruments,precursor_mz,mh_calc,heavy_atoms,elements,n_frag_raw,formula,confidence,publication,authors,license,any_smiles_ik_mismatch,max_abs_mh_error_da,scaffold_group,n_scaffold_groups_in_records,uchem_id_in_2023_11_tree,in_msg15_any_route,in_msg15_recorded_route,in_msg15_parent_route,in_msg15_simchallenge,in_mspred_msg_labels,in_muru_registry_keys,in_muru_exposed_pop_keys,in_muru_dev_pop_keys,in_pr7_keys,in_comparator_keys,in_msnlib_9lib_keys,in_msnlib_v1_4lib_keys,in_multims2_reserved,sg_in_muru_registry,sg_in_muru_dev_pop,sg_in_pr7,sg_in_comparator,sg_in_msg15,acyclic,msg15_nn_tanimoto,msg15_nn_smiles,msg15_same_formula_n_structures,msg15_same_formula_max_tanimoto,tagged_release,ge3_nce,clean_compound_level,clean_primary,clean_conservative,clean_strict_msg_scaffold
BQSJTQLCZDPROO,BQSJTQLCZDPROO,BQSJTQLCZDPROO,c1ccc(-c2nccs2)cc1,1,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O,"2-[3-cyano-4-(2-methylpropoxy)phenyl]-4-methyl-1,3-thiazole-5-carboxylic acid",11002,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,317.0954,317.09543983887994,22.0,"C,H,N,O,S",1,C16H16N2O3S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.983887995673285e-05,c1ccc(-c2nccs2)cc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True,False,1.0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,3,1.0,True,True,False,False,False,False
BYPFEZZEUUWMEJ,BYPFEZZEUUWMEJ,BYPFEZZEUUWMEJ,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,,11499,2024.06,2024.06,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,279.1452,279.14516690287996,20.0,"C,H,N,O",1,C13H18N4O3,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,3.309712002419474e-05,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,5,1.0,True,True,False,False,False,False
BYXCFUMGEBZDDI,BYXCFUMGEBZDDI,BYXCFUMGEBZDDI,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,1,CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,,11509,2024.06,2024.06,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,211.0826,211.08256664688,15.0,"C,H,N,O",1,C8H10N4O3,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,3.335312001695456e-05,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,1,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,1,1.0,True,True,False,False,False,False
CFJMRBQWBDQYMK,CFJMRBQWBDQYMK,CFJMRBQWBDQYMK,c1ccc(C2CCCC2)cc1,1,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2,2-[2-(diethylamino)ethoxy]ethyl 1-phenylcyclopentane-1-carboxylate,3766,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Thermo Scientific,1,334.2377,334.23767031888,24.0,"C,H,N,O",1,C20H31NO3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.9681119997349015e-05,c1ccc(C2CCCC2)cc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,4,1.0,True,True,False,False,False,False
CFXCGWWYIDZIMU,CFXCGWWYIDZIMU,CFXCGWWYIDZIMU,c1ccccc1,1,CCCCCCCCOC(=O)CCC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,,10897,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,391.3207,391.32067167087996,28.0,"C,H,O",1,C25H42O3,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,2.832912002759258e-05,c1ccccc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,1.0,True,True,False,False,False,False
CGRTZESQZZGAAU,CGRTZESQZZGAAU,CGRTZESQZZGAAU,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,1,CC1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCC(C)(C)C2OCC3(CO2)COC(OC3)C(C)(C)COC(=O)CCC4=CC(=C(C(=C4)C)O)C(C)(C)C,,10858,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,741.4572,741.4572247148798,53.0,"C,H,O",1,C43H64O10,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,2.4714879828025005e-05,O=C(CCc1ccccc1)OCCC1OCC2(CO1)COC(CCOC(=O)CCc1ccccc1)OC2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4576271186440678,CCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,,True,True,True,True,True,True
COYBRKAVBMYYSF,COYBRKAVBMYYSF,COYBRKAVBMYYSF,c1ccc2ncccc2c1,1,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,Cloquintocet-mexyl,3812,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Q Exactive Plus,1,336.1361,336.13609771088005,23.0,"C,Cl,H,N,O",1,C18H22ClNO3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.289119947818108e-06,c1ccc2ncccc2c1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,2,1.0,True,True,False,False,False,False
CPMDPSXJELVGJG,CPMDPSXJELVGJG,CPMDPSXJELVGJG,O=C(CN1CCNCC1)Nc1ccc(N=C(c2ccccc2)c2c[nH]c3ccccc23)cc1,1,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O,Nintedanib,11010,2024.11,2024.11,7,"15,30,45,60,75,90,120",7,Q Exactive,1,540.2605,540.2605310028799,40.0,"C,H,N,O",1,C31H33N5O4,standard compound,,"E. Ceppi [dtc], K. Fenner [dtc], A. Dax [com]",CC BY-SA,False,3.1002879950392526e-05,O=C(CN1CCNCC1)Nc1ccc(N=C(c2ccccc2)c2c[nH]c3ccccc23)cc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,1,1.0,True,True,False,False,False,False
CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,O=c1cc[nH]c(=O)[nH]1,1,CCC(C)N1C(=O)NC(C)=C(Br)C1=O,"5-bromo-3-butan-2-yl-6-methyl-1H-pyrimidine-2,4-dione",266,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,261.0233,261.02331622288,14.0,"Br,C,H,N,O",1,C9H13BrN2O2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.6222879992255912e-05,O=c1cc[nH]c(=O)[nH]1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,1,1.0,True,True,False,False,False,False
CXBMCYHAMVGWJQ,CXBMCYHAMVGWJQ,CXBMCYHAMVGWJQ,O=C(OCN1C(=O)C2=C(CCCC2)C1=O)C1CC1,1,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,"(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)methyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",3219,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,332.1856,332.18563474688,24.0,"C,H,N,O",1,C19H25NO4,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.474687997595538e-05,O=C(OCN1C(=O)C2=C(CCCC2)C1=O)C1CC1,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,0.5614035087719298,C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,3,0.12987012987012986,True,True,False,False,False,False
CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,O=C1CC(c2ccccc2)Oc2ccccc21,1,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,,11930,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,305.0656,305.06557919087993,22.0,"C,H,O",1,C15H12O7,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,2.0809120087506017e-05,O=C1CC(c2ccccc2)Oc2ccccc21,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,8,1.0,True,True,False,False,False,False
CZBPKFICAYVHHM,CZBPKFICAYVHHM,CZBPKFICAYVHHM,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,1,CC(C1=C(C(NC2=CC=CC=C2O)=O)C(C3=CC=CC=C3)=C(C4=CC=C(F)C=C4)N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C,,11563,2024.06,2024.06,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,575.2552,575.2551915268799,42.0,"C,F,H,N,O",1,C33H35FN2O6,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,8.47312003315892e-06,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8307692307692308,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0,,True,True,True,True,False,False
CZIHNRWJTSTCEX,CZIHNRWJTSTCEX,CZIHNRWJTSTCEX,c1ccc2c(c1)Cc1ccccc1-2,1,CC(=O)NC1=CC=C2C(CC3=C2C=CC=C3)=C1,2-Acetylaminofluorene,11084,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,224.107,224.10699050288,17.0,"C,H,N,O",1,C15H13NO,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,9.497120004198223e-06,c1ccc2c(c1)Cc1ccccc1-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.8387096774193549,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,0,,True,True,True,False,False,False
DAWYIZBOUQIVNX,DAWYIZBOUQIVNX,DAWYIZBOUQIVNX,c1ccc2c(c1)Cc1cccnc1N1CCNCC21,1,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC(=CN=C42)O,,3712,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,282.1601,282.16008869488,21.0,"C,H,N,O",1,C17H19N3O,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.1305119983262557e-05,c1ccc2c(c1)Cc1cccnc1N1CCNCC21,1,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,CN1CCN2c3ncc(O)cc3Cc3ccccc3C2C1,4,1.0,True,True,False,False,False,False
DBZAKQWXICEWNW,DBZAKQWXICEWNW,DBZAKQWXICEWNW,c1cnccn1,1,CC(=O)C1=NC=CN=C1,,11517,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,123.0553,123.05528927888,9.0,"C,H,N,O",1,C6H6N2O,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.0721120005996454e-05,c1cnccn1,1,False,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,CC(=O)c1cnccn1,3,1.0,True,True,False,False,False,False
DDFOUSQFMYRUQK,DDFOUSQFMYRUQK,DDFOUSQFMYRUQK,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1,1,CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(CN3C=NC=N3)(C4=C(C=CC(=C4)F)F)O,"4-[2-[(2R,3R)-3-[2,5-bis(fluoranyl)phenyl]-3-oxidanyl-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]benzenecarbonitrile",10988,2024.11,2024.11,9,"15,20,25,30,40,50,60,70,80",9,Exploris 240 Thermo Scientific,1,438.1195,438.11946407088004,31.0,"C,F,H,N,O,S",1,C22H17F2N5OS,standard compound,,"B. Beck [dtc], J. Bosshard [dtc], H. Singer [dtc], A. Dax [com]",CC BY-SA,False,3.5929119974298374e-05,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,2,1.0,True,True,False,False,False,False
DECIPOUIJURFOJ,DECIPOUIJURFOJ,DECIPOUIJURFOJ,C1=Cc2ccccc2NC1,1,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,,3652,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,218.1539,218.15394069488,16.0,"C,H,N,O",1,C14H19NO,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,4.06948799991369e-05,C1=Cc2ccccc2NC1,1,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,2,1.0,True,True,False,False,False,False
DEQZTKGFXNUBJL,DEQZTKGFXNUBJL,DEQZTKGFXNUBJL,c1ccc2sc(SNC3CCCCC3)nc2c1,1,C1CCC(CC1)NSC2=NC3=CC=CC=C3S2,"N-(1,3-benzothiazol-2-ylsulfanyl)cyclohexanamine",3889,2024.11,2024.11,6,"15,30,45,60,75,90",6,Exploris 240 Thermo Scientific,1,265.0828,265.08276697888,17.0,"C,H,N,S",1,C13H16N2S2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.3021120032117324e-05,c1ccc2sc(SNC3CCCCC3)nc2c1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5853658536585366,c1ccc2sc(NC3CCCCC3)nc2c1,0,,True,True,True,True,True,True
DFZSBQYOXAUYCB,DFZSBQYOXAUYCB,DFZSBQYOXAUYCB,c1ccccc1,1,O=N(=O)C=1C=C(N)C=C(N)C1C,"2,4-diamino-6-nitrotoluene",11848,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,168.0768,168.07675299488,12.0,"C,H,N,O",1,C7H9N3O2,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,4.7005119995446876e-05,c1ccccc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.47058823529411764,Cc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1C,1,0.058823529411764705,False,True,True,False,False,False
DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,O=c1ccs[nH]1,1,CN1SC(Cl)=CC1=O,5-Chloro-2-methyl-3(2H)-isothiazolone,280,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,149.9775,149.97748889488,8.0,"C,Cl,H,N,O,S",1,C4H4ClNOS,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.1105119995136192e-05,O=c1ccs[nH]1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,Cn1sc(Cl)cc1=O,1,1.0,True,True,False,False,False,False
DJUKMHIJCDJSIJ,DJUKMHIJCDJSIJ,DJUKMHIJCDJSIJ,c1ccc(-c2ccncn2)cc1,1,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)NS(=O)(=O)C,,11548,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,468.1599,468.15991123888,32.0,"C,F,H,N,O,S",1,C21H26FN3O6S,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.1238880006203544e-05,c1ccc(-c2ccncn2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7121212121212122,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,0,,True,True,True,True,False,False
DKVATWZCDNHYCW,DKVATWZCDNHYCW,DKVATWZCDNHYCW,__ACYCLIC__DKVATWZCDNHYCW,1,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"2-methyl-2-[3-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctylsulfanyl)propanoylamino]propane-1-sulfonic acid",12114,dev,dev,5,"15,30,45,60,120",5,Exploris 240 Orbitrap Thermo Scientific,1,588.0542,588.05424338288,35.0,"C,F,H,N,O,S",1,C15H18F13NO4S2,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,4.338287999416934e-05,__ACYCLIC__DKVATWZCDNHYCW,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3673469387755102,C=CC(=O)NC(C)(C)CS(=O)(=O)O,0,,False,True,True,True,True,True
DMBHHRLKUKUOEG,DMBHHRLKUKUOEG,DMBHHRLKUKUOEG,c1ccc(Nc2ccccc2)cc1,2,C=1C=CC(=CC1)NC=2C=CC=CC2,Diphenylamine,3092,2025.10,2025.10;dev,18,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,170.0964,170.09642581888,13.0,"C,H,N",1,C12H11N,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc];G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,2.5818880004635503e-05,c1ccc(Nc2ccccc2)cc1,1,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,1.0,c1ccc(Nc2ccccc2)cc1,2,1.0,True,True,False,False,False,False
DMJNNHOOLUXYBV,DMJNNHOOLUXYBV,DMJNNHOOLUXYBV,O=C1CC2CC(SC3CCNC3)=CN12,1,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,3-[5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-(1-hydroxyethyl)-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid,3236,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Thermo Scientific,1,384.1588,384.15876836687994,26.0,"C,H,N,O,S",1,C17H25N3O5S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.163312004517138e-05,O=C1CC2CC(SC3CCNC3)=CN12,1,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,4,1.0,True,True,False,False,False,False
DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,c1ccc2c(c1)CCCC2,1,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,Tonalid,251,2024.11,2024.11,6,"15,30,45,60,75,90",6,Exploris 240 Thermo Scientific,1,259.2056,259.20564191888,19.0,"C,H,O",1,C18H26O,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.191888001514599e-05,c1ccc2c(c1)CCCC2,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,2,1.0,True,True,False,False,False,False
DOBNVUFHFMVMDB,DOBNVUFHFMVMDB,DOBNVUFHFMVMDB,c1ccc(-c2ccccc2)cc1,1,CC(CC(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O)C(=O)O,,11549,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,384.1805,384.1805493668799,28.0,"C,H,N,O",1,C22H25NO5,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,4.9366879920853535e-05,c1ccc(-c2ccccc2)cc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,5,1.0,True,True,False,False,False,False
DOZRDZLFLOODMB,DOZRDZLFLOODMB,DOZRDZLFLOODMB,c1ccccc1,1,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=O,,11915,2025.10,2025.10,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,235.1693,235.16925641088,17.0,"C,H,O",1,C15H22O2,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,4.358911999702286e-05,c1ccccc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,10,1.0,True,True,False,False,False,False
DQBHJILNHNRDTM,DQBHJILNHNRDTM,DQBHJILNHNRDTM,O=C1C=CCC=C1,1,CC1(C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)O,,11917,2025.10,2025.10,8,"15,30,45,60,75,90,120,150",8,Exploris 240 Orbitrap Thermo Scientific,1,237.1849,237.18490647488,17.0,"C,H,O",1,C15H24O2,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,6.474879995721494e-06,O=C1C=CCC=C1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2647058823529412,C[C@]1(O)CCOC(=O)C1,10,0.125,True,True,True,True,True,True
DRLFMBDRBRZALE,DRLFMBDRBRZALE,DRLFMBDRBRZALE,c1ccc2[nH]ccc2c1,1,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,Melatonin,11023,2024.11,2024.11,9,"15,20,25,30,40,50,60,70,80",9,Exploris 240 Thermo Scientific,1,233.1285,233.12845421888,17.0,"C,H,N,O",1,C13H16N2O2,standard compound,,"B. Beck [dtc], J. Bosshard [dtc], H. Singer [dtc], A. Dax [com]",CC BY-SA,False,4.57811200078595e-05,c1ccc2[nH]ccc2c1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,8,1.0,True,True,False,False,False,False
