key,scaffold_group,parent_formula,parent_charge,mh_mz,compound_name,n_records,ce_values,n_distinct_ce,ce_units,any_record_in_2023_11,all_records_in_2023_11,recorded_charged,recorded_block1s,date_published,in_msg15_any_route,in_msg15_simchallenge,in_muru_registry,in_muru_exposed_union,in_muru_exposed_populations,in_muru_dev,in_pr7,in_comparator,in_msnlib_9lib,sg_in_msg15,sg_in_muru_registry,sg_in_muru_dev,sg_in_pr7,sg_in_comparator,in_range_70_1042_6,charge_neutral_parent,msg_qtof_rows,msg_qtof_ladder_ce,msg_qtof_max_ce,msg_folds,hidden_msg_candidate_strong,hidden_msg_candidate_any_same_formula
MEZZCSHVIGVWFI,O=C(c1ccccc1)c1ccccc1,C14H12O4,0,245.080835330812,"2,2`-Dihydroxy-4-methoxybenzophenone",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MEZZCSHVIGVWFI,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,13.0,12.0,50.0,train,False,False
MFFMDFFZMYYVKS,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,C16H15F6N5O,0,408.1253558868121,Sitagliptin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MFFMDFFZMYYVKS,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,35.0,35.0,150.0,test,False,False
MFSWTRQUCLNFOM,c1ccc(Oc2ccccn2)cc1,C16H13ClF3NO4,0,376.0557967028121,Haloxyfop-methyl,12,10;20;30;40;50;60;70;80;90;100;150,11,V,True,True,False,MFSWTRQUCLNFOM,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,11.0,11.0,100.0,train,False,False
MFXFQKMUCYHPFQ,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,C20H23NO4,0,342.16998468281207,6-Acetylcodeine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MFXFQKMUCYHPFQ,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,15.0,15.0,150.0,train,False,False
MFYSYFVPBJMHGN,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,C21H28O5,0,361.200950462812,Cortisone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MFYSYFVPBJMHGN,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,25.0,17.0,50.0,train,False,False
MGNFYQILYYYUBS,c1ccc(CCCN2CCCCC2)cc1,C19H31N,0,274.252926458812,Fenpropidin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MGNFYQILYYYUBS,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,25.0,22.0,150.0,train,False,False
MIABSAQIFYEDJP,__ACYCLIC__MIABSAQIFYEDJP,C10H6F17O4P,0,544.980501508812,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl dihydrogen phosphate",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MIABSAQIFYEDJP,2025-01-17,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,5.0,5.0,130.0,test,False,False
MICNQLKUSOVNNG,O=c1[nH]cnc2[nH]cnc12,C8H9N5O4,0,240.07273023481198,9-Carboxymethoxymethylguanine,1,40,1,V,True,True,False,MICNQLKUSOVNNG,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,1.0,1.0,40.0,train,False,False
MIFOMMKAVSCNKQ,O=C(NN=C(Cc1ccccc1)c1ccccc1)Nc1ccccc1,C24H16F6N4O2,0,507.125021538812,Metaflumizone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MIFOMMKAVSCNKQ,2025-01-17,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,16.0,15.0,150.0,train,False,False
MIJLZGZLQLAQCM,c1ccc(Oc2ccccn2)cc1,C19H19ClF3NO5,0,434.09766151481205,Haloxyfop-2-ethoxyethyl,11,10;20;30;40;50;60;70;80;90;100,10,V,True,True,False,MIJLZGZLQLAQCM,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,11.0,11.0,100.0,train,False,False
MIQPIUSUKVNLNT,O=C(c1ccccc1)c1ccccc1,C14H11NO5,0,274.07099891881205,Tolcapone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MIQPIUSUKVNLNT,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,14.0,13.0,150.0,train,False,False
MJAMPGKHIZXVFJ,O=S(=O)(Nc1ccon1)c1ccccc1,C10H11N3O4S,0,270.05430329881204,Sulfamethoxazole hydroxylamine,15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,False,MJAMPGKHIZXVFJ,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,15.0,15.0,140.0,train,False,False
MKAFOJAJJMUXLW,c1ccc(CC2CCCCC2)cc1,C16H25NO2,0,264.195805506812,N-desmethyl-venlafaxine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MKAFOJAJJMUXLW,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,12.0,12.0,120.0,train,False,False
MKUXAQIIEYXACX,N=c1ncc2nc[nH]c2[nH]1,C8H11N5O3,0,226.09346567881198,Acyclovir,8,10;20;30;40;50;60;70,7,V,True,True,False,MKUXAQIIEYXACX,2025-01-17,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,8.0,7.0,70.0,train,False,False
MKXKFYHWDHIYRV,c1ccccc1,C11H11F3N2O3,0,277.0794533388121,Flutamide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MKXKFYHWDHIYRV,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,8.0,5.0,50.0,train,False,False
MLOZIWKXHDXCDW,c1ccccc1,C14H22N+,1,205.18195259090197,"N-benzyl-N,N-diethyl-2-propen-1-aminium",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,MLOZIWKXHDXCDW,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
MMOXZBCLCQITDF,c1ccccc1,C12H17NO,0,192.13829063081198,DEET,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MMOXZBCLCQITDF,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,25.0,21.0,50.0,train,False,False
MMSWXJSQCAEDLK,c1ccc(CC2CCCCC2)cc1,C15H23NO2,0,250.18015544281198,"N,O-didesmethyl-venlafaxine",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MMSWXJSQCAEDLK,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,17.0,17.0,60.0,train,False,False
MNJVRJDLRVPLFE,c1ccc(-c2cccnc2-c2cccnc2)cc1,C18H15ClN2O2S,0,359.06155286681195,Etoricoxib,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MNJVRJDLRVPLFE,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,14.0,14.0,150.0,test,False,False
MNZAKDODWSQONA,__ACYCLIC__MNZAKDODWSQONA,C12H27OP,0,219.18722858081196,Tributylphosphine oxide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MNZAKDODWSQONA,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,1.0,30.0,train,False,False
MPSNEAHFGOEKBI,C1=CC2CCC(C1)N2,C10H15NO2,0,182.11755518681198,Methylecgonidine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MPSNEAHFGOEKBI,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,11.0,11.0,110.0,train,False,False
MQHXAEFTZWVNDN,c1ccc([P+](CCC2OCCCO2)(c2ccccc2)c2ccccc2)cc1,C24H26O2P+,1,378.173769588902,"2-(1,3-Dioxan-2-yl)ethyltriphenylphosphonium",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,MQHXAEFTZWVNDN,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
MQTOSJVFKKJCRP,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCCNCCCCO1,C38H72N2O12,0,749.5158022108119,Azithromycin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MQTOSJVFKKJCRP,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,25.0,18.0,70.0,test,False,False
MRQIXHXHHPWVIL,c1ccc(N=Nc2cccc3ccccc23)cc1,C16H12N2O,0,249.10223947081198,Sudan I,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,MRQIXHXHHPWVIL,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,2.0,0.0,24.75,train,False,False
MRUAUOIMASANKQ,__ACYCLIC__MRUAUOIMASANKQ,C19H38N2O3,0,343.295519542812,Cocamidopropyl betaine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MRUAUOIMASANKQ,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,8.0,6.0,50.0,train,False,False
MUMGGOZAMZWBJJ,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,C19H28O2,0,289.216206602812,Testosterone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MUMGGOZAMZWBJJ,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,22.0,17.0,50.0,train,False,False
MVPKIPGHRNIOPT,c1ccc2n[nH]nc2c1,C8H9N3,0,148.08692375481198,"5,6-Dimethyl-1H-benzotriazol",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MVPKIPGHRNIOPT,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,16.0,8.0,60.0,train,False,False
MWMJPPMTXZJLIK,c1ccc(N=Nc2ccccc2)cc1,C17H15Br2N5O2,0,479.966525386812,Disperse Orange 61,9,10;20;30;40;50;60;70;80,8,V,True,True,False,MWMJPPMTXZJLIK,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,8.0,8.0,80.0,train,False,False
MWWBDLRPMWTLRX,N=c1nc[nH]cn1,C8H15N5S,0,214.11209294681197,Cybutryne-N-descyclopropyl,17,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MWWBDLRPMWTLRX,2025-01-17,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,17.0,17.0,70.0,train,False,False
MXWJVTOOROXGIU,c1ncncn1,C8H14ClN5,0,216.10104959481197,Atrazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MXWJVTOOROXGIU,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,20.0,18.0,40.0,train,False,False
MYSWGUAQZAJSOK,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,C17H18FN3O3,0,332.14049612281195,Ciprofloxacin,14,10;20;30;40;50;60;70;80;90;100;110;120;130,13,V,True,True,False,MYSWGUAQZAJSOK,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,25.0,23.0,130.0,train,False,False
MZZBPDKVEFVLFF,c1ncncn1,C9H13ClN6,0,241.09629856281197,Cyanazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,MZZBPDKVEFVLFF,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,5.0,5.0,40.0,train,False,False
NAVMQTYZDKMPEU,C=C(c1ccccc1)c1ccc2c(c1)CCCC2,C24H28O2,0,349.216206602812,Bexarotene,13,10;20;30;40;50;60;70;80;90;100;110;120,12,V,True,True,False,NAVMQTYZDKMPEU,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,13.0,12.0,120.0,train,False,False
NBMKJKDGKREAPL,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,C22H29ClO5,0,409.17762817481196,Beclomethasone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NBMKJKDGKREAPL,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,17.0,13.0,150.0,train,False,False
NCDNCNXCDXHOMX,O=C(CNC(=O)NCc1cscn1)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,C37H48N6O5S2,0,721.320037102812,Ritonavir,25,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NCDNCNXCDXHOMX,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,45.0,41.0,150.0,train,False,False
NDAUXUAQIAJITI,c1ccccc1,C13H21NO3,0,240.15941999881198,Salbutamol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NDAUXUAQIAJITI,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,21.0,16.0,50.0,train,False,False
NDPTTXIBLSWNSF,c1ccccc1,C13H20ClNO,0,242.13061840681198,threo-Dihydrobupropion,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NDPTTXIBLSWNSF,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,13.0,13.0,120.0,train,False,False
NENPYTRHICXVCS,C1=CCCCC1,C14H24N2O4,0,285.180883714812,Oseltamivir carboxylic acid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NENPYTRHICXVCS,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,17.0,17.0,60.0,train,False,False
NESMDKFCXPKLCY,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C24H26O2P+,1,378.173769588902,(5-Methoxy-5-oxopentyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,NESMDKFCXPKLCY,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
NFACJZMKEDPNKN,__ACYCLIC__NFACJZMKEDPNKN,C4H8Cl3O4P,0,256.92985487281203,Trichlorfon,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NFACJZMKEDPNKN,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,11.0,10.0,100.0,train,False,False
NFMIMWNQWAWNDW,O=c1ncnc[nH]1,C8H15N5O,0,198.13493656681197,2-Hydroxyatrazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NFMIMWNQWAWNDW,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,23.0,21.0,110.0,train,False,False
NGBBVGZWCFBOGO,c1ccc2c(c1)OCO2,C10H13NO2,0,180.10190512281198,Tenamfetamine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NGBBVGZWCFBOGO,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,10.0,10.0,100.0,train,False,False
NGBFQHCMQULJNZ,c1ccc(Nc2ccncc2)cc1,C16H20N4O3S,0,349.132887966812,Torasemide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NGBFQHCMQULJNZ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,37.0,26.0,150.0,train,False,False
NGWGVNKWZALWFL,c1ccc2oc(-c3[nH]c4ccccc4[nH+]3)cc2c1,C19H19N2O4S+,1,372.11328097490207,Fluorescent brightener 363,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,NGWGVNKWZALWFL,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
NHOWDZOIZKMVAI,c1ccc(C(c2ccccc2)c2cncnc2)cc1,C17H12Cl2N2O,0,331.039944830812,Fenarimol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NHOWDZOIZKMVAI,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,18.0,15.0,150.0,train,False,False
NHUHCSRWZMLRLA,O=S(=O)(Nc1ccno1)c1ccccc1,C11H13N3O3S,0,268.075038742812,Sulfisoxazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NHUHCSRWZMLRLA,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,10.0,3.0,30.0,train,False,False
NIFKBBMCXCMCAO,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,C17H21N5O9S2,0,504.08534571881205,Mesosulfuron-methyl,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NIFKBBMCXCMCAO,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,17.0,16.0,150.0,test,False,False
NIONDZDPPYHYKY,__ACYCLIC__NIONDZDPPYHYKY,C6H10O2,0,115.075356026812,trans-2-Hexenoic acid,15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,False,NIONDZDPPYHYKY,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False
NISVZEWKUNUGQQ,c1ccc(Cc2ccccc2)cc1,C21H28O6,0,377.1958650828119,"Bisphenol A bis(2,3-dihydroxypropyl) ether",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NISVZEWKUNUGQQ,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,4.0,4.0,40.0,train,False,False
NJKDOADNQSYQEV,c1ccccc1,C17H22I3N3O8,0,777.8613851308119,Iomeprol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NJKDOADNQSYQEV,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,14.0,14.0,150.0,train,False,False
NJMWOUFKYKNWDW,c1c[nH+]c[nH]1,C6H11N2+,1,112.09895123890199,1-Ethyl-3-methylimidazolium,9,10;20;30;40;50;60;70;80,8,V,True,True,True,NJMWOUFKYKNWDW,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
NMPOSNRHZIWLLL,O=C(OC1CC2CCC(C1)N2)c1ccccc1,C18H23NO4,0,318.169984682812,Cocaethylene,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NMPOSNRHZIWLLL,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,16.0,15.0,150.0,train,False,False
NNJVILVZKWQKPM,c1ccccc1,C14H22N2O,0,235.18048979081198,Lidocaine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NNJVILVZKWQKPM,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,20.0,16.0,100.0,train,False,False
NOOCSNJCXJYGPE,c1ccc(Nc2ccccn2)cc1,C14H11F3N2O2,0,297.08453871881204,Flunixin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NOOCSNJCXJYGPE,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,17.0,15.0,140.0,train,False,False
NPAGDVCDWIYMMC,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,C18H26O2,0,275.200556538812,19-Nortestosterone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NPAGDVCDWIYMMC,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,23.0,19.0,50.0,train,False,False
NPUKDXXFDDZOKR,c1ccc(Cn2ccnc2)cc1,C14H16N2O2,0,245.12845421881198,Amidate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NPUKDXXFDDZOKR,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,23.0,20.0,140.0,train,False,False
NQDJXKOVJZTUJA,O=C1Nc2cccnc2N(C2CC2)c2ncccc21,C15H14N4O,0,267.12403753481203,Nevirapine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NQDJXKOVJZTUJA,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,12.0,9.0,80.0,train,False,False
NQLVQOSNDJXLKG,c1ccccc1,C14H21NOS,0,252.14166175881198,Prosulfocarb,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NQLVQOSNDJXLKG,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,16.0,13.0,150.0,train,False,False
NQPDXQQQCQDHHW,c1ccc(Oc2ccc3[nH]cnc3c2)cc1,C14H9Cl3N2OS,0,358.9573934148121,Triclabendazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NQPDXQQQCQDHHW,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,21.0,17.0,150.0,train,False,False
NSMXQKNUPPXBRG,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,C13H20N4O3,0,281.160816966812,Lisofylline,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NSMXQKNUPPXBRG,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,7.0,7.0,60.0,train,False,False
NSOXQYCFHDMMGV,__ACYCLIC__NSOXQYCFHDMMGV,C14H32N2O4,0,293.243483970812,Edetol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,NSOXQYCFHDMMGV,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,3.0,3.0,40.0,train,False,False
NTHXOOBQLCIOLC,c1ccccc1,C19H26I3N3O9,0,821.887599878812,Iohexol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NTHXOOBQLCIOLC,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,11.0,11.0,90.0,train,False,False
NTJOBXMMWNYJFB,O=C(NCC1CCCN1)c1ccccc1,C17H27N3O4S,0,370.179503810812,Amisulpride,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NTJOBXMMWNYJFB,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,25.0,22.0,110.0,train,False,False
NUIURNJTPRWVAP,c1ccc(-c2ccccc2)cc1,C14H16N2,0,213.13862497881198,O-tolidine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,NUIURNJTPRWVAP,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,10.0,8.0,50.0,train,False,False
NUPJIGQFXCQJBK,O=C1CN=C(c2ccccn2)N1,C15H19N3O4,0,306.144832554812,Imazamox,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NUPJIGQFXCQJBK,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,15.0,15.0,150.0,train,False,False
NUVBSKCKDOMJSU,c1ccccc1,C9H10O3,0,167.070270646812,Ethylparaben,9,10;20;30;40;50;60;70;80,8,V,True,True,False,NUVBSKCKDOMJSU,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,8.0,6.0,21.0,train,False,False
NVEPPWDVLBMNMB,C(=Cc1cccs1)C1=NCCCN1,C12H16N2S,0,221.11069597881198,Morantel,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NVEPPWDVLBMNMB,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,15.0,10.0,110.0,train,False,False
NWIBSHFKIJFRCO,O=C1C=CC(=O)C2=C1CC1C3NC3CN21,C15H18N4O5,0,335.13499614281204,Mitomycin C,15,10;20;30;40;50;60;70;80;90;100;120;130;140;150,14,V,True,True,False,NWIBSHFKIJFRCO,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,19.0,18.0,150.0,train,False,False
NWIUTZDMDHAVTP,c1ccc(CCOCC2CC2)cc1,C18H29NO3,0,308.22202025481204,Betaxolol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NWIUTZDMDHAVTP,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,11.0,8.0,50.0,train,False,False
NWUWYYSKZYIQAE,c1ccccc1,C18H28N2O3,0,321.21726922281204,Iprovalicarb,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NWUWYYSKZYIQAE,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,19.0,16.0,150.0,train,False,False
NWVVVBRKAWDGAB,c1ccccc1,C7H8O2,0,125.059705962812,4-Methoxyphenol,6,10;20;30;40;50,5,V,True,True,False,NWVVVBRKAWDGAB,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,5.0,5.0,40.0,train,False,False
NWWZPOKUUAIXIW,N=C1NCOCN1Cc1cncs1,C8H10ClN5O3S,0,292.026564326812,Thiamethoxam,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NWWZPOKUUAIXIW,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,23.0,20.0,90.0,train,False,False
NWXMGUDVXFXRIG,O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,C22H24N2O8,0,445.1605421948119,Tetracycline,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NWXMGUDVXFXRIG,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,30.0,26.0,150.0,test,False,False
NXFQHRVNIOXGAQ,O=C1CN(N=Cc2ccco2)C(=O)N1,C8H6N4O5,0,239.041095758812,Nitrofurantoin,3,10;20;30,3,V,True,True,False,NXFQHRVNIOXGAQ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,4.0,1.0,24.25,val,False,False
NXGAOFONOFYCNG,O=P(Cc1ccccc1)(c1ccccc1)c1ccccc1,C19H17OP,0,293.108978260812,Benzyldiphenylphosphine oxide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,NXGAOFONOFYCNG,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,10.0,10.0,100.0,train,False,False
NXHFPNVCAZMTSG,c1ccccc1,C9H11NO2,0,166.086255058812,2-Hydroxy-N-phenylpropanamide,11,10;20;30;40;50;60;70;80;90;100,10,V,True,True,False,NXHFPNVCAZMTSG,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,1.0,1.0,30.0,train,False,False
NYHBQMYGNKIUIF,O=c1nc[nH]c2c1ncn2C1CCCO1,C10H13N5O5,0,284.09894498281204,Guanosine,9,10;20;30;40;50;60;70;80,8,V,True,True,False,NYHBQMYGNKIUIF,2025-01-17,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,34.0,25.0,50.0,train,False,False
