spectrum_id,compound_name,adduct,ion_mode,charge,precursor_mz_gnps,exact_mass_gnps,source_file,chemical_class,smiles_gnps,smiles_maf,formula_maf,mz_maf,adduct_maf,retention_time_maf,key,scaffold_group,key_maf,scaffold_group_maf,formula_rdkit_parent,monoisotopic_mass_parent,theoretical_precursor_mz,precursor_err_da,exactmass_err_da,elements,n_components_raw,charged_raw,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00012718907,Pinastric acid,M-H,Negative,-1,351.087,352.095,483 Scan.mzXML,Pulvinic Acid Derivatives,COC1=CC=C(C=C1)C2=C(/C(=C(/C3=CC=CC=C3)\C(=O)OC)/OC2=O)O,COC1=CC=C(C=C1)C2=C(/C(=C(/C3=CC=CC=C3)\C(=O)OC)/OC2=O)O,C20H16O6,351.0868882,M-H,5.7,KXQKSBAGVQMQSN,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,KXQKSBAGVQMQSN,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,C20H16O6,352.0946882319999,351.0874122319999,-0.0004122319999169122,0.00031176800013099637,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
CCMSLIB00012718908,Placodiolic acid,M-H,Negative,-1,375.108,376.116,484 Scan.mzXML,Dibenzofuran,CC1=C(C(=C(C2=C1OC3(C2(C(=C(C(=O)C3)C(=O)C)O)C)OC)O)C(=O)C)O,CC1=C(C(=C(C2=C1OC3(C2(C(=C(C(=O)C3)C(=O)C)O)C)OC)O)C(=O)C)O,C19H20O8,375.1080176,M-H,5.9,TUENYOIQMXRNRF,O=C1C=CC2c3ccccc3OC2C1,TUENYOIQMXRNRF,O=C1C=CC2c3ccccc3OC2C1,C19H20O8,376.1158175999999,375.1085415999999,-0.000541599999905884,0.0001824000000851811,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00012718909,Planaic acid,M-H,Negative,-1,471.238,472.246,485 Scan.mzXML,Didepside,CCCCCC1=C(C(=CC(=C1)OC)OC)C(=O)OC2=CC(=C(C(=C2)OC)C(=O)O)CCCCC,CCCCCC1=C(C(=CC(=C1)OC)OC)C(=O)OC2=CC(=C(C(=C2)OC)C(=O)O)CCCCC,C27H36O7,471.2383035,M-H,6,FNJKTDQIJKLZGZ,O=C(Oc1ccccc1)c1ccccc1,FNJKTDQIJKLZGZ,O=C(Oc1ccccc1)c1ccccc1,C27H36O7,472.2461034919999,471.2388274919999,-0.0008274919999280428,-0.00010349199993697766,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718910,Polyporic acid,M-H,Negative,-1,291.066,292.074,486 Scan.mzXML,Quinone,C1=CC=C(C=C1)C2=C(C(=O)C(=C(C2=O)O)C3=CC=CC=C3)O,C1=CC=C(C=C1)C2=C(C(=O)C(=C(C2=O)O)C3=CC=CC=C3)O,C18H12O4,291.0657589,M-H,5.2,HZKFHDXTSAYOSN,O=C1C=C(c2ccccc2)C(=O)C=C1c1ccccc1,HZKFHDXTSAYOSN,O=C1C=C(c2ccccc2)C(=O)C=C1c1ccccc1,C18H12O4,292.07355886399995,291.06628286399996,-0.00028286399998478373,0.0004411360000631248,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00012718911,Porphyrilic acid,M-H,Negative,-1,313.035,314.043,487 Scan.mzXML,Dibenzofuran,CC1=CC(=C2C3=C(C=C(C4=C3COC4=O)O)OC2=C1C(=O)O)O,CC1=CC(=C2C3=C(C=C(C4=C3COC4=O)O)OC2=C1C(=O)O)O,C16H10O7,313.0348527,M-H,4.2,QZYZPZAPRHESDA,O=C1OCc2c1ccc1oc3ccccc3c21,QZYZPZAPRHESDA,O=C1OCc2c1ccc1oc3ccccc3c21,C16H10O7,314.04265265999993,313.03537665999994,-0.0003766599999153186,0.0003473400000757465,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718912,Praesorediosic acid,M-H,Negative,-1,381.228,382.236,488 Scan.mzXML,Paraconic acids,O=C1O[C@H](CCCCCCCCCCCCCOOC=C)C(C(O)=O)=C1C,O=C1O[C@H](CCCCCCCCCCCCCOOC=C)C(C(O)=O)=C1C,C21H34O6,381.2277,M-H,5.7,MOSLBTVFHZMYMH,O=C1C=CCO1,MOSLBTVFHZMYMH,O=C1C=CCO1,C21H34O6,382.23553880799994,381.22826280799995,-0.0002628079999453803,0.00046119200004568484,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718913,Protocetraric acid,M-H,Negative,-1,373.056,374.064,489 Scan.mzXML,Depsidone,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C=O)O,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)C=O)O,C18H14O9,373.055982,M-H,4.8,VOXMONAUSQZPTP,O=C1Oc2ccccc2Oc2ccccc21,VOXMONAUSQZPTP,O=C1Oc2ccccc2Oc2ccccc21,C18H14O9,374.0637820279999,373.0565060279999,-0.0005060279999042905,0.00021797200014361806,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718914,Protoconstipatic acid,M-H,Negative,-1,367.248,368.256,490 Scan.mzXML,Paraconic acids,C[C@@H](CCCCCCCCCCCCC[C@H]1[C@@H](C(=C)C(=O)O1)C(=O)O)O,C[C@@H](CCCCCCCCCCCCC[C@H]1[C@@H](C(=C)C(=O)O1)C(=O)O)O,C21H36O5,367.2484742,M-H,6,UYUDMGMNHAKPEV,C=C1CCOC1=O,UYUDMGMNHAKPEV,C=C1CCOC1=O,C21H36O5,368.2562742519999,367.2489982519999,-0.000998251999931199,-0.00027425199994013383,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718915,allo-Protolichesterinic acid,M-H,Negative,-1,323.222,324.23,491 Scan.mzXML,Paraconic acids,CCCCCCCCCCCCC[C@H]1[C@H](C(=C)C(=O)O1)C(=O)O,CCCCCCCCCCCCC[C@H]1[C@H](C(=C)C(=O)O1)C(=O)O,C19H32O4,323.2222595,M-H,7.1,WZYZDHVPSZCEEP,C=C1CCOC1=O,WZYZDHVPSZCEEP,C=C1CCOC1=O,C19H32O4,324.23005950399994,323.22278350399995,-0.0007835039999690707,-5.9503999921162176e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718916,Protolichesterinic acid,M-H,Negative,-1,323.222,324.23,492 Scan.mzXML,Paraconic acids,CCCCCCCCCCCCCC1C(C(=C)C(=O)O1)C(=O)O,CCCCCCCCCCCCCC1C(C(=C)C(=O)O1)C(=O)O,C19H32O4,323.2222595,M-H,6.9,WZYZDHVPSZCEEP,C=C1CCOC1=O,WZYZDHVPSZCEEP,C=C1CCOC1=O,C19H32O4,324.23005950399994,323.22278350399995,-0.0007835039999690707,-5.9503999921162176e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718917,Pseudocyphellarin A,M-H,Negative,-1,401.124,402.132,493 Scan.mzXML,Didepside,CC1=C(C(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2C)C)C(=O)OC)O)C)O)C=O)O)C,CC1=C(C(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2C)C)C(=O)OC)O)C)O)C=O)O)C,C21H22O8,401.1236677,M-H,6.7,UHFZDRSLNDPMRZ,O=C(Oc1ccccc1)c1ccccc1,UHFZDRSLNDPMRZ,O=C(Oc1ccccc1)c1ccccc1,C21H22O8,402.1314676639999,401.1241916639999,-0.00019166399988534977,0.0005323360001057154,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718918,Pseudocyphellarin B,M-H,Negative,-1,403.139,404.147,494 Scan.mzXML,Didepside,CC1=C(C(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2C)C)C(=O)OC)O)C)O)CO)O)C,CC1=C(C(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2C)C)C(=O)OC)O)C)O)CO)O)C,C21H24O8,403.1393177,M-H,5.8,SEYDJFVJGHBZJQ,O=C(Oc1ccccc1)c1ccccc1,SEYDJFVJGHBZJQ,O=C(Oc1ccccc1)c1ccccc1,C21H24O8,404.1471177279999,403.1398417279999,-0.0008417279998980121,-0.00011772799990694693,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718919,Pseudoplacodiolic acid,M-H,Negative,-1,375.108,376.116,495 Scan.mzXML,Dibenzofuran,CC1=C(C(=C2C(=C1O)C3(C(=C(C(=O)CC3(O2)OC)C(=O)C)O)C)C(=O)C)O,CC1=C(C(=C2C(=C1O)C3(C(=C(C(=O)CC3(O2)OC)C(=O)C)O)C)C(=O)C)O,C19H20O8,375.1080176,M-H,5.8,HCSONWDCGXFSJK,O=C1C=CC2c3ccccc3OC2C1,HCSONWDCGXFSJK,O=C1C=CC2c3ccccc3OC2C1,C19H20O8,376.1158175999999,375.1085415999999,-0.000541599999905884,0.0001824000000851811,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00012718920,Psoromic acid,M-H,Negative,-1,357.061,358.069,496 Scan.mzXML,Depsidone,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=CC(=C3C)OC)C(=O)O)C=O)O,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=CC(=C3C)OC)C(=O)O)C=O)O,C18H14O8,357.0610674,M-H,5.3,FUCWJKJZOHOLEO,O=C1Oc2ccccc2Oc2ccccc21,FUCWJKJZOHOLEO,O=C1Oc2ccccc2Oc2ccccc21,C18H14O8,358.0688674079999,357.0615914079999,-0.0005914079999342903,0.00013259200011361827,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718921,Pulvinamide,M-H,Negative,-1,306.077,307.085,497 Scan.mzXML,Pulvinic Acid Derivatives,C1=CC=C(C=C1)C2=C(/C(=C(/C3=CC=CC=C3)\C(=O)N)/OC2=O)O,C1=CC=C(C=C1)C2=C(/C(=C(/C3=CC=CC=C3)\C(=O)N)/OC2=O)O,C18H13NO4,306.0766579,M-H,5.4,WRHGFSYRCKIXSB,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,WRHGFSYRCKIXSB,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,C18H13NO4,307.084457896,306.077181896,-0.00018189600001505823,0.0005421039999760069,C;H;N;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00012718922,Pulvic dilactone,M+H,Positive,1,291.066,290.058,498 Scan.mzXML,Pulvinic Acid Derivatives,C1=CC=C(C=C1)C2=C3C(=C(C(=O)O3)C4=CC=CC=C4)OC2=O,C1=CC=C(C=C1)C2=C3C(=C(C(=O)O3)C4=CC=CC=C4)OC2=O,C18H10O4,291.0657088,M+H,4.8,KQTXUHHOWJUFOZ,O=C1OC2=C(c3ccccc3)C(=O)OC2=C1c1ccccc1,KQTXUHHOWJUFOZ,O=C1OC2=C(c3ccccc3)C(=O)OC2=C1c1ccccc1,C18H10O4,290.05790879999995,291.06518479999994,0.0008152000000336557,9.120000004259055e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718923,Pulvinic acid,M-H,Negative,-1,307.061,308.069,499 Scan.mzXML,Pulvinic Acid Derivatives,C1=CC=C(C=C1)C2=C(/C(=C(/C3=CC=CC=C3)\C(=O)O)/OC2=O)O,C1=CC=C(C=C1)C2=C(/C(=C(/C3=CC=CC=C3)\C(=O)O)/OC2=O)O,C18H12O5,307.0606735,M-H,5.1,CMFBGFRHPQTELQ,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,CMFBGFRHPQTELQ,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,C18H12O5,308.0684734839999,307.06119748399993,-0.00019748399995478394,0.0005265160000931246,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CCMSLIB00012718924,Pulvinic dilactone,M-H,Negative,-1,289.05,290.058,500 Scan.mzXML,Pulvinic Acid Derivatives,O=C(O1)C(C2=CC=CC=C2)=C(OC3=O)C1=C3C4=CC=CC=C4,O=C(O1)C(C2=CC=CC=C2)=C(OC3=O)C1=C3C4=CC=CC=C4,C18H10O4,289.0501,M-H,4.7,KQTXUHHOWJUFOZ,O=C1OC2=C(c3ccccc3)C(=O)OC2=C1c1ccccc1,KQTXUHHOWJUFOZ,O=C1OC2=C(c3ccccc3)C(=O)OC2=C1c1ccccc1,C18H10O4,290.0579088,289.0506328,-0.000632800000005318,9.119999998574713e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718925,Quaesitic acid,M-H,Negative,-1,485.036,486.043,501 Scan.mzXML,Depsidone,OC(C=C1C)=C(C(OC2=C(O3)C(COC(/C=C/C(O)=O)=O)=C(C4=C2C(OC4=O)O)O)=C1C3=O)C=O,OC(C=C1C)=C(C(OC2=C(O3)C(COC(/C=C/C(O)=O)=O)=C(C4=C2C(OC4=O)O)O)=C1C3=O)C=O,C22H14O13,485.0356,M-H,4.7,WTTKLUBBGWMOHA,O=C1Oc2ccc3c(c2Oc2ccccc21)COC3=O,WTTKLUBBGWMOHA,O=C1Oc2ccc3c(c2Oc2ccccc21)COC3=O,C22H14O13,486.04344050799983,485.03616450799984,-0.00016450799984113473,-0.00044050799982642275,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718926,Ramalinolic acid,M-H,Negative,-1,431.171,432.178,502 Scan.mzXML,Didepside,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2O)OC)CCC)O,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2O)OC)CCC)O,C23H28O8,431.1706179,M-H,5.6,OBTGVDPYKOUXDZ,O=C(Oc1ccccc1)c1ccccc1,OBTGVDPYKOUXDZ,O=C(Oc1ccccc1)c1ccccc1,C23H28O8,432.17841785599995,431.17114185599996,-0.00014185599997063036,-0.0004178559999559184,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718927,Rangiformic acid,M-H,Negative,-1,385.259,386.267,503 Scan.mzXML,Acid,CCCCCCCCCCCCCC[C@@H]([C@H](CC(=O)O)C(=O)O)C(=O)OC,CCCCCCCCCCCCCC[C@@H]([C@H](CC(=O)O)C(=O)O)C(=O)OC,C21H38O6,385.2590389,M-H,6.6,LGCPAGYPUFWEBQ,__ACYCLIC__LGCPAGYPUFWEBQ,LGCPAGYPUFWEBQ,__ACYCLIC__LGCPAGYPUFWEBQ,C21H38O6,386.2668389359999,385.2595629359999,-0.0005629359998806649,0.00016106400011040023,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718928,Retigeranic acid A,M-H,Negative,-1,369.279,370.287,504 Scan.mzXML,Terpene,C[C@@H]1CCC23[C@H]1CC[C@]2([C@H]4C[C@]5(CC[C@H]([C@@H]5CC4=C3C(=O)O)C(C)C)C)C,C[C@@H]1CCC23[C@H]1CC[C@]2([C@H]4C[C@]5(CC[C@H]([C@@H]5CC4=C3C(=O)O)C(C)C)C)C,C25H38O2,369.2793805,M-H,7.1,GTPDAZPJWLNUDK,C1=C2CC3CCCC3CC2C2CCC3CCCC132,GTPDAZPJWLNUDK,C1=C2CC3CCCC3CC2C2CCC3CCCC132,C25H38O2,370.287180456,369.279904456,-0.0009044560000006641,-0.00018045600000959894,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00012718929,Retigeric acid A,M-H,Negative,-1,471.347,472.355,505 Scan.mzXML,Terpene,CC(C)[C@H]1CC[C@@H]2[C@@]1(CC[C@]3([C@]2(CC=C4[C@@H]3CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)C(=O)O)O)O)C)C)C)C,CC(C)[C@H]1CC[C@@H]2[C@@]1(CC[C@]3([C@]2(CC=C4[C@@H]3CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)C(=O)O)O)O)C)C)C)C,C30H48O4,471.34746,M-H,5.8,CDJHWSUBFSVZDX,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,CDJHWSUBFSVZDX,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,C30H48O4,472.3552600159999,471.3479840159999,-0.0009840159999043863,-0.0002600159998564777,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00012718930,Rhizonic acid,M-H,Negative,-1,195.066,196.074,506 Scan.mzXML,Cleavage Products of Depsides and Depsidones,CC1=CC(=C(C(=C1C(=O)O)O)C)OC,CC1=CC(=C(C(=C1C(=O)O)O)C)OC,C10H12O4,195.0657589,M-H,5.1,BMRVNZZVDSVOQG,c1ccccc1,BMRVNZZVDSVOQG,c1ccccc1,C10H12O4,196.073558864,195.06628286400002,-0.00028286400001320544,0.0004411360000062814,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00012718931,Roccellaric acid,M-H,Negative,-1,325.238,326.246,507 Scan.mzXML,Paraconic acids,CCCCCCCCCCCCC[C@@H]1[C@H]([C@@H](C(=O)O1)C)C(=O)O,CCCCCCCCCCCCC[C@@H]1[C@H]([C@@H](C(=O)O1)C)C(=O)O,C19H34O4,325.2379096,M-H,6.7,WLGALFYTFVOQPY,O=C1CCCO1,WLGALFYTFVOQPY,O=C1CCCO1,C19H34O4,326.24570956799994,325.23843356799995,-0.00043356799994853645,0.00029043200004252867,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718932,Roccellic acid,M-H,Negative,-1,299.222,300.23,508 Scan.mzXML,Acid,CCCCCCCCCCCC[C@H]([C@H](C)C(=O)O)C(=O)O,CCCCCCCCCCCC[C@H]([C@H](C)C(=O)O)C(=O)O,C17H32O4,299.2222595,M-H,6,CADNMISJDLVPCK,__ACYCLIC__CADNMISJDLVPCK,CADNMISJDLVPCK,__ACYCLIC__CADNMISJDLVPCK,C17H32O4,300.230059504,299.222783504,-0.0007835040000259141,-5.9503999978005595e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718933,Rugulosin,M-H,Negative,-1,541.114,542.121,509 Scan.mzXML,Quinone,CC1=CC2=C(C(=C1)O)C(=C3C(=O)C4C(C5C3(C2=O)C6C(C5C47C(=C(C8=C(C7=O)C=C(C=C8O)C)O)C6=O)O)O)O,CC1=CC2=C(C(=C1)O)C(=C3C(=O)C4C(C5C3(C2=O)C6C(C5C47C(=C(C8=C(C7=O)C=C(C=C8O)C)O)C6=O)O)O)O,C30H22O10,541.1134969,M-H,5.3,QFDPVUTXKUGISP,O=C1C2=Cc3ccccc3C(=O)C23C2CC4C3CC1C41C(=O)c3ccccc3C=C1C2=O,QFDPVUTXKUGISP,O=C1C2=Cc3ccccc3C(=O)C23C2CC4C3CC1C41C(=O)c3ccccc3C=C1C2=O,C30H22O10,542.1212969039999,541.1140209039999,-2.0903999825350184e-05,-0.00029690399992432503,C;H;O;,1.0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718934,Russulone,M-H,Negative,-1,351.051,352.058,510 Scan.mzXML,Quinone,OC1=C2C(C=C(C)OC2=O)=CC(C(C3=CC(OC)=CC(O)=C43)=O)=C1C4=O,OC1=C2C(C=C(C)OC2=O)=CC(C(C3=CC(OC)=CC(O)=C43)=O)=C1C4=O,C19H12O7,351.0505,M-H,5.9,OMBGHWRRURDJMX,O=C1c2ccccc2C(=O)c2cc3c(=O)occc3cc21,OMBGHWRRURDJMX,O=C1c2ccccc2C(=O)c2cc3c(=O)occc3cc21,C19H12O7,352.05830272399993,351.05102672399994,-2.6723999951627775e-05,-0.0003027239999369158,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00012718935,Salazinic acid,M-H,Negative,-1,387.035,388.043,511 Scan.mzXML,Depsidone,OC(C=C1C)=C(C(OC2=C(O3)C(CO)=C(C4=C2C(OC4=O)O)O)=C1C3=O)C=O,OC(C=C1C)=C(C(OC2=C(O3)C(CO)=C(C4=C2C(OC4=O)O)O)=C1C3=O)C=O,C18H12O10,387.0352,M-H,4.6,QQTKVXCQLZIJPP,O=C1Oc2ccc3c(c2Oc2ccccc21)COC3=O,QQTKVXCQLZIJPP,O=C1Oc2ccc3c(c2Oc2ccccc21)COC3=O,C18H12O10,388.0430465839999,387.0357705839999,-0.000770583999894825,-4.658399990375983e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718936,Scabrosin acetate butanoate,M-H,Negative,-1,531.09,532.097,512 Scan.mzXML,"Epidithiopiperazine-2,5-dione",CC(O[C@H]1C=C2C[C@@]34C(N5[C@@H]6[C@@H]7[C@H]([C@@H](OC(CCC)=O)C=C6C[C@@]5(SS4)C(N3[C@@H]2[C@@H]8[C@H]1O8)=O)O7)=O)=O,CC(O[C@H]1C=C2C[C@@]34C(N5[C@@H]6[C@@H]7[C@H]([C@@H](OC(CCC)=O)C=C6C[C@@]5(SS4)C(N3[C@@H]2[C@@H]8[C@H]1O8)=O)O7)=O)=O,C24H24N2O8S2,531.0896,M-H,5.2,OBYDDBDJKUQGLS,O=C1N2C3C(=CCC4OC43)CC23SSC12CC1=CCC4OC4C1N2C3=O,OBYDDBDJKUQGLS,O=C1N2C3C(=CCC4OC43)CC23SSC12CC1=CCC4OC4C1N2C3=O,C24H24N2O8S2,532.0974077279999,531.0901317279998,-0.0001317279998147569,-0.00040772799991373176,C;H;N;O;S;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
