library,SpectrumID,Compound_Name,Adduct,Instrument,Ion_Mode,Precursor_MZ,Smiles,create_time,key
LDB_POSITIVE,CCMSLIB00005719827,Sekikaic acid,[2M+NH4],Orbitrap,Positive,854.36,Oc1c(C(=O)Oc2c(OC)cc(c(C(=O)O)c2O)CCC)c(CCC)cc(OC)c1,2020-03-23 11:24:15.0,CPHXGYQLOSNELY
LDB_POSITIVE,CCMSLIB00005719828,Sekikaic acid,[M+H],Orbitrap,Positive,419.171,Oc1c(C(=O)Oc2c(OC)cc(c(C(=O)O)c2O)CCC)c(CCC)cc(OC)c1,2020-03-23 11:24:15.0,CPHXGYQLOSNELY
LDB_POSITIVE,CCMSLIB00005719829,Sekikaic acid,[M+K],Orbitrap,Positive,457.126,Oc1c(C(=O)Oc2c(OC)cc(c(C(=O)O)c2O)CCC)c(CCC)cc(OC)c1,2020-03-23 11:24:15.0,CPHXGYQLOSNELY
LDB_POSITIVE,CCMSLIB00005719830,Sekikaic acid,[M+Na],Orbitrap,Positive,441.152,Oc1c(C(=O)Oc2c(OC)cc(c(C(=O)O)c2O)CCC)c(CCC)cc(OC)c1,2020-03-23 11:24:15.0,CPHXGYQLOSNELY
LDB_POSITIVE,CCMSLIB00005719831,Squamatic acid,[2M+Na],Orbitrap,Positive,803.18,Oc1c(C(=O)Oc2cc(C)c(c(O)c2C)C(=O)O)c(C)cc(OC)c1C(=O)O,2020-03-23 11:24:15.0,WCWYEXBIRSSVGF
LDB_POSITIVE,CCMSLIB00005719832,Squamatic acid,[M+Na+CH3CN],Orbitrap,Positive,454.111,Oc1c(C(=O)Oc2cc(C)c(c(O)c2C)C(=O)O)c(C)cc(OC)c1C(=O)O,2020-03-23 11:24:15.0,WCWYEXBIRSSVGF
LDB_POSITIVE,CCMSLIB00005719833,Squamatic acid,[M+H],Orbitrap,Positive,391.103,Oc1c(C(=O)Oc2cc(C)c(c(O)c2C)C(=O)O)c(C)cc(OC)c1C(=O)O,2020-03-23 11:24:15.0,WCWYEXBIRSSVGF
LDB_POSITIVE,CCMSLIB00005719834,Squamatic acid,[M+Na],Orbitrap,Positive,413.085,Oc1c(C(=O)Oc2cc(C)c(c(O)c2C)C(=O)O)c(C)cc(OC)c1C(=O)O,2020-03-23 11:24:15.0,WCWYEXBIRSSVGF
LDB_POSITIVE,CCMSLIB00005719835,Miriquidic acid,[2M+Na],Orbitrap,Positive,939.378,Oc1cc(OC(=O)c2c(O)cc(OC)cc2CCC(=O)CC)cc(CCCCC)c1C(=O)O,2020-03-23 11:24:15.0,UCYIOAVHQGSYLP
LDB_POSITIVE,CCMSLIB00005719836,Miriquidic acid,[2M+NH4],Orbitrap,Positive,934.422,Oc1cc(OC(=O)c2c(O)cc(OC)cc2CCC(=O)CC)cc(CCCCC)c1C(=O)O,2020-03-23 11:24:15.0,UCYIOAVHQGSYLP
LDB_POSITIVE,CCMSLIB00005719837,Miriquidic acid,[M+H],Orbitrap,Positive,459.202,Oc1cc(OC(=O)c2c(O)cc(OC)cc2CCC(=O)CC)cc(CCCCC)c1C(=O)O,2020-03-23 11:24:15.0,UCYIOAVHQGSYLP
LDB_POSITIVE,CCMSLIB00005719838,Miriquidic acid,[M+Na],Orbitrap,Positive,481.184,Oc1cc(OC(=O)c2c(O)cc(OC)cc2CCC(=O)CC)cc(CCCCC)c1C(=O)O,2020-03-23 11:24:15.0,UCYIOAVHQGSYLP
LDB_POSITIVE,CCMSLIB00005719839,Miriquidic acid,[M+NH4],Orbitrap,Positive,476.228,Oc1cc(OC(=O)c2c(O)cc(OC)cc2CCC(=O)CC)cc(CCCCC)c1C(=O)O,2020-03-23 11:24:15.0,UCYIOAVHQGSYLP
LDB_POSITIVE,CCMSLIB00005719840,Ovoic acid,[M+H],Orbitrap,Positive,483.129,Cc1c(c(O)cc(O)c1)C(=O)Oc1cc(OC)c(C(=O)Oc2cc(O)c(C(=O)O)c(C)c2)c(C)c1,2020-03-23 11:24:15.0,BXLGBRLDRRZQKR
LDB_POSITIVE,CCMSLIB00005719841,Argopsin,[M+H+CH3OH],Orbitrap,Positive,429.051,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)Cl)OC)C)c(C=O)c(O)c1Cl,2020-03-23 11:24:15.0,SNNDIPJEAQAKTJ
LDB_POSITIVE,CCMSLIB00005719842,Argopsin,[M+H],Orbitrap,Positive,397.025,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)Cl)OC)C)c(C=O)c(O)c1Cl,2020-03-23 11:24:15.0,SNNDIPJEAQAKTJ
LDB_POSITIVE,CCMSLIB00005719843,Caloploicin,[M+H],Orbitrap,Positive,402.991,Cc1c2c(Oc3c(OC2=O)c(c(c(c3C)Cl)OC)C)c(Cl)c(O)c1Cl,2020-03-23 11:24:15.0,MTWNEIGWRWQLFS
LDB_POSITIVE,CCMSLIB00005719844,Constictic acid,[2M+Na],Orbitrap,Positive,827.107,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 11:24:15.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005719845,Constictic acid,[2M+NH4],Orbitrap,Positive,822.152,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 11:24:15.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005719846,Constictic acid,[M+H+CH3OH],Orbitrap,Positive,435.093,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 11:24:15.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005719847,Constictic acid,[M+H],Orbitrap,Positive,403.066,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 11:24:15.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005719848,Constictic acid,[M+NH4],Orbitrap,Positive,420.093,Cc1cc(c(c2c1C(=O)Oc1c(O2)c2c(c(c1CO)O)C(=O)OC2O)C=O)OC,2020-03-23 11:24:15.0,FYPCEUKJORJHDL
LDB_POSITIVE,CCMSLIB00005719849,Dechlorodiploicin,[M+H+CH3OH],Orbitrap,Positive,421.001,O=C1Oc2c(c(C)c(Cl)c(OC)c2)Oc2c(Cl)c(O)c(Cl)c(C)c12,2020-03-23 11:24:15.0,XEDMLQPKKYHCKK
LDB_POSITIVE,CCMSLIB00005719850,Dechlorodiploicin,[M+H],Orbitrap,Positive,388.975,O=C1Oc2c(c(C)c(Cl)c(OC)c2)Oc2c(Cl)c(O)c(Cl)c(C)c12,2020-03-23 11:24:15.0,XEDMLQPKKYHCKK
LDB_POSITIVE,CCMSLIB00005719851,Dechlorodiploicin,[M+NH4],Orbitrap,Positive,406.002,O=C1Oc2c(c(C)c(Cl)c(OC)c2)Oc2c(Cl)c(O)c(Cl)c(C)c12,2020-03-23 11:24:15.0,XEDMLQPKKYHCKK
LDB_POSITIVE,CCMSLIB00005719852,Diploicin,[M+H+CH3OH],Orbitrap,Positive,454.962,O=C1c2c(C)c(Cl)c(O)c(Cl)c2Oc2c(O1)c(c(c(c2C)Cl)OC)Cl,2020-03-23 11:24:15.0,AXZCNBVMHHTPKA
LDB_POSITIVE,CCMSLIB00005719853,Lividic acid,[2M+H],Orbitrap,Positive,1001.42,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005719854,Lividic acid,[2M+Na],Orbitrap,Positive,1023.4,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005719855,Lividic acid,[2M+NH4],Orbitrap,Positive,1018.44,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005719856,Lividic acid,[M+H],Orbitrap,Positive,501.212,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005719857,Lividic acid,[M+Na],Orbitrap,Positive,523.194,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005719858,Lividic acid,[M+NH4],Orbitrap,Positive,518.239,O=C1c2c(CC(=O)CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,YFNNJORBJZUGCV
LDB_POSITIVE,CCMSLIB00005719859,Lobaric acid,[2M+Na],Orbitrap,Positive,935.347,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719860,Lobaric acid,[2M+NH4],Orbitrap,Positive,930.391,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719861,Lobaric acid,[M+Na+CH3CN],Orbitrap,Positive,520.195,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719862,Lobaric acid,[M+H+CH3OH],Orbitrap,Positive,489.212,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719863,Lobaric acid,[M+H],Orbitrap,Positive,457.186,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719864,Lobaric acid,[M+Na],Orbitrap,Positive,479.168,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719865,Lobaric acid,[M+NH4],Orbitrap,Positive,474.213,O=C1c2c(C(=O)CCCC)cc(OC)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,JHEWMLHQNRHTQX
LDB_POSITIVE,CCMSLIB00005719866,Nornotatic acid,[M+H],Orbitrap,Positive,331.082,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 11:24:15.0,HETZRHDDRHBPKX
LDB_POSITIVE,CCMSLIB00005719867,Notatic acid,[M+H],Orbitrap,Positive,345.097,O=C1c2c(C)cc(OC)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 11:24:15.0,IXEVSIMCIWOSQO
LDB_POSITIVE,CCMSLIB00005719868,Notatic acid,[M+NH4],Orbitrap,Positive,362.124,O=C1c2c(C)cc(OC)c(C)c2Oc2c(O1)cc(c(c2C)C(=O)O)O,2020-03-23 11:24:15.0,IXEVSIMCIWOSQO
LDB_POSITIVE,CCMSLIB00005719869,Physodalic acid,[M+H],Orbitrap,Positive,417.082,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)COC(=O)C,2020-03-23 11:24:15.0,SKXNIRUDASOCCN
LDB_POSITIVE,CCMSLIB00005719870,Physodalic acid,[M+NH4],Orbitrap,Positive,434.109,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)COC(=O)C,2020-03-23 11:24:15.0,SKXNIRUDASOCCN
LDB_POSITIVE,CCMSLIB00005719871,Stictic acid,[M+H+CH3OH],Orbitrap,Positive,419.098,O=C1c2c(C)cc(OC)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)C,2020-03-23 11:24:15.0,SKCUFZLDTAYNBZ
LDB_POSITIVE,CCMSLIB00005719872,Stictic acid,[M+H],Orbitrap,Positive,387.072,O=C1c2c(C)cc(OC)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)C,2020-03-23 11:24:15.0,SKCUFZLDTAYNBZ
LDB_POSITIVE,CCMSLIB00005719873,Stictic acid,[M+Na],Orbitrap,Positive,409.054,O=C1c2c(C)cc(OC)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)C,2020-03-23 11:24:15.0,SKCUFZLDTAYNBZ
LDB_POSITIVE,CCMSLIB00005719874,Variolaric acid,[M+H+CH3OH],Orbitrap,Positive,347.077,O=C1c2c(C)cc(O)cc2Oc2c(O1)cc1c(c2O)C(=O)OC1,2020-03-23 11:24:15.0,LPUOVEFMUOQBFV
LDB_POSITIVE,CCMSLIB00005719875,Variolaric acid,[M+H],Orbitrap,Positive,315.051,O=C1c2c(C)cc(O)cc2Oc2c(O1)cc1c(c2O)C(=O)OC1,2020-03-23 11:24:15.0,LPUOVEFMUOQBFV
LDB_POSITIVE,CCMSLIB00005719876,Virensic acid,[M+H+CH3OH],Orbitrap,Positive,391.103,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 11:24:15.0,FOKAHYDSEWGOHN
LDB_POSITIVE,CCMSLIB00005719877,Virensic acid,[M+H],Orbitrap,Positive,359.077,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 11:24:15.0,FOKAHYDSEWGOHN
LDB_POSITIVE,CCMSLIB00005719878,3-Methoxycolensoic acid,[2M+Na],Orbitrap,Positive,967.409,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005719879,3-Methoxycolensoic acid,[2M+NH4],Orbitrap,Positive,962.454,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005719880,3-Methoxycolensoic acid,[M+Na+CH3CN],Orbitrap,Positive,536.226,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005719881,3-Methoxycolensoic acid,[M+H+CH3OH],Orbitrap,Positive,505.244,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005719882,3-Methoxycolensoic acid,[M+H],Orbitrap,Positive,473.217,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005719883,3-Methoxycolensoic acid,[M+NH4],Orbitrap,Positive,490.244,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,GHBZVNHEVHMKOB
LDB_POSITIVE,CCMSLIB00005719884,Alpha-collatolic acid,[2M+H],Orbitrap,Positive,1053.45,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719885,Alpha-collatolic acid,[2M+Na],Orbitrap,Positive,1075.43,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719886,Alpha-collatolic acid,[2M+NH4],Orbitrap,Positive,1070.47,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719887,Alpha-collatolic acid,[M+H+CH3OH],Orbitrap,Positive,559.254,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719888,Alpha-collatolic acid,[M+H],Orbitrap,Positive,527.228,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719889,Alpha-collatolic acid,[M+Na],Orbitrap,Positive,549.21,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719890,Alpha-collatolic acid,[M+NH4],Orbitrap,Positive,544.255,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:24:15.0,DQYWDDCXRXABIH
LDB_POSITIVE,CCMSLIB00005719891,Alpha-Alectoronic acid,[2M+Na],Orbitrap,Positive,1047.4,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:24:15.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005719892,Alpha-Alectoronic acid,[2M+NH4],Orbitrap,Positive,1042.44,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:24:15.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005719893,Alpha-Alectoronic acid,[M+H+CH3OH],Orbitrap,Positive,545.239,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:24:15.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005719894,Alpha-Alectoronic acid,[M+H],Orbitrap,Positive,513.213,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:24:15.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005719895,Alpha-Alectoronic acid,[M+Na],Orbitrap,Positive,535.194,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:24:15.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005719896,Alpha-Alectoronic acid,[M+NH4],Orbitrap,Positive,530.239,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:24:15.0,ZDIOCINAHISORH
LDB_POSITIVE,CCMSLIB00005719897,3-Dechloro-4-O-methyldiploicin,[M+H+CH3OH],Orbitrap,Positive,435.017,O=C1c2c(C)c(Cl)c(OC)cc2Oc2c(O1)c(c(c(c2C)Cl)OC)Cl,2020-03-23 11:24:15.0,HEZSUFJPGFDKIG
LDB_POSITIVE,CCMSLIB00005719898,3-Dechloro-4-O-methyldiploicin,[M+H],Orbitrap,Positive,402.991,O=C1c2c(C)c(Cl)c(OC)cc2Oc2c(O1)c(c(c(c2C)Cl)OC)Cl,2020-03-23 11:24:15.0,HEZSUFJPGFDKIG
LDB_POSITIVE,CCMSLIB00005719899,Gangaleoidin,[M+H+CH3OH],Orbitrap,Positive,445.046,O=C1c2c(C)c(Cl)c(O)c(Cl)c2Oc2c(O1)cc(c(c2C)C(=O)OC)OC,2020-03-23 11:24:15.0,RPHAAJGBADUATP
LDB_POSITIVE,CCMSLIB00005719900,Gangaleoidin,[M+H],Orbitrap,Positive,413.02,O=C1c2c(C)c(Cl)c(O)c(Cl)c2Oc2c(O1)cc(c(c2C)C(=O)OC)OC,2020-03-23 11:24:15.0,RPHAAJGBADUATP
LDB_POSITIVE,CCMSLIB00005719901,3-Hydroxycolensoic acid,[2M+Na],Orbitrap,Positive,939.378,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,VZPSCITXDMDLDC
LDB_POSITIVE,CCMSLIB00005719902,3-Hydroxycolensoic acid,[2M+NH4],Orbitrap,Positive,934.422,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,VZPSCITXDMDLDC
LDB_POSITIVE,CCMSLIB00005719903,3-Hydroxycolensoic acid,[M+H],Orbitrap,Positive,459.202,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,VZPSCITXDMDLDC
LDB_POSITIVE,CCMSLIB00005719904,3-Hydroxycolensoic acid,[M+NH4],Orbitrap,Positive,476.228,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,VZPSCITXDMDLDC
LDB_POSITIVE,CCMSLIB00005719905,3-Hydroxyphysodic acid,[2M+Na],Orbitrap,Positive,995.368,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005719906,3-Hydroxyphysodic acid,[2M+NH4],Orbitrap,Positive,990.412,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005719907,3-Hydroxyphysodic acid,[M+Na+CH3CN],Orbitrap,Positive,550.205,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005719908,3-Hydroxyphysodic acid,[M+H],Orbitrap,Positive,487.197,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005719909,3-Hydroxyphysodic acid,[M+Na],Orbitrap,Positive,509.179,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005719910,3-Hydroxyphysodic acid,[M+NH4],Orbitrap,Positive,504.223,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,BQHHNAPTXQOPBW
LDB_POSITIVE,CCMSLIB00005719911,Physodic acid,[2M+H],Orbitrap,Positive,941.396,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719912,Physodic acid,[2M+Na],Orbitrap,Positive,963.378,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719913,Physodic acid,[2M+NH4],Orbitrap,Positive,958.422,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719914,Physodic acid,[M+Na+CH3CN],Orbitrap,Positive,534.21,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719915,Physodic acid,[M+H+CH3OH],Orbitrap,Positive,503.228,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719916,Physodic acid,[M+H],Orbitrap,Positive,471.202,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719917,Physodic acid,[M+Na],Orbitrap,Positive,493.184,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719918,Physodic acid,[M+NH4],Orbitrap,Positive,488.228,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:24:15.0,KVTYWHGIZSCFLG
LDB_POSITIVE,CCMSLIB00005719919,Psoromic acid,[M+H],Orbitrap,Positive,359.077,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 11:24:15.0,FUCWJKJZOHOLEO
LDB_POSITIVE,CCMSLIB00005719920,Salazinic acid,[M+H+CH3OH],Orbitrap,Positive,421.077,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)CO,2020-03-23 11:24:15.0,QQTKVXCQLZIJPP
LDB_POSITIVE,CCMSLIB00005719921,Salazinic acid,[M+H],Orbitrap,Positive,389.051,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)CO,2020-03-23 11:24:15.0,QQTKVXCQLZIJPP
LDB_POSITIVE,CCMSLIB00005719922,Picrolichenic acid,[2M+H],Orbitrap,Positive,885.406,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 11:24:15.0,LOGCRVAWKCZXQM
LDB_POSITIVE,CCMSLIB00005719923,Picrolichenic acid,[M+H+CH3OH],Orbitrap,Positive,475.233,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 11:24:15.0,LOGCRVAWKCZXQM
