key,scaffold_group,name,smiles,labs,instrument_types,instrument_models,n_records,ce_strings_by_lab,max_distinct_ce_strings_within_one_lab,max_distinct_single_numeric_ce_within_one_lab,mh_in_dev_range,parent_formal_charge,n_fragments_raw,in_msg15_any,msg15_folds,in_msg15_simchallenge,scaffold_in_msg15,in_muru_registry,in_muru_registry_direct,muru_exposed_populations,scaffold_in_muru_registry,in_study2_pop,scaffold_in_study2_pop,in_comparator_pop,scaffold_in_comparator_pop,in_msnlib_9lib,in_msnlib_v1_0,in_multims2_reserved,msg15_keys_same_formula,msg15_keys_same_formula_and_scaffold,pass_C,pass_B
JFLIEFSWGNOPJJ,c1ccccc1,Phenylacetylglutamine,NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,3,3,False,False
JGUZGNYPMHHYRK,O=c1cc(-c2ccccc2)oc2ccccc12,rhamnetin,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,7,6,False,False
JHPNVNIEXXLNTR,__ACYCLIC__JHPNVNIEXXLNTR,DEOXYCARNITINE,C[N+](C)(CCCC([O-])=O)C,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
JIHOMKIUOGXMIZ,C=C1CCC2CC(=O)OC2C2C(=C)CCC12,Dehydrocostuslacton-Glutathione,O=C(O)[C@@H](N)CCC(=O)N[C@@H](CSCC2C(=O)O[C@@H]3C1C(CCC1=C)C(=C)CC[C@@H]23)C(=O)NCC(=O)O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,True,False,False,False,False,False,False,False,0,0,False,True
JJIHLJJYMXLCOY,__ACYCLIC__JJIHLJJYMXLCOY,N-ACETYLSERINE,CC(=O)N[C@@H](CO)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,5,1,False,False
JJMDCOVWQOJGCB,__ACYCLIC__JJMDCOVWQOJGCB,5-AMINOPENTANOATE,NCCCCC(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,1,False,False
JKEJEOJPJVRHMQ,O=C1CCCO1,N-Octanoyl-L-homoserine lactone,CCCCCCCC(=O)N[C@H]1CCOC1=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,1,1,False,False
JLCROWZWGSUEMR,O=c1ccc2cc3ccoc3cc2o1,Alloisoimperatorin,CC(=CCC1=C2C(=C(C3=C1OC(=O)C=C3)O)C=CO2)C,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,19,4,False,True
JLGOGFIHBRJQHY,O=C1C=CCC2CC3Cc4ccccc4C=C3C(=O)C12,Oxytetracycline,[H][C@@]12[C@@H](O)[C@@]3([H])C(=C(O)C4=C(O)C=CC=C4[C@@]3(C)O)C(=O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,5,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""60""]}",5,5,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,1,0,True,True
JLIDBLDQVAYHNE,O=C1C=CCCC1,abscissic acid,CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,15,1,False,False
JLSKPBDKNIXMBS,c1ccc2[nH]ccc2c1,L-TRYPTOPHANAMIDE,NC(CC1=CNC2=CC=CC=C12)C(N)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,3,False,False
JMSVCTWVEWCHDZ,c1ccccc1,syringic acid,COC1=CC(=CC(=C1O)OC)C(=O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,4,False,False
JOCVTPCEWQNAQR,C=C1C(=O)OC2CC3CCC=CC3CC12,"Pinnatifidin, 1α,2-dihydroxy",C=C1[C@H]2C[C@H]3C(C)=CC(O)[C@H](O)[C@]3(C)C[C@H]2OC1=O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,15,0,True,True
JQIXOUYCHORBMW,O=C1CC2CCC=CCCC=CC2O1,Eupatolide-Glutathione,O=C(NCC(O)=O)C(NC(CC[C@@H](C(O)=O)N)=O)CSCC(C1[C@H](O2)/C=C(C)/CC/C=C(C)/C[C@H]1O)C2=O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
JRIBPWOXWIRQOQ,O=c1ccc2ccc3c(c2o1)CCO3,Zosimin,CC=C(C)C(=O)OC(C)(C)C1CC2=C(O1)C=CC3=C2OC(=O)C=C3,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,16,1,False,False
JSJWCHRYRHKBBW,__ACYCLIC__JSJWCHRYRHKBBW,UREIDOPROPIONATE,NC(=O)NCCC(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,True,True,False,3,1,False,False
JSRLJPSBLDHEIO,O=c1ccn(C2CCCO2)c(=O)[nH]1,DEOXYURIDINE-MONOPHOSPHATE,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,1,1,False,False
JTEDVYBZBROSJT,c1ccc2[nH]ccc2c1,Indolebutyric acid,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,True,LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-NEG,True,False,False,False,False,True,True,False,8,3,False,False
JTEJPPKMYBDEMY,c1ccc2[nH]ccc2c1,5-Methoxytryptamine,COC1=CC2=C(NC=C2CCN)C=C1,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,6,3,False,False
JTSKIMMXAAHGJK,C=C1C(=O)OC2C=CC3CCC(CCC12)O3,"Niveusin B-2-methylbutyrate, hemiketal",CC(CC)C(=O)O[C@@H]3C[C@]1(C)CC[C@](O)(O1)C(CO)=C[C@@H]2OC(=O)C(=C)[C@@H]23,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,1,0,True,True
JVTZFYYHCGSXJV,c1ccccc1,Isovanillin,COC1=C(C=C(C=C1)C=O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,True,True,,True,False,False,False,False,True,True,False,16,16,False,False
JWJCTZKFYGDABJ,c1ccccc1,Metanephrine,CNCC(O)C1=CC(OC)=C(O)C=C1,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,1,0,False,True
JWVHJUIMDLQGDD,O=C1CCCN=C1CC1CCC2C1CCC1C3CCCCC3CCC12,"(3S,5S,8R,9S,10S,13S,14S,16R,17R)-10,13-dimethyl-17-((S)-1-((S)-5-methyl-3-oxo-3,4,5,6-tetrahydropyridin-2-yl)ethyl)hexadecahydro-1H-cyclopenta[a]phenanthrene-3,16-diyl diacetate",C[C@@]12[C@](CC[C@]3([H])[C@@]([H])2CC[C@@]4(C)[C@@]3([H])C[C@@H](OC(C)=O)[C@]4([H])[C@H](C)C5=NC[C@@H](C)CC5=O)([H])C[C@@H](OC(C)=O)CC1,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
JWVYQQGERKEAHW,O=c1ccc2cc3ccoc3cc2o1,Xanthotoxol,C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,False,True,False,False,,True,False,False,False,False,True,True,False,2,2,False,False
JYGXADMDTFJGBT,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,Cortisol,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",8,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,MultiMS2-ANCHOR;V2-DEVELOPMENT-POPULATION;WUR-POS-IDENTITY;WUR-SEALED,True,False,False,False,False,True,True,False,6,1,False,False
JYXSWDCPHRTYGU,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,Kaempferol.Glc.Rha,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,24,2,False,False
JZJVLLYTTWUPBF,C=C1C(=O)OC2C=CCCC=CCCC12,"Eupasserin, desacetyl",C/C=C(\CO)/C(=O)O[C@@H]1C/C(=C\[C@H](C/C(=C\[C@@H]2[C@@H]1C(=C)C(=O)O2)/C)O)/C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,6,2,False,True
JZRAOXRUPYISEN,c1ccccc1,Feruloyl galactaric acid,COC1=C(C=CC(=C1)C=CC(=O)OC(C(C(C(C(=O)O)O)O)O)C(=O)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",2,"{""MC19"": [""35eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,1,0,False,True
KDCGOANMDULRCW,c1ncc2[nH]cnc2n1,PURINE,N1C=NC2=C1C=NC=N2,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
KDXKERNSBIXSRK,__ACYCLIC__KDXKERNSBIXSRK,L-Lysine,NCCCC[C@H](N)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
KFIKXYBWGMDXOP,C=C1CCC2C(=C)C(=O)OC2C2CCCC12,"Zaluzanin C, 15-hydroxy",O=C3O[C@H]1[C@@H](CCC(=C)[C@@H]2CC(O)C(CO)[C@H]12)C3=C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,15,0,True,True
KHWCHTKSEGGWEX,c1ncc2ncn(C3CCCO3)c2n1,DEOXYADENOSINE MONOPHOSPHATE,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
KIGCGZUAVODHMD,O=c1ccc2ccccc2o1,8-Hydroxy-7-methoxychromen-2-one,COC1=C(C2=C(C=C1)C=CC(=O)O2)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",2,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,9,5,False,True
KIQQFVJHWNCGAU,O=c1ccc2ccccc2o1,"5,7-Dihydroxychromen-2-one",C1=CC(=O)OC2=CC(=CC(=C21)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,True,True,,True,False,False,False,False,True,False,False,4,3,False,False
KIWQWJKWBHZMDT,O=C1CCCS1,HOMOCYSTEINE THIOLACTONE,NC1CCSC1=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,1,1,False,False
KLZGKIDSEJWEDW,__ACYCLIC__KLZGKIDSEJWEDW,N-ACETYLPUTRESCINE,CC(=O)NCCCCN,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,1,False,False
KMEGDWOPMIXXBP,O=C1CC2CCC=CCCC=CC2O1,Eupatolide-Cysteine,O=C(O)[C@@H](N)CSCC1[C@@H]2[C@H](O)CC(C)=CCCC(C)=C[C@H]2OC1=O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
KMPWYEUPVWOPIM,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,cinchonine,OC(C1CC2CCN1CC2C=C)C1=CC=NC2=CC=CC=C12,MC09;MC25,LC-ESI-ITFT;LC-ESI-QFT,"LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific);QE Focus, Thermo Scientfic; UPLC I-Class, Waters",3,"{""MC09"": [""15,30,45 (NCE)""], ""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,True,4,1,False,False
KMYWVDDIPVNLME,O=[PH]1OC2COC(n3cnc4cncnc43)C2O1,"ADENOSINE 2',3'-CYCLIC PHOSPHATE",NC1=NC=NC2=C1N=CN2C1OC(CO)C2OP(O)(=O)OC12,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,2,1,False,False
KQDOTXAUJBODDM,O=C(C=Cc1ccccc1)OC1CCCOC1OC(=O)C=Cc1ccccc1,Disinapoyl.glucoside,COC1=CC(=CC(=C1O)OC)C=CC(=O)OC2C(C(C(OC2OC(=O)C=CC3=CC(=C(C(=C3)OC)O)OC)CO)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,7,0,True,True
KQFUXLQBMQGNRT,O=c1cc(-c2ccccc2)oc2ccccc12,"quercetin 3,7,3'-trimethylether",COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)OC)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,12,7,False,False
KRMAZPGDYXHYMX,O=c1ccc2ccc3occc3c2o1,"5-(3-Methylbut-2-enoxy)furo[2,3-h]chromen-2-one",CC(=CCOC1=C2C=CC(=O)OC2=C3C=COC3=C1)C,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,19,0,False,True
KSEBMYQBYZTDHS,c1ccccc1,FERULATE,COC1=C(O)C=CC(\C=C\C(O)=O)=C1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,11,8,False,False
KTHADMDGDNYQRX,c1ccc2[nH]ccc2c1,INDOLE-3-METHYL ACETATE,COC(=O)CC1=CNC2=C1C=CC=C2,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,4,False,False
KTHDTJVBEPMMGL,__ACYCLIC__KTHDTJVBEPMMGL,N-ACETYLALANINE,C[C@H](NC(C)=O)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
KTZNZCYTXQYEHT,c1ccccc1,N-caffeoyl Putrescine,C1=CC(=C(C=C1C=CC(=O)NCCCCN)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",4,"{""MC19"": [""35eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,2,2,False,False
KVQGGLZHHFGHPU,__ACYCLIC__KVQGGLZHHFGHPU,METHYL 4-AMINOBUTYRATE,COC(CCCN)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,6,1,False,False
KWIUHFFTVRNATP,__ACYCLIC__KWIUHFFTVRNATP,Betaine,C[N+](C)(C)CC([O-])=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,1,False,False
KXDAEFPNCMNJSK,c1ccccc1,Benzamide,NC(=O)C1=CC=CC=C1,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
KYTKEOOPALLADL,C=C1C(=O)OC2CCC3=CC(=O)C(CCC12)O3,Zexbrevin,C=C(C)C(=O)O[C@@H]3C[C@@]1(C)OC(=CC1=O)[C@H](C)C[C@@H]2OC(=O)C(=C)[C@@H]23,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,7,0,True,True
KZJQLAODESHSCC,O=c1c(OC2CCCC(COC3OCCCC3OC3CCCO3)O2)c(-c2ccccc2)oc2ccccc12,Quercetin-3-(2''-Apiosyl-6''rhamnosylglucoside),CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)OC6C(C(CO6)(CO)O)O)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""35eV""]}",1,1,True,0,1,True,train,False,True,False,False,,False,False,False,False,False,False,False,False,3,1,False,False
KZSNJWFQEVHDMF,__ACYCLIC__KZSNJWFQEVHDMF,L-Valine,CC(C)[C@H](N)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,1,False,False
LDCYZAJDBXYCGN,c1ccc2[nH]ccc2c1,5-Hydroxy-L-tryptophan,N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,V2-DEVELOPMENT-POPULATION;WUR-POS-IDENTITY;WUR-SEALED,True,False,False,False,False,True,True,False,3,2,False,False
LEHOTFFKMJEONL,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
LEVWYRKDKASIDU,__ACYCLIC__LEVWYRKDKASIDU,Cystine,C(C(C(=O)O)N)SSCC(C(=O)O)N,MC19;MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",8,"{""MC19"": [""45eV""], ""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
LFTYTUAZOPRMMI,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,Uridine diphosphate-N-acetylglucosamine,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,1,1,False,False
LIIALPBMIOVAHH,O=c1ccc2ccccc2o1,herniarin,COC1=CC2=C(C=C1)C=CC(=O)O2,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,3,3,False,False
LJCWONGJFPCTTL,c1ccccc1,4-HYDROXY-L-PHENYLGLYCINE,C1=CC(=CC=C1C(C(=O)O)N)O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,3,False,False
LJFIVFJQZWRSAJ,C=C1C(=O)OC2C=CC3CCC(CCC12)O3,Niveusin A,C/C=C(\C)/C(=O)OC1CC2(C(CC(O2)(/C(=C\C3C1C(=C)C(=O)O3)/CO)O)O)C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
