key,scaffold_group_census,in_design12b,reasons
KRGQFRZRKNRVRG,O=C(CS(=O)(=O)c1ccccc1)Nc1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRGUWCOUESYEEL,O=C(CNC(=O)c1ccc2c(c1)OCO2)NN=Cc1ccco1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRHMDKXPQCNOSX,O=c1[nH]c(=O)c2nc(Oc3ccccc3)[nH]c2[nH]1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRHNTCKYVIEMRQ,O=c1nc(Nc2ccccc2)cn[nH]1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRHZKJYHTQGZGS,c1ccccc1,False,HEADER_READ_WELL_STUDY1
KRIAGNMDXDPXIC,O=C(CCc1ccc2[nH]ccc2c1)NCc1ccccc1,False,HEADER_READ_WELL_STUDY1
KRIIMUBXSVTNPP,c1ccc(-c2cn3ccsc3n2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRIKILRRJCIWNB,c1ccc(-c2noc(CSc3nnc(-c4ccncc4)n3-c3ccccc3)n2)cc1,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRKKZDJGGKRUCR,O=C(Nc1ccccn1)c1ccccc1,False,HEADER_READ_WELL_STUDY1
KRKNYBCHXYNGOX,__ACYCLIC__KRKNYBCHXYNGOX,True,COPLATED_IN_DECODED_WELL;EXPOSED_POPULATION:ENTACT-MIX-LISTS-499-503-505;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRLLYNVOBGYZDG,O=C(NC1CC1)C1CN(c2ncccn2)CCO1,True,SCAFFOLD_GROUP_EXCLUDED
KRMDCWKBEZIMAB,C=C1c2ccccc2CCc2ccccc21,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED;HEADER_READ_WELL_STUDY1;MSNLIB_ANCHOR_CENSUS_DESIGN;MSNLIB_ANCHOR_CENSUS_DETECTED;MSNLIB_ANCHOR_GATE_CALIBRATION
KRMJMZCAGNJGRB,O=C(Oc1ccccc1)c1ccn[nH]1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRNAOFGYEFKHPB,O=C(OC1CCC(c2ccccc2)Cc2cccnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRNUKKZDGDAWBF,,False,EXPOSED_POPULATION:LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;EXPOSED_POPULATION:LCSB-DEV;EXPOSED_POPULATION:LCSB-POS-V2-SPECTRA;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION
KRNWPUWNPFJHAM,c1ccc2occc2c1,True,SCAFFOLD_GROUP_EXCLUDED
KROKQUFSHCPPHK,O=S(=O)(NCc1ccccc1)c1cn[nH]c1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KROKZALZFQYMTH,c1ccc(OCCSc2nncn2-c2ccccc2)cc1,False,HEADER_READ_WELL_STUDY1
KRONRNGAWUGYEB,O=C(NCC(c1ccccc1)c1c[nH]c2ccccc12)c1ccccc1,False,HEADER_READ_WELL_STUDY1
KROVXXIIXUFKOO,O=C(C=Cc1ccc2oc(-c3ccccc3)c(C(=O)OCCc3ccccc3)c2c1)OCCc1ccccc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRPFQMOCFQQEQZ,c1ccn2c(CNCC3CCCNC3)cnc2c1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRQDMAXNTWLTDZ,C1=C2CC(OC3CCC(OC4CCCCO4)CO3)CCC2C2CCC3C4CC5(CCCCN5)OC4CC3C2C1,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED;HEADER_READ_WELL_STUDY1;MSNLIB_ANCHOR_CENSUS_DESIGN;MSNLIB_ANCHOR_CENSUS_DETECTED;MSNLIB_ANCHOR_GATE_CALIBRATION
KRQLDZUZHDOEEW,c1ccc(CSc2nnc(CN3CCOCC3)n2-c2ccccc2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRROYUKWBASWAI,c1ccc(N2CCNCC2)nc1,True,SCAFFOLD_GROUP_EXCLUDED
KRSBPLFMLHNMPU,S=C(NCCCn1ccnc1)Nc1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
KRTFWMIIMKPYPP,c1cc2nncn2nc1N1CCCC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRTOACNLIBOYCM,O=C(Cc1ccccc1)Nc1ccc2c(c1)NS(=O)(=O)N2,True,SCAFFOLD_GROUP_EXCLUDED
KRTSDMXIXPKRQR,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-HOLD;EXPOSED_POPULATION:WUR-POS-IDENTITY
KRTZJBNEOABANV,O=C(NCc1ccccc1)C1CCN(C(=O)NCc2ccccc2)CC1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRUHITGIMQQLSZ,c1nc(C2CC2)oc1CN1CCCCC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRUQRTCJJPZMJT,c1cnc2[nH]ncc2c1,True,SCAFFOLD_GROUP_EXCLUDED
KRVBOHJNAFQFPW,c1ccc(-c2nc3ccccc3s2)cc1,False,HEADER_READ_WELL_STUDY1
KRVDMABBKYMBHG,C1=CCNCC1,False,HEADER_READ_WELL_STUDY1
KRWMERLEINMZFT,c1ccc(COc2ncnc3nc[nH]c23)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRWZGTFZFKMZFR,O=c1nc(SCc2nc3ccccc3[nH]2)[nH]c2ccccc12,True,SCAFFOLD_GROUP_EXCLUDED
KRXHHESVJTVORG,c1ccc2c(c1)CCN2,True,SCAFFOLD_GROUP_EXCLUDED
KRXKDJAUCHTTSB,c1ccc(NC2CN(c3nncs3)C2)nc1,True,SCAFFOLD_GROUP_EXCLUDED
KRXMYBAZKJBJAB,O=c1c2ccccc2sn1-c1ccccc1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KRYGQCZORPTRQW,O=C(NC1CCNC1)c1ccccc1,False,HEADER_READ_WELL_STUDY1
KRZBCHWVBQOTNZ,O=C(C=Cc1ccccc1)OC1CCCC(OC(=O)C=Cc2ccccc2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRZPFTLDCGJNJC,C1CCC(C2=NCCO2)(C2=NCCO2)CC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KRZUZYJEQBXUIN,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED
KSAZVOCHOHBYSQ,C1CCc2[nH]nnc2C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSBGEAMGFGZHJX,O=S(=O)(c1ccc2c(c1)CCCC2)N1CC(N2CCCC2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSCFJBIXMNOVSH,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,False,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1
KSDGNXGMNGOYDL,O=S(=O)(c1ccccc1)N1CCN(CCc2ccco2)CC1,False,HEADER_READ_WELL_STUDY1
KSDSQMYZVFASOS,O=C1NC2=C(C(=O)N(CCN3CCCCC3)C2)C(c2ccccc2)N1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSEBMYQBYZTDHS,c1ccccc1,False,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1
KSEGMVSNTRMCLV,O=C(NCCOc1ccccc1)c1ccc(-c2ccccc2)o1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSENPDOZJGRJHR,O=C1CC2=CCC3C4CCCC4CC(=O)C3C2CC1OC1CCCCO1,True,SCAFFOLD_GROUP_EXCLUDED
KSEQFCARHRYBSF,O=c1ccc(-c2ccncc2)nn1C1CN(c2cnc3ccccc3n2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSERXGMCDHOLSS,O=C(NCc1ccccc1)c1cc(-c2ccncc2)c[nH]1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSEYRUGYKHXGFW,O=C(NCC1CCCN1)c1ccc2n[nH]nc2c1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSGCNXAZROJSNW,c1ccc2cc(-c3nc4ccccc4o3)ccc2c1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSGKMLVYIUJQMZ,O=c1nc(OCC2COCCO2)cc2n1CCc1cc(OCc3ccccn3)ccc1-2,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSGSXSMYKJVXBL,O=C(NCC1CCN(c2ccncc2)CC1)NC1CCNCC1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSGXQBZTULBEEQ,O=C(Nc1ccccn1)c1ccc2[nH]c(CNc3ccccc3)nc2c1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSHKNXLMRCSLQP,O=C(COc1cccc2[nH]ccc12)NC1CCS(=O)(=O)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSJVAYBCXSURMQ,S=C(NNc1ccccc1)Nc1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
KSKAFYAVOKNAJG,c1ccc(-c2cc3c(N4CCN(C5CCCCC5)CC4)nccn3n2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSKGZHWNQKLAJL,O=C1NC(=O)c2ccccc21,False,HEADER_READ_WELL_STUDY1
KSKYNNNTQOWECJ,c1cc(N2CCNCC2)nnc1N1CCCCC1,False,HEADER_READ_WELL_STUDY1
KSLLLEFZXJEKRR,O=C(NCC1(c2ccccc2)CC1)Nc1cc(C2CCOCC2)on1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSLWOHGAIPQVGZ,O=C(NCc1ccc(-c2cscn2)cc1)N1CCCC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSMAGQUYOIHWFS,c1ccc(OCC2=NCCN2)cc1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSMRODHGGIIXDV,__ACYCLIC__KSMRODHGGIIXDV,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSMTVFGHZLZWLD,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSNATEZIDRCIJY,O=S(=O)(Nc1cccc(N2CCCS2(=O)=O)c1)c1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSNUCNRMDYJBKT,O=C(c1ccccc1)N1CCC(N2C(=O)CCc3ccccc32)CC1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSNWZOGDNCZVEN,C1CCC(OC2CCCO2)OC1,True,SCAFFOLD_GROUP_EXCLUDED
KSOVGRCOLZZTPF,C1=CC2CC1CC2Nc1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSPYIOWRKVUJDT,O=C(Nc1ccccc1)Nc1c[nH]c2ccccc12,True,SCAFFOLD_GROUP_EXCLUDED
KSQNTQJCYBVAFM,O=C(COc1ccccc1)NNC(=O)C1CCCCC1,True,SCAFFOLD_GROUP_EXCLUDED
KSQUPSFMOIOYDF,c1cn[nH]c1,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;SCAFFOLD_GROUP_EXCLUDED
KSRPYHXEPNJFOG,O=C(Cc1ccccc1)N1CCN(c2nccn2-c2ccccc2)CC1,False,HEADER_READ_WELL_STUDY1
KSRZOKMBEVEESD,O=S(=O)(c1cc[nH]c1)N1CCCCC1,True,SCAFFOLD_GROUP_EXCLUDED
KSSGMJJRJZLREA,C1CCc2[nH]nnc2C1,True,SCAFFOLD_GROUP_EXCLUDED
KSTDRCOZZMYVPC,O=C(Cc1ccccc1)Nc1cccc2c(=O)[nH][nH]c(=O)c12,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSTZKQMVUZCEDM,O=C(NCCc1ccccc1)Nc1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
KSUDUUBCXJUFRL,O=c1n(-c2ccc(Oc3ccccc3)cc2)c2cncnc2n1C1CCCNC1,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
KSUOMXDVBYSDIE,O=C(NCc1ccccc1)C1CCCCN1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSUUCKYHZWYVTJ,c1ccc(Nc2ccnc(C3CC3)n2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSUUMAWCGDNLFK,__ACYCLIC__KSUUMAWCGDNLFK,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSUYPIXCRPCPGF,O=C(CN1CCCCC1)Nc1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KSVVGBSBNPMXJF,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,True,SCAFFOLD_GROUP_EXCLUDED
KSWYUSCKBYCVQQ,O=C(NC1CCN(C(=O)c2ccc(-n3cccn3)cc2)CC1)C1CC1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSXHSPWYEXRMGJ,c1ccc(-n2nccc2N2CCNCC2)cc1,True,SCAFFOLD_GROUP_EXCLUDED
KSXLHOFDCDKQLH,c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSYFZAMZMXPMQD,c1ccc2ncccc2c1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
KSYQHNHDJNAYOF,O=C(Nc1ccccc1)Nc1ccc(NC(=O)N2CCCC(C(=O)NCC3CC3)C2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KSZJOYFIEPJDEB,O=C(CSc1nccs1)Nc1ccccc1,False,HEADER_READ_WELL_STUDY1
KSZPRUJKMRILRZ,O=C(NCCc1ccccc1)c1cccnc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KTALPKYXQZGAEG,,False,EXPOSED_POPULATION:ENTACT-MIX-LISTS-499-503-505;EXPOSED_POPULATION:LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;EXPOSED_POPULATION:LCSB-DEV;EXPOSED_POPULATION:LCSB-POS-V2-SPECTRA;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION
KTAQQSUPNZAWEY,O=C1CC(c2ccccc2)Oc2ccccc21,True,DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
KTBSXLIQKWEBRB,O=C(c1ccncc1)N1CCC(N2CC(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTDYLXVLROCGRL,O=C1NC(=O)c2cnccc21,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTDZCOWXCWUPEO,c1ccc(OC2CCCCC2)cc1,True,DECODED_SAME_PLATE_ION_0p01;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTEIFNKAUNYNJU,c1ccc(COc2cncc(-c3cnn(C4CCNCC4)c3)c2)cc1,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTELCJHOASDSAF,C(=Nc1ncn[nH]1)c1ccc(-c2ccccc2)o1,False,HEADER_READ_WELL_STUDY1
KTEXNACQROZXEV,C=C1C(=O)OC2C1CCC=CCCC1OC12,True,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTFFEPDWTIYRGQ,O=S(=O)(c1ccc(-c2cocn2)cc1)N1CCC(COc2ccccn2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTFJSKIITFTJGW,C1=CC(c2ccccc2)c2ccccc2O1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTFOJLBCZDAXTM,O=C1CCC(NC(=O)c2ccccc2)C(=O)N1,True,SCAFFOLD_GROUP_EXCLUDED
KTGMOVOVLOEWNT,O=c1ccc(-c2ccccc2)nn1Cc1nc(-c2ccccc2)no1,True,SCAFFOLD_GROUP_EXCLUDED
KTHADMDGDNYQRX,c1ccc2[nH]ccc2c1,False,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1
KTHASKOQMUIUGE,c1ccc(Cc2c[nH]c3ccccc23)cc1,True,SCAFFOLD_GROUP_EXCLUDED
KTHDTJVBEPMMGL,__ACYCLIC__KTHDTJVBEPMMGL,True,COPLATED_IN_DECODED_WELL;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTHGGYXOCYKXRH,O=C(c1ccccc1)N1CCN(Cc2nccs2)CC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTHGHDWBHVEAQD,O=C1CSC(c2ccccc2)N1c1nccs1,True,SCAFFOLD_GROUP_EXCLUDED
KTHQLYOWYJTHOD,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-NEG-D6-EXCLUDED;EXPOSED_POPULATION:WUR-POS-IDENTITY;EXPOSED_POPULATION:WUR-SEALED
KTHVBAZBLKXIHZ,O=C(OC1CCCNC1)C(c1ccccc1)c1ccccc1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KTJAHAINWZKUAM,O=S(=O)(c1ccccc1)N1CCN(c2ccc(-c3ccccc3)nn2)CC1,True,SCAFFOLD_GROUP_EXCLUDED
KTKUTZNDMIFUTE,O=C(CCc1ccccc1)N1CCCC(Nc2ncccn2)C1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTMABTRWAVMSPI,O=C(NCc1nc2ccccc2[nH]1)C1CCCN1C(=O)c1ccccc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KTNIFMUAHVXVMC,O=c1[nH]ccn1-c1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTNLAVPVVANBPR,O=C(Nc1ccncc1)NC1CCOC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTNRKFMCRZGJBS,O=S(=O)(NCc1cc2ccccc2[nH]1)c1ccccc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTNSTKIQHRRDKI,c1ncn2c1CCCC2,True,SCAFFOLD_GROUP_EXCLUDED
KTOLOIKYVCHRJW,O=c1ncccn1C1CCCO1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_ION_0p01;DECODED_SAME_WELL_ION_0p7;HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KTORKRBAIRTBCP,c1ccc2sncc2c1,True,SCAFFOLD_GROUP_EXCLUDED
KTPALVNDTZFFOD,O=C1NCc2ccccc21,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTQIXGCBOSJWHN,O=C(NCc1nnc2n1CCCC2)C1CC1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTQRCFKOIFDGFF,O=C(CNC(=O)c1ccccc1)NCCSc1ccc(C(=O)Nc2ccccc2)cn1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTRXZUKQWJDUSE,c1ccc(CN2CCC(COc3ccccn3)C2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTTILJQOHFSMCH,c1ccc(CNCCCSc2ncccn2)cc1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTTKGQINVKPHLY,O=C1C=CC2C(=O)c3cc4ccccc4cc3CC2C1,True,DECODED_SAME_PLATE_ION_0p01;SCAFFOLD_GROUP_EXCLUDED
KTTNFIOZYNBKEY,O=C(OC1CCCOC1Oc1c(-c2ccccc2)oc2ccccc2c1=O)c1ccccc1,True,SCAFFOLD_GROUP_EXCLUDED
KTUFNOKKBVMGRW,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,True,COPLATED_IN_DECODED_WELL;DECODED_SAME_PLATE_EXTENDED_ION_5PPM;HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KTYPTUJDPYZVED,O=S(=O)(c1ccccc1)N1CCn2cccc2C1c1ccccc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KTYZKXFERQUCPX,C=C1C(=O)OC2C=CCC3C=C(CCC=CCCC12)C(=O)O3,False,HEADER_READ_WELL_STUDY1
KTZSDEOVXMUOGD,O=C(COc1ccccc1)NN=Cc1ccco1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KUAJFWUANONNHC,O=C(Nc1nc2ccccc2s1)c1ccn[nH]1,True,SCAFFOLD_GROUP_EXCLUDED
KUALFDWTRJTESG,O=c1cccc[nH]1,True,SCAFFOLD_GROUP_EXCLUDED
KUASSSAVQTUJGE,O=c1c2ccccc2[nH]c2ccccc12,True,SCAFFOLD_GROUP_EXCLUDED
KUAZFIFUMIJFSH,O=C(NCCc1nc2ccccc2[nH]1)c1ccccc1,False,HEADER_READ_WELL_STUDY1
KUBCEEMXQZUPDQ,c1ccccc1,False,COPLATED_IN_DECODED_WELL;EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-ANALYSIS;EXPOSED_POPULATION:WUR-POS-IDENTITY;HEADER_READ_WELL_STUDY1;MSNLIB_ANCHOR_CENSUS_DESIGN;MSNLIB_ANCHOR_CENSUS_DETECTED
KUBKECQMEISWOA,c1ccc(CSc2nc3ccccc3[nH]2)cc1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KUBPYKSAUPLVDC,c1cnc(NC2CCNCC2)nc1,True,SCAFFOLD_GROUP_EXCLUDED
KUBUBYBFFRVFHD,,False,EXPOSED_POPULATION:V2-DEVELOPMENT-POPULATION;EXPOSED_POPULATION:WUR-DEV-ANALYSIS;EXPOSED_POPULATION:WUR-POS-IDENTITY
KUBUGKNGWJLLOQ,O=C(c1cccnc1)N1CCN(c2nnc3ccccn23)CC1,False,HEADER_READ_WELL_STUDY1
KUCBWYGFYFIGGC,O=c1[nH]c(-c2ccccc2)cn2ccnc12,False,DECODED_SAME_PLATE_EXTENDED_ION_5PPM;DECODED_SAME_PLATE_ION_0p01
KUDYWISGEFWOJH,c1ccc2oncc2c1,True,HEADER_READ_WELL_STUDY1;SCAFFOLD_GROUP_EXCLUDED
KUENNEVNJYLHII,c1ccc2c(c1)CCN(c1ccnc3ncnn13)C2,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
KUEUCJXRQWTJHI,O=C(Nc1nncs1)C1CCN(S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)CC1,True,HEADER_READ_WELL_STUDY1;SAMPLE1_DRAW_GROUP;SCAFFOLD_GROUP_EXCLUDED
