record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-MLU-ED065306__GLACIER__K3,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,50,GLACIER,K3,0.3097945080081578,0.45167406304957436,
MSBNK-MLU-ED065307__ICEBERG_2_1__K1,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K1,0.5786837397996347,0.6374591786949131,
MSBNK-MLU-ED065307__ICEBERG_2_1__K2,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K2,0.34735632721483695,0.5423755983919176,
MSBNK-MLU-ED065307__ICEBERG_2_1__K3,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K3,0.371110137813983,0.5597001897175016,
MSBNK-MLU-ED065307__GLACIER__K1,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,60,GLACIER,K1,0.6212351125507691,0.6935886981283231,
MSBNK-MLU-ED065307__GLACIER__K2,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,60,GLACIER,K2,0.3602288142061871,0.4990472092063175,
MSBNK-MLU-ED065307__GLACIER__K3,CLAPAZQQSRVIAI,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)CN1,60,GLACIER,K3,0.3655558894276693,0.504086387114423,
MSBNK-MLU-ED070201__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,15,ICEBERG_2_1,K1,0.7444752388493404,0.5680190726929348,
MSBNK-MLU-ED070201__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,15,ICEBERG_2_1,K2,0.04785524217144944,0.13512540031553488,
MSBNK-MLU-ED070201__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,15,ICEBERG_2_1,K3,0.06748177811077226,0.1602331504391974,
MSBNK-MLU-ED070201__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,15,GLACIER,K1,0.08460289717631392,0.25541041510937457,
MSBNK-MLU-ED070201__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,15,GLACIER,K2,0.07290736896990378,0.1932266371157757,
MSBNK-MLU-ED070201__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,15,GLACIER,K3,0.06789022132870864,0.18443805433810134,
MSBNK-MLU-ED070202__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,20,ICEBERG_2_1,K1,0.2070055317304977,0.19427952409494675,
MSBNK-MLU-ED070202__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,20,ICEBERG_2_1,K2,0.017165793800724763,0.05427826736298402,
MSBNK-MLU-ED070202__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,20,ICEBERG_2_1,K3,0.017869532450265957,0.0538722795492812,
MSBNK-MLU-ED070202__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,20,GLACIER,K1,0.008482745390629102,0.04355574433398035,
MSBNK-MLU-ED070202__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,20,GLACIER,K2,0.00770110463635183,0.03712824145992788,
MSBNK-MLU-ED070202__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,20,GLACIER,K3,0.007427849582356351,0.03624921052637964,
MSBNK-MLU-ED070203__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,25,ICEBERG_2_1,K1,0.04403489916250598,0.0738071754935542,
MSBNK-MLU-ED070203__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,25,ICEBERG_2_1,K2,0.023374037436067047,0.04594342428778775,
MSBNK-MLU-ED070203__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,25,ICEBERG_2_1,K3,0.02323153563250028,0.06286059450548154,
MSBNK-MLU-ED070203__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,25,GLACIER,K1,0.004606336917248938,0.04609629343001698,
MSBNK-MLU-ED070203__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,25,GLACIER,K2,0.05222358881020319,0.10898325212538074,
MSBNK-MLU-ED070203__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,25,GLACIER,K3,0.08122553261805818,0.12046349658197997,
MSBNK-MLU-ED070204__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,30,ICEBERG_2_1,K1,0.061333138093782616,0.11185838298340112,
MSBNK-MLU-ED070204__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,30,ICEBERG_2_1,K2,0.04083683605307141,0.10943573958382469,
MSBNK-MLU-ED070204__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,30,ICEBERG_2_1,K3,0.042563166762208476,0.12101420650564954,
MSBNK-MLU-ED070204__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,30,GLACIER,K1,0.07425535653947804,0.1676952432891985,
MSBNK-MLU-ED070204__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,30,GLACIER,K2,0.08990022668486221,0.1674478094996691,
MSBNK-MLU-ED070204__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,30,GLACIER,K3,0.09606274928722168,0.18738033208915283,
MSBNK-MLU-ED070205__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,40,ICEBERG_2_1,K1,0.09592592400625669,0.2050841182666513,
MSBNK-MLU-ED070205__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,40,ICEBERG_2_1,K2,0.11371903224683605,0.23887935077293132,
MSBNK-MLU-ED070205__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,40,ICEBERG_2_1,K3,0.11630910514738091,0.2416717405519344,
MSBNK-MLU-ED070205__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,40,GLACIER,K1,0.15327233207286906,0.2536735177414223,
MSBNK-MLU-ED070205__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,40,GLACIER,K2,0.007195910093825951,0.08626528790366139,
MSBNK-MLU-ED070205__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,40,GLACIER,K3,0.004312458042204554,0.06504237888947928,
MSBNK-MLU-ED070206__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,50,ICEBERG_2_1,K1,0.10546493452312636,0.2706847168263067,
MSBNK-MLU-ED070206__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,50,ICEBERG_2_1,K2,0.20104201073338784,0.3387708249024153,
MSBNK-MLU-ED070206__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,50,ICEBERG_2_1,K3,0.2131513671216656,0.34981968978326305,
MSBNK-MLU-ED070206__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,50,GLACIER,K1,0.2985386917112825,0.3530545446064485,
MSBNK-MLU-ED070206__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,50,GLACIER,K2,0.3425638293415865,0.44293405987096035,
MSBNK-MLU-ED070206__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,50,GLACIER,K3,0.3418752784744379,0.4460442500272046,
MSBNK-MLU-ED070207__ICEBERG_2_1__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K1,0.20853639002224292,0.3963567918438805,
MSBNK-MLU-ED070207__ICEBERG_2_1__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K2,0.18685515963210708,0.33501178096111295,
MSBNK-MLU-ED070207__ICEBERG_2_1__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,60,ICEBERG_2_1,K3,0.18653526018656663,0.33230376160278996,
MSBNK-MLU-ED070207__GLACIER__K1,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,60,GLACIER,K1,0.40895918475410764,0.48927719763826727,
MSBNK-MLU-ED070207__GLACIER__K2,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,60,GLACIER,K2,0.3089909569724804,0.4469309449114568,
MSBNK-MLU-ED070207__GLACIER__K3,HQMATMGVGJKSPD,O=C1CCCCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)c2ccccc2)NC(=O)CNC(=O)CN1,60,GLACIER,K3,0.30572458052205537,0.44532082684725804,
MSBNK-MLU-ED090401__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,ICEBERG_2_1,K1,0.030403256833388265,0.11070790985875523,
MSBNK-MLU-ED090401__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,ICEBERG_2_1,K2,0.02862651781435517,0.07298110474706243,
MSBNK-MLU-ED090401__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,ICEBERG_2_1,K3,0.009220310311530342,0.03976897322501627,
MSBNK-MLU-ED090401__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,GLACIER,K1,0.04026846799794389,0.09832445201737794,
MSBNK-MLU-ED090401__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,GLACIER,K2,0.004932756824615036,0.01733398079536297,
MSBNK-MLU-ED090401__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,GLACIER,K3,0.013387606703468212,0.03318355995707245,
MSBNK-MLU-ED090402__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,ICEBERG_2_1,K1,0.042167726344948156,0.21236055641621399,
MSBNK-MLU-ED090402__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,ICEBERG_2_1,K2,0.08780809576631166,0.24633118450034508,
MSBNK-MLU-ED090402__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,ICEBERG_2_1,K3,0.08515373673837032,0.2447050401387052,
MSBNK-MLU-ED090402__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,GLACIER,K1,0.04523500010003253,0.17592109796020694,
MSBNK-MLU-ED090402__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,GLACIER,K2,0.11580790964404275,0.22208548700635933,
MSBNK-MLU-ED090402__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,GLACIER,K3,0.08612550051552702,0.19919202309874184,
MSBNK-MLU-ED090403__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,ICEBERG_2_1,K1,0.07820814206554479,0.2410403290049229,
MSBNK-MLU-ED090403__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,ICEBERG_2_1,K2,0.4660355336959738,0.4283480929125124,
MSBNK-MLU-ED090403__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,ICEBERG_2_1,K3,0.4905818446682995,0.43217534836282945,
MSBNK-MLU-ED090403__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,GLACIER,K1,0.4239381154610905,0.3924003064890883,
MSBNK-MLU-ED090403__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,GLACIER,K2,0.4462252239829633,0.3925319339388169,
MSBNK-MLU-ED090403__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,GLACIER,K3,0.48475671489040517,0.40158517109745195,
MSBNK-MLU-ED090404__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,ICEBERG_2_1,K1,0.3656078549710897,0.45081423092924544,
MSBNK-MLU-ED090404__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,ICEBERG_2_1,K2,0.8448101221124121,0.671388060332482,
MSBNK-MLU-ED090404__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,ICEBERG_2_1,K3,0.8354603622515441,0.6693824100170864,
MSBNK-MLU-ED090404__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,GLACIER,K1,0.31548916732509047,0.3290709050090117,
MSBNK-MLU-ED090404__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,GLACIER,K2,0.2820511459869744,0.33431995158361105,
MSBNK-MLU-ED090404__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,GLACIER,K3,0.29301094250742843,0.3378690717591304,
MSBNK-MLU-ED090405__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,ICEBERG_2_1,K1,0.7206516132315935,0.644041183235911,
MSBNK-MLU-ED090405__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,ICEBERG_2_1,K2,0.8249435510654071,0.7340180302307246,
MSBNK-MLU-ED090405__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,ICEBERG_2_1,K3,0.8305588699407711,0.7386279092567892,
MSBNK-MLU-ED090405__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,GLACIER,K1,0.32462992400365037,0.3997488120820333,
MSBNK-MLU-ED090405__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,GLACIER,K2,0.5592773279558219,0.5393913553852591,
MSBNK-MLU-ED090405__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,GLACIER,K3,0.5568304075748215,0.5370826269279,
MSBNK-MLU-ED090406__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,ICEBERG_2_1,K1,0.8592157886129447,0.7567593859141741,
MSBNK-MLU-ED090406__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,ICEBERG_2_1,K2,0.8072798348392528,0.7477423051393386,
MSBNK-MLU-ED090406__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,ICEBERG_2_1,K3,0.8202186933263014,0.7601524844810148,
MSBNK-MLU-ED090406__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,GLACIER,K1,0.309565960358064,0.4535310789981296,
MSBNK-MLU-ED090406__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,GLACIER,K2,0.16687059476067032,0.34130455951325855,
MSBNK-MLU-ED090406__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,GLACIER,K3,0.1789531963624456,0.35215132959046114,
MSBNK-MLU-ED090407__ICEBERG_2_1__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,ICEBERG_2_1,K1,0.8491812465566002,0.7764238190047335,
MSBNK-MLU-ED090407__ICEBERG_2_1__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,ICEBERG_2_1,K2,0.8079932458699056,0.7796307774378132,
MSBNK-MLU-ED090407__ICEBERG_2_1__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,ICEBERG_2_1,K3,0.7682598206287553,0.7588189186237211,
MSBNK-MLU-ED090407__GLACIER__K1,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,GLACIER,K1,0.6177942736059506,0.6543624461371051,
MSBNK-MLU-ED090407__GLACIER__K2,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,GLACIER,K2,0.16949683511693264,0.40016957406527043,
MSBNK-MLU-ED090407__GLACIER__K3,BDDHCMIGYUBMCI,O=C(CCc1ccccc1)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,GLACIER,K3,0.17534209912938042,0.4038812448087856,
MSBNK-MLU-ED092401__ICEBERG_2_1__K1,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,15,ICEBERG_2_1,K1,0.984136818203174,0.8826973216342007,
MSBNK-MLU-ED092401__ICEBERG_2_1__K2,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,15,ICEBERG_2_1,K2,0.875280921015907,0.6221088404408703,
MSBNK-MLU-ED092401__ICEBERG_2_1__K3,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,15,ICEBERG_2_1,K3,0.9130589239128659,0.6402964968833798,
MSBNK-MLU-ED092401__GLACIER__K1,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,15,GLACIER,K1,0.9999639677850328,0.9910446794743653,
MSBNK-MLU-ED092401__GLACIER__K2,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,15,GLACIER,K2,0.907743651301356,0.6794460645242362,
MSBNK-MLU-ED092401__GLACIER__K3,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,15,GLACIER,K3,0.9741328082180986,0.8161838742492972,
MSBNK-MLU-ED092402__ICEBERG_2_1__K1,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,20,ICEBERG_2_1,K1,0.8813109714192066,0.6758194382483158,
MSBNK-MLU-ED092402__ICEBERG_2_1__K2,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,20,ICEBERG_2_1,K2,0.01076717759135241,0.018707761074368334,
MSBNK-MLU-ED092402__ICEBERG_2_1__K3,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,20,ICEBERG_2_1,K3,0.005848224392065934,0.01113991864079611,
MSBNK-MLU-ED092402__GLACIER__K1,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,20,GLACIER,K1,0.9970767221850527,0.9093156000497976,
MSBNK-MLU-ED092402__GLACIER__K2,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,20,GLACIER,K2,0.7012573045445932,0.4669673823982926,
MSBNK-MLU-ED092402__GLACIER__K3,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,20,GLACIER,K3,0.5441880340334447,0.3750837913069138,
MSBNK-MLU-ED092403__ICEBERG_2_1__K1,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,25,ICEBERG_2_1,K1,0.3321225300069071,0.28073232120220504,
MSBNK-MLU-ED092403__ICEBERG_2_1__K2,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,25,ICEBERG_2_1,K2,0.005377548334377254,0.04094251910145319,
MSBNK-MLU-ED092403__ICEBERG_2_1__K3,WUXSZVRSSSITPJ,O=C(CCc1ccccc1)NCCC(=O)NC(CCC(=O)NCC(=O)NCCc1ccccc1)Cc1c[nH]c2ccccc12,25,ICEBERG_2_1,K3,0.006752409127726397,0.04319656152556561,
